Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9172488004901808
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.5634089443479925
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9277085164758305
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9667447840628952
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9019137625326671
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9991361027692222
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999991978337281
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9965218451305833
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9999956494382912
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999850276642712
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9760431119530901
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.6679044855092116
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999996045610567
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9920675402261439
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9951750659758796
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9507348298644965
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.8872456329885413
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9731250993660687
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9237633108910344
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9872877543170148
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.5966605711031835
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.999985230326507
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.6519370031102398
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.8239012487555283
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9540395351929277
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9974512529705934
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9987331627797165
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9988994997431235
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999923238917192
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999997928958896
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9896403977110505
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9998576963062776
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9060699797717967
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.8488720593433939
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.7242754732298405
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.5740600719831079
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9983194179698536
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9948609084276127
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9989040567944072
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.9172910616177736
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.5615441395636872
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9940578296750994
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.6393500416780649
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9273768553457318
Sequence62.csv_1: True Class: B, Predicted: A, Probability: 0.612053596957151
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.933035523067474
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9999903695237025
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9097660886291108
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9999317774126345
Sequence624.csv_1: True Class: B, Predicted: A, Probability: 0.9990444032713995
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.9987227332805413
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.999713379263
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.6774680107700958
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.98324761320963
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9163679306186161
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9999995587270951
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.6059358000648211
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9768512374010523
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9107388868152199
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.9873705859907759
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.6749405098399419
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9022561172125395
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9979792930757172
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9974452975725541
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9935897976795354
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9737774268376828
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.9995536183107339
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9999385999025294
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.9415117432629319
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9999356424217921
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9977291009620015
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.8525815631617659
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9855099892233222
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9761629586575256
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.931105101300401
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.963127522205975
Sequence649.csv_1: True Class: A, Predicted: B, Probability: 0.842554458925053
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.7767601346848807
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9287729036406015
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.9983485800219354
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.8940519236020388
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.955124575692356
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9996779794985325
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9998225742089948
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9991658436584221
Sequence657.csv_1: True Class: A, Predicted: B, Probability: 0.551267000744737
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.9999957258074503
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9999314756890039
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9999965697886234
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.9987595539892358
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9852894790754817
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999974192305184
Sequence663.csv_1: True Class: B, Predicted: A, Probability: 0.9956699831876976
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999859713091123
Sequence665.csv_1: True Class: B, Predicted: A, Probability: 0.6134832578440418
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9987573504061434
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.7135114408492286
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9335341626857308
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9716551892326222
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9981233705015042
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9935912880897523
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9999838590390655
Sequence672.csv_1: True Class: A, Predicted: B, Probability: 0.9999878231932701
Sequence673.csv_1: True Class: B, Predicted: A, Probability: 0.7907973988657159
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.5564474194377914
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.85464115689449
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9996525244516636
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9558252258566566
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999646779802402
Sequence679.csv_1: True Class: B, Predicted: A, Probability: 0.9997945449750724
Sequence68.csv_1: True Class: A, Predicted: B, Probability: 0.9980564315445077
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.8154755990359449
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.999872018387311
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999926270022864
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9864749035240866
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.8982250976517382
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9926362080727777
Sequence686.csv_1: True Class: B, Predicted: B, Probability: 0.736591384581963
Sequence687.csv_1: True Class: A, Predicted: B, Probability: 0.99896225745
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.9235404959382292
Sequence689.csv_1: True Class: B, Predicted: A, Probability: 0.903986897790587
Sequence69.csv_1: True Class: A, Predicted: B, Probability: 0.9989823966551779
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9565924316384292
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.8006505489359126
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.9936997381706651
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9931645724574669
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.6031498645806955
Sequence695.csv_1: True Class: B, Predicted: A, Probability: 0.9945434464541767
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.9327046292029045
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9892293779116459
Sequence698.csv_1: True Class: B, Predicted: A, Probability: 0.7875815684830267
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9081304971488172
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9998526876849145
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9999560864045112
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.999138367510151
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9986638835877278
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9073235160174318
Sequence703.csv_1: True Class: A, Predicted: B, Probability: 0.9706344576729236
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.8970028243062197
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.9825001231198514
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9991715270985728
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.9822009167252774
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9997100054155644
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.5889241287721524
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.6821266310485429
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.9990012738565484
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9871663453021032
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9075428704988182
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9752689106141159
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.98733828613855
Sequence715.csv_1: True Class: A, Predicted: B, Probability: 0.9729871292625348
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9929085631265914
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.5690908000480983
Sequence718.csv_1: True Class: A, Predicted: B, Probability: 0.999827883865061
Sequence719.csv_1: True Class: B, Predicted: A, Probability: 0.9947910168472085
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.9076703800061231
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.871543766011375
Sequence721.csv_1: True Class: B, Predicted: B, Probability: 0.6226699065173659
Sequence722.csv_1: True Class: A, Predicted: B, Probability: 0.999935874610903
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.7270620310862017
Sequence724.csv_1: True Class: B, Predicted: A, Probability: 0.9795902866319254
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.9995530220148452
Sequence726.csv_1: True Class: A, Predicted: B, Probability: 0.7998214890276999
Sequence727.csv_1: True Class: A, Predicted: B, Probability: 0.9483820284377711
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9813563943854205
Sequence729.csv_1: True Class: B, Predicted: B, Probability: 0.9884356081780895
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.7174226442531979
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9999550792378606
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9999939412263996
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.836352638827451
Sequence733.csv_1: True Class: B, Predicted: B, Probability: 0.992820004645466
Sequence734.csv_1: True Class: B, Predicted: B, Probability: 0.9998918609174199
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.7260589511557386
Sequence736.csv_1: True Class: B, Predicted: A, Probability: 0.9999996115692094
Sequence737.csv_1: True Class: A, Predicted: B, Probability: 0.9566642794691216
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.5061329385578331
Sequence739.csv_1: True Class: B, Predicted: B, Probability: 0.830083507531734
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.9949992875750805
Sequence740.csv_1: True Class: B, Predicted: B, Probability: 0.9914324040452198
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.9998136073502696
Sequence742.csv_1: True Class: B, Predicted: A, Probability: 0.9845846364601508
Sequence743.csv_1: True Class: B, Predicted: A, Probability: 0.710570309154345
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.5982841975159934
Sequence745.csv_1: True Class: A, Predicted: B, Probability: 0.9867910785451124
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 0.7995773746979454
Sequence747.csv_1: True Class: A, Predicted: B, Probability: 0.9999787604792584
Sequence748.csv_1: True Class: A, Predicted: B, Probability: 0.8452582980054776
Sequence749.csv_1: True Class: B, Predicted: A, Probability: 0.80785077421284
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9959669594595968
Sequence750.csv_1: True Class: B, Predicted: A, Probability: 0.9996370160395732
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.5597347518151413
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.8289303819857505
Sequence753.csv_1: True Class: A, Predicted: B, Probability: 0.6232272869002151
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.986205239818168
Sequence755.csv_1: True Class: B, Predicted: A, Probability: 0.992668433613761
Sequence756.csv_1: True Class: A, Predicted: A, Probability: 0.5947438079130546
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 0.8986583692372287
Sequence758.csv_1: True Class: A, Predicted: B, Probability: 0.9990807481615108
Sequence759.csv_1: True Class: A, Predicted: B, Probability: 0.5928516506518459
Sequence76.csv_1: True Class: B, Predicted: A, Probability: 0.6062306116796936
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.6290487351510423
Sequence761.csv_1: True Class: A, Predicted: B, Probability: 0.9401982912612119
Sequence762.csv_1: True Class: A, Predicted: B, Probability: 0.9914532722118687
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.9999992708591072
Sequence764.csv_1: True Class: A, Predicted: A, Probability: 0.9987703288166161
Sequence765.csv_1: True Class: B, Predicted: A, Probability: 0.618353216665395
Sequence766.csv_1: True Class: B, Predicted: A, Probability: 0.9979049789446276
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.9960255720530045
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9103453887368151
Sequence769.csv_1: True Class: A, Predicted: B, Probability: 0.6953405197319922
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.9999418891149782
Sequence770.csv_1: True Class: B, Predicted: A, Probability: 0.9954177107228956
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.9999998666804252
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.9017345654339959
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9998632449438286
Sequence774.csv_1: True Class: A, Predicted: B, Probability: 0.9874316207940699
Sequence775.csv_1: True Class: B, Predicted: B, Probability: 0.9812474781012996
Sequence776.csv_1: True Class: B, Predicted: B, Probability: 0.9999930992724794
Sequence777.csv_1: True Class: A, Predicted: B, Probability: 0.9702556989936442
Sequence778.csv_1: True Class: B, Predicted: A, Probability: 0.6310149999758783
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.9999724283395617
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9507380227647199
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.9991913394189543
Sequence781.csv_1: True Class: B, Predicted: A, Probability: 0.9289085455784893
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.9988252249492982
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.9963209435330298
Sequence784.csv_1: True Class: B, Predicted: A, Probability: 0.9521388063772559
Sequence785.csv_1: True Class: B, Predicted: A, Probability: 0.999780490604035
Sequence786.csv_1: True Class: B, Predicted: B, Probability: 0.943504686665519
Sequence787.csv_1: True Class: A, Predicted: B, Probability: 0.9998800908754752
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9950366170244459
Sequence789.csv_1: True Class: B, Predicted: B, Probability: 0.9538161197421656
Sequence79.csv_1: True Class: A, Predicted: A, Probability: 0.9995127430522827
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.982284702061774
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.9953569813689075
Sequence792.csv_1: True Class: B, Predicted: B, Probability: 0.6301471661994451
Sequence793.csv_1: True Class: A, Predicted: B, Probability: 0.9998519698160608
Sequence794.csv_1: True Class: A, Predicted: B, Probability: 0.9621130333144601
Sequence795.csv_1: True Class: B, Predicted: A, Probability: 0.6951363469950661
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.9974208985945362
Sequence797.csv_1: True Class: A, Predicted: B, Probability: 0.9603139453213396
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9893168537661488
Sequence799.csv_1: True Class: B, Predicted: B, Probability: 0.9996170069775567
Sequence8.csv_1: True Class: B, Predicted: A, Probability: 0.9942804729572098
Sequence80.csv_1: True Class: B, Predicted: A, Probability: 0.9999885754688842
Sequence800.csv_1: True Class: A, Predicted: B, Probability: 0.7242279466890506
Sequence801.csv_1: True Class: A, Predicted: B, Probability: 0.870768447805612
Sequence802.csv_1: True Class: B, Predicted: A, Probability: 0.6203510704818282
Sequence803.csv_1: True Class: A, Predicted: B, Probability: 0.8034941508061686
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.9705415844203817
Sequence805.csv_1: True Class: A, Predicted: B, Probability: 0.9950552218660326
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.5468647196499004
Sequence807.csv_1: True Class: B, Predicted: B, Probability: 0.9250556850794157
Sequence808.csv_1: True Class: B, Predicted: A, Probability: 0.904622265348682
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 0.9866140221769276
Sequence81.csv_1: True Class: A, Predicted: B, Probability: 0.971954751091178
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.5976634670704077
Sequence811.csv_1: True Class: B, Predicted: A, Probability: 0.5996656689740205
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.9875269891377881
Sequence813.csv_1: True Class: B, Predicted: A, Probability: 0.9981359666128836
Sequence814.csv_1: True Class: B, Predicted: A, Probability: 0.8069426760018553
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 0.9454493566544999
Sequence816.csv_1: True Class: A, Predicted: B, Probability: 0.9995987046310385
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9447132814826888
Sequence818.csv_1: True Class: A, Predicted: B, Probability: 0.9899634288366164
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.9762785870095436
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9988065371235658
Sequence820.csv_1: True Class: A, Predicted: B, Probability: 0.8354053989994856
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.9999995948568818
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.7931873181336678
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.8379070458919307
Sequence824.csv_1: True Class: B, Predicted: B, Probability: 0.9999301815605888
Sequence825.csv_1: True Class: B, Predicted: A, Probability: 0.9998155500759169
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.657222363119542
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.7862336010877089
Sequence828.csv_1: True Class: B, Predicted: A, Probability: 0.9714872385665813
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 0.9565199321693312
Sequence83.csv_1: True Class: A, Predicted: B, Probability: 0.9411058912634932
Sequence830.csv_1: True Class: B, Predicted: B, Probability: 0.9999992260816475
Sequence831.csv_1: True Class: A, Predicted: B, Probability: 0.9792896954715059
Sequence832.csv_1: True Class: B, Predicted: B, Probability: 0.999344699658241
Sequence833.csv_1: True Class: B, Predicted: A, Probability: 0.9998228776246558
Sequence834.csv_1: True Class: B, Predicted: B, Probability: 0.5090927689909674
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.9979403749500084
Sequence836.csv_1: True Class: B, Predicted: A, Probability: 0.9685593531249574
Sequence837.csv_1: True Class: B, Predicted: A, Probability: 0.9999977180535392
Sequence838.csv_1: True Class: B, Predicted: A, Probability: 0.8754524251714889
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.9888558388338327
Sequence84.csv_1: True Class: A, Predicted: A, Probability: 0.9859781643763139
Sequence840.csv_1: True Class: B, Predicted: B, Probability: 0.9755337321023551
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9999998334007663
Sequence842.csv_1: True Class: B, Predicted: A, Probability: 0.9977969589522411
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.7515629003254841
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9769851205893101
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.9503592803342177
Sequence846.csv_1: True Class: B, Predicted: A, Probability: 0.9999984155993261
Sequence847.csv_1: True Class: A, Predicted: B, Probability: 0.9935987543537989
Sequence848.csv_1: True Class: B, Predicted: A, Probability: 0.9999953090092268
Sequence849.csv_1: True Class: B, Predicted: A, Probability: 0.9068247151210943
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9964499151908579
Sequence850.csv_1: True Class: A, Predicted: A, Probability: 0.8930919142101582
Sequence851.csv_1: True Class: B, Predicted: A, Probability: 0.6942548436834373
Sequence852.csv_1: True Class: B, Predicted: B, Probability: 0.9877634588431004
Sequence853.csv_1: True Class: B, Predicted: A, Probability: 0.8757086184421564
Sequence854.csv_1: True Class: A, Predicted: B, Probability: 0.9920980531192284
Sequence855.csv_1: True Class: B, Predicted: A, Probability: 0.9824679158358267
Sequence856.csv_1: True Class: B, Predicted: A, Probability: 0.9870971609789013
Sequence857.csv_1: True Class: B, Predicted: A, Probability: 0.9274013171634775
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.574191445892269
Sequence859.csv_1: True Class: B, Predicted: B, Probability: 0.7597288155868507
Sequence86.csv_1: True Class: B, Predicted: A, Probability: 0.7323325285426915
Sequence860.csv_1: True Class: A, Predicted: B, Probability: 0.6652190213996765
Sequence861.csv_1: True Class: B, Predicted: B, Probability: 0.9583074100706654
Sequence862.csv_1: True Class: B, Predicted: B, Probability: 0.9999893338120176
Sequence863.csv_1: True Class: B, Predicted: B, Probability: 0.7411860189008675
Sequence864.csv_1: True Class: B, Predicted: A, Probability: 0.6071191737241721
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.5058555879154066
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.8805814977602756
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.9138657750504217
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.8500539748886772
Sequence869.csv_1: True Class: A, Predicted: B, Probability: 0.9999207251912732
Sequence87.csv_1: True Class: A, Predicted: A, Probability: 0.8474815855109156
Sequence870.csv_1: True Class: B, Predicted: B, Probability: 0.9318842376437577
Sequence871.csv_1: True Class: B, Predicted: A, Probability: 0.9999917724684831
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.9991127787417863
Sequence873.csv_1: True Class: A, Predicted: B, Probability: 0.9986050592344538
Sequence874.csv_1: True Class: A, Predicted: B, Probability: 0.9323766437453979
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.9971097075286344
Sequence876.csv_1: True Class: A, Predicted: B, Probability: 0.9355680146039854
Sequence877.csv_1: True Class: A, Predicted: A, Probability: 0.9991275362956951
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.58429338943726
Sequence879.csv_1: True Class: A, Predicted: B, Probability: 0.8012432830805342
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.9587447996302126
