Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9969499166858075
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.7492859240694714
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9996203323269136
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999993872342963
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.8356637102237938
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.8854930105428664
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.886167422065157
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9999851603094446
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9998372298610422
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999999238750584
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9999556118194237
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9950201216483024
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9857344645972961
Sequence672.csv_1: True Class: A, Predicted: B, Probability: 0.9052173465912929
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9973290282252918
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.7751143291179022
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9986832984769098
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9426437126315788
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.9549930166394199
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999992827204857
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.9999887504851519
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9373668053021198
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9886965475174232
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.9994126515662657
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9996740294283016
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.872903555915142
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.8091991335313481
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999749756688794
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.7609182556205029
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999096063377403
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.6075917443153104
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9937060087975963
Sequence69.csv_1: True Class: B, Predicted: A, Probability: 0.9917925513831903
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.999603199663106
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.9772174671680136
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.9999731483915373
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9999954208209296
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.9763691212510338
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.9925098211869056
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.9026085403874061
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9995436615134733
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9394533184620316
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999825719688514
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.9905587309279151
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.8034837042655024
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.8512345104694894
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9998732661664101
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9989111732909294
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9969874277710469
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.9999998190035072
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.9984715817269855
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.9857788429771182
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.9999982407627206
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.7214331550517512
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9986687385923723
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9975609220142755
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.5506899565649697
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999190152468458
Sequence712.csv_1: True Class: B, Predicted: A, Probability: 0.9999961884310731
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9994198003467966
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9998540820036588
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9964103602596649
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.6074169052582007
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9846135351441084
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.9999993613615733
Sequence719.csv_1: True Class: B, Predicted: A, Probability: 0.9999993763440512
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.871533803794139
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.9619631761663155
Sequence721.csv_1: True Class: A, Predicted: B, Probability: 0.9177158989442235
Sequence722.csv_1: True Class: A, Predicted: B, Probability: 0.9962759475678642
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.5547154506987779
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9650339306492469
Sequence725.csv_1: True Class: A, Predicted: B, Probability: 0.9999580005219642
Sequence726.csv_1: True Class: A, Predicted: B, Probability: 0.9882642065156365
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.7616564598500476
Sequence728.csv_1: True Class: A, Predicted: B, Probability: 0.8774950859439914
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.9943389804693953
Sequence73.csv_1: True Class: A, Predicted: B, Probability: 0.9577243637612196
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.7313891712526215
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.9198062809666625
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9998943659907126
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9997745163279453
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.5442715925469579
Sequence735.csv_1: True Class: A, Predicted: B, Probability: 0.9988182829484195
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.6158233885030477
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.9999973323048097
Sequence738.csv_1: True Class: A, Predicted: B, Probability: 0.7147799032201839
Sequence739.csv_1: True Class: A, Predicted: B, Probability: 0.8703533426554966
Sequence74.csv_1: True Class: A, Predicted: B, Probability: 0.9593309870699362
Sequence740.csv_1: True Class: A, Predicted: B, Probability: 0.7063303541689361
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.9998501224858848
Sequence742.csv_1: True Class: B, Predicted: B, Probability: 0.9968909993750527
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9999956001630937
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9986091389729675
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9919442433965572
Sequence746.csv_1: True Class: A, Predicted: B, Probability: 0.7989184797228107
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 0.767514038907047
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9787004285111597
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.9990262953788105
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9992428267114917
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.997687058342964
Sequence751.csv_1: True Class: B, Predicted: A, Probability: 0.9902578602072417
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.9996315593713279
Sequence753.csv_1: True Class: B, Predicted: A, Probability: 0.9999621572073674
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.9767212745285605
Sequence755.csv_1: True Class: B, Predicted: A, Probability: 0.8109922680572571
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.987223392864864
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.983097067009885
Sequence758.csv_1: True Class: A, Predicted: B, Probability: 0.7304627928126874
Sequence759.csv_1: True Class: A, Predicted: B, Probability: 0.9779081298664701
Sequence76.csv_1: True Class: A, Predicted: A, Probability: 0.9999996629617924
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.999759506947733
Sequence761.csv_1: True Class: B, Predicted: A, Probability: 0.8337271446364141
Sequence762.csv_1: True Class: A, Predicted: B, Probability: 0.9414730296345564
Sequence763.csv_1: True Class: A, Predicted: B, Probability: 0.9999967937462593
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.5498847029685796
Sequence765.csv_1: True Class: A, Predicted: B, Probability: 0.9999999274005525
Sequence766.csv_1: True Class: B, Predicted: A, Probability: 0.9814905916163507
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.9999912778860093
Sequence768.csv_1: True Class: A, Predicted: B, Probability: 0.9010116798619799
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.9999878693262435
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.9999664920542328
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.7774956250619787
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.9371037286860981
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.9986488062836485
Sequence773.csv_1: True Class: A, Predicted: B, Probability: 0.9945005511202415
Sequence774.csv_1: True Class: A, Predicted: B, Probability: 0.8125666280277533
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9986326507305202
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.9843817751460623
Sequence777.csv_1: True Class: A, Predicted: B, Probability: 0.997459609261584
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.5188079736787403
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.9997798963146202
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9997782201317698
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.9996784026267881
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.9999044698486821
Sequence782.csv_1: True Class: B, Predicted: A, Probability: 0.9998419977045752
Sequence783.csv_1: True Class: A, Predicted: B, Probability: 0.9997533838617839
Sequence784.csv_1: True Class: A, Predicted: B, Probability: 0.9886972786329357
Sequence785.csv_1: True Class: A, Predicted: B, Probability: 0.9694372374521999
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9998454101948792
Sequence787.csv_1: True Class: B, Predicted: A, Probability: 0.8985106823967757
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9987527336640368
Sequence789.csv_1: True Class: B, Predicted: B, Probability: 0.9932910447393399
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9993482781143556
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.8396292587251036
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.9971275244985268
Sequence792.csv_1: True Class: A, Predicted: A, Probability: 0.9813366386833193
Sequence793.csv_1: True Class: A, Predicted: B, Probability: 0.5108751832954526
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.9700383931136517
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9970559406858497
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.9043159663989699
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.8849174150335748
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9999970540820967
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.7652818933309858
Sequence8.csv_1: True Class: A, Predicted: B, Probability: 0.6031522398544871
Sequence80.csv_1: True Class: B, Predicted: B, Probability: 0.604928889348311
Sequence800.csv_1: True Class: A, Predicted: B, Probability: 0.9993821302177309
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9992672625365194
Sequence802.csv_1: True Class: A, Predicted: B, Probability: 0.9999963487061163
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.9975199356881058
Sequence804.csv_1: True Class: A, Predicted: B, Probability: 0.8998169344389428
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.9628977656204611
Sequence806.csv_1: True Class: A, Predicted: B, Probability: 0.9991491430019952
Sequence807.csv_1: True Class: A, Predicted: B, Probability: 0.841606108717026
Sequence808.csv_1: True Class: B, Predicted: B, Probability: 0.9375934390840175
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 0.9999997728432528
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 0.9939404541132925
Sequence810.csv_1: True Class: A, Predicted: B, Probability: 0.6762863458734373
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9999991101727739
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.9999998481143583
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.9920054671090713
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.8860200908403864
Sequence815.csv_1: True Class: B, Predicted: A, Probability: 0.9997723431754529
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9999957378115419
Sequence817.csv_1: True Class: A, Predicted: B, Probability: 0.9589138614858863
Sequence818.csv_1: True Class: B, Predicted: A, Probability: 0.9985255308150703
Sequence819.csv_1: True Class: B, Predicted: B, Probability: 0.5269700851529922
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.999996730293368
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.9999902213807976
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.820828546622312
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9999868171907904
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9965288923784941
Sequence824.csv_1: True Class: A, Predicted: B, Probability: 0.9788964374714983
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9062075321272428
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.9997295049183959
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9997449053653867
Sequence828.csv_1: True Class: A, Predicted: A, Probability: 0.9999998472499926
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 0.9998694163709623
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9467819109672745
Sequence830.csv_1: True Class: A, Predicted: B, Probability: 0.9999962715890295
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 0.9950411096395901
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.994195082071046
Sequence833.csv_1: True Class: A, Predicted: B, Probability: 0.9461030624355252
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9999997666385223
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.6659153520573536
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.974496250500742
Sequence837.csv_1: True Class: A, Predicted: B, Probability: 0.7707756705546488
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.9223691171376953
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.9728964692220705
Sequence84.csv_1: True Class: A, Predicted: B, Probability: 0.6473549193845908
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9878442089535837
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9859105886336397
Sequence842.csv_1: True Class: A, Predicted: B, Probability: 0.9976248019404392
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.9991713927778126
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9997185733274844
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.9344729405062383
Sequence846.csv_1: True Class: A, Predicted: B, Probability: 0.9979180095076504
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.8506617599550623
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.978207929471954
Sequence849.csv_1: True Class: A, Predicted: B, Probability: 0.5800665528493905
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9978237067491071
Sequence850.csv_1: True Class: B, Predicted: A, Probability: 0.9984846602937394
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9943949303152251
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999999001420548
Sequence853.csv_1: True Class: A, Predicted: B, Probability: 0.991800899309784
Sequence854.csv_1: True Class: A, Predicted: B, Probability: 0.993970321594341
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.5275730464260321
Sequence856.csv_1: True Class: A, Predicted: B, Probability: 0.9663043089712582
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9981780857665477
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 0.9999510789825834
Sequence859.csv_1: True Class: B, Predicted: A, Probability: 0.9999455827949406
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9449760135807713
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.9983259114622478
Sequence861.csv_1: True Class: B, Predicted: A, Probability: 0.9961803544949642
Sequence862.csv_1: True Class: A, Predicted: B, Probability: 0.9742364915741254
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9882685165579351
Sequence864.csv_1: True Class: B, Predicted: A, Probability: 0.9962484155235954
Sequence865.csv_1: True Class: B, Predicted: B, Probability: 0.5243592284790274
Sequence866.csv_1: True Class: B, Predicted: A, Probability: 0.9278672324487627
Sequence867.csv_1: True Class: A, Predicted: B, Probability: 0.9626537446892338
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9999986645867809
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.752064624823188
Sequence87.csv_1: True Class: A, Predicted: B, Probability: 0.7384598523477065
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9766049394899755
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9023359681239832
Sequence872.csv_1: True Class: A, Predicted: B, Probability: 0.9877446775947993
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.9986965840328705
Sequence874.csv_1: True Class: B, Predicted: A, Probability: 0.9998058613069676
Sequence875.csv_1: True Class: A, Predicted: A, Probability: 0.8316114346115305
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.9933731222789783
Sequence877.csv_1: True Class: A, Predicted: B, Probability: 0.9555227705794794
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9999981568187322
Sequence879.csv_1: True Class: A, Predicted: B, Probability: 0.9999922352427253
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.9977503037748899
