Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999969082810608
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.9999999022206834
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9990463238926105
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.999999999996152
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999855507020033
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997641
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999977573539387
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999999981458013
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.534150658262253
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997239706
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9981650550042981
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999216692
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998786073
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999746749
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987844702
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9999999522590455
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999958546393466
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999999809830551
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999997960060948
Sequence649.csv_1: True Class: A, Predicted: B, Probability: 0.7949180813337786
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9999999565793009
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9949870762915104
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9998236165198818
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994379
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.5174755574029208
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987014094
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9998345734887234
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9999931769159552
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999997878500991
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9998430152978873
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.9999260322562545
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.7974309646653406
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9879271467920504
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999989578302282
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9451013035657501
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9831086461420867
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.9999997052709741
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998993361
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.999999841819508
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.8339264461218544
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.8055367274535177
Sequence672.csv_1: True Class: A, Predicted: B, Probability: 0.9999968414376827
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.6237483364713656
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999863
Sequence675.csv_1: True Class: A, Predicted: B, Probability: 0.7535091154398653
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999587228
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996026889
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991696702
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9999999703362186
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9870585724071039
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.9999999557008102
Sequence682.csv_1: True Class: A, Predicted: B, Probability: 0.9990805414728638
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.9998555658482348
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.9999988226880161
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994235
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.5612399664425558
Sequence687.csv_1: True Class: A, Predicted: B, Probability: 0.9993064803074416
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999999924126005
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999999951310576
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9999977643647416
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999953777
Sequence691.csv_1: True Class: A, Predicted: B, Probability: 0.7105978799340449
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999663689
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9999431649410141
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.8306309876262353
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9999999488310592
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9999999172126669
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9987141437290342
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9998058760895954
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999988900166397
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9990187383385972
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence700.csv_1: True Class: A, Predicted: B, Probability: 0.8978934895606153
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999998759930503
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9669003253716708
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.9998234504170262
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9963690507371534
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999975226851757
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.9999999212833948
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9999632960279573
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.999774283569821
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9999767219343315
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992345
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999749067867305
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9992814432705485
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.7269670803214072
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.9925727805275878
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9999737152867771
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9999824639758752
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.999832078778344
Sequence718.csv_1: True Class: A, Predicted: B, Probability: 0.999963098484142
Sequence719.csv_1: True Class: A, Predicted: B, Probability: 0.992137933160051
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.9995686853633704
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 0.9999995445494175
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9999998549724185
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998283882
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999974
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9970908004312784
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994068357
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999963
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9999992926575981
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.999473553308775
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence73.csv_1: True Class: A, Predicted: A, Probability: 0.9999999948441873
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.8211037712413812
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9918006903896758
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998446314
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9335738067351609
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.9999953658264936
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.9529989412451776
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.9999999796235124
Sequence737.csv_1: True Class: A, Predicted: B, Probability: 0.9538894189494939
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999532091
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.999999999993732
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.999998815083351
Sequence742.csv_1: True Class: A, Predicted: B, Probability: 0.975671641673182
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9022475595586136
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9999947694521943
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9999708624636121
Sequence746.csv_1: True Class: B, Predicted: A, Probability: 0.986868348279737
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9904974034550855
Sequence748.csv_1: True Class: A, Predicted: B, Probability: 0.9979356129049534
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9999973751804232
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.999556474305421
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.6707954117717478
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999994
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999981274
Sequence754.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998117695
Sequence755.csv_1: True Class: A, Predicted: B, Probability: 0.8973188366037439
Sequence756.csv_1: True Class: A, Predicted: A, Probability: 0.772455381400051
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999995
Sequence758.csv_1: True Class: B, Predicted: B, Probability: 0.8774397526310759
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9999999538195359
Sequence76.csv_1: True Class: A, Predicted: B, Probability: 0.7836318271490472
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.9999943069583728
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9999907626681791
Sequence762.csv_1: True Class: B, Predicted: A, Probability: 0.9999995251413857
Sequence763.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence764.csv_1: True Class: A, Predicted: A, Probability: 0.9999998673620096
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.9999999979213972
Sequence767.csv_1: True Class: B, Predicted: A, Probability: 0.9909189411697934
Sequence768.csv_1: True Class: A, Predicted: B, Probability: 0.9999999994821369
Sequence769.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999704
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.99130386718186
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.9999999908486903
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9993768875365727
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999393
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999667
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.999999999891436
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.9988340000870657
Sequence778.csv_1: True Class: B, Predicted: A, Probability: 0.8369656327945144
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.7132172035316204
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9909336131455213
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.9999998448136094
Sequence781.csv_1: True Class: A, Predicted: B, Probability: 0.9185605396612978
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.9999958954043681
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999488233130632
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999354
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9999995354534404
Sequence787.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9990396952934393
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence79.csv_1: True Class: A, Predicted: A, Probability: 0.9996646068660321
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.9999999942111767
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.838612708931902
Sequence792.csv_1: True Class: A, Predicted: B, Probability: 0.9999999034560116
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998322617
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.9999997868018301
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.9945609972402126
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999916
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999968
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.9999999904770455
Sequence8.csv_1: True Class: A, Predicted: A, Probability: 0.9999999068581452
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999196
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.9999997187374673
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.5142228546814428
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 0.9999975278308021
Sequence803.csv_1: True Class: A, Predicted: B, Probability: 0.9859662243053872
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.9999949036657271
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.9998844838200265
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.9444492292638196
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9918101777277607
Sequence808.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999996161
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987320147
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.9999988049426983
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9999998357476504
Sequence812.csv_1: True Class: A, Predicted: B, Probability: 0.9955364876579773
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999425735
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.999999999950217
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 0.999998518783584
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9999546404759221
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9999722553693718
Sequence818.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999973
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9956479501610661
Sequence820.csv_1: True Class: A, Predicted: B, Probability: 0.9999925306429405
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9999797473821402
Sequence824.csv_1: True Class: B, Predicted: A, Probability: 0.8947758988910068
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.9999945423745608
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.9769515538778913
Sequence828.csv_1: True Class: A, Predicted: B, Probability: 0.9995639209687359
Sequence829.csv_1: True Class: A, Predicted: B, Probability: 0.9999999997374139
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984569
Sequence830.csv_1: True Class: A, Predicted: B, Probability: 0.9999922425217379
Sequence831.csv_1: True Class: B, Predicted: A, Probability: 0.7103862924019563
Sequence832.csv_1: True Class: A, Predicted: B, Probability: 0.9999993083207233
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence834.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998278573
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.999999982044806
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.9994276112727695
Sequence837.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995446872
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.7102101458535591
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.9999753285288946
Sequence84.csv_1: True Class: A, Predicted: A, Probability: 0.9999828735892031
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9999847831869791
Sequence841.csv_1: True Class: A, Predicted: B, Probability: 0.5829739305473609
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.9999996574932083
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.9999946347030341
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9999996760976372
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.9999999902304122
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.9999948723615428
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.9999786503554183
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9999960269927733
Sequence849.csv_1: True Class: A, Predicted: A, Probability: 0.999939689295175
Sequence85.csv_1: True Class: A, Predicted: B, Probability: 0.9998670894596033
Sequence850.csv_1: True Class: B, Predicted: B, Probability: 0.9999742227019148
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999675154
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.920878654517074
Sequence853.csv_1: True Class: A, Predicted: B, Probability: 0.9999481339865859
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999894376
Sequence855.csv_1: True Class: A, Predicted: B, Probability: 0.9779674475132901
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9999966141456913
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 0.6273488857265785
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.9999791725376043
Sequence86.csv_1: True Class: A, Predicted: A, Probability: 0.999999999348241
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.99999998217662
Sequence861.csv_1: True Class: A, Predicted: B, Probability: 0.7930107067429164
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence864.csv_1: True Class: A, Predicted: A, Probability: 0.9999932742010667
Sequence865.csv_1: True Class: A, Predicted: A, Probability: 0.9627766579041254
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999920021
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998794
Sequence868.csv_1: True Class: A, Predicted: B, Probability: 0.8352094178098486
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9999246077490485
Sequence87.csv_1: True Class: A, Predicted: A, Probability: 0.9999996850490245
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9999711298285512
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999888
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.9960228702490532
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.9999995974378743
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.7814959911459136
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence876.csv_1: True Class: A, Predicted: B, Probability: 0.6302573291629148
Sequence877.csv_1: True Class: A, Predicted: A, Probability: 0.9955715660240664
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9961260596429532
Sequence879.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999766767
Sequence88.csv_1: True Class: A, Predicted: B, Probability: 0.9999998952629272
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.9937712118199794
Sequence881.csv_1: True Class: A, Predicted: A, Probability: 0.8015142346802602
Sequence882.csv_1: True Class: B, Predicted: B, Probability: 0.9954670131241804
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 0.9875966584026852
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.5508923699284158
