Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9987119465026316
Sequence602.csv_1: True Class: C, Predicted: B, Probability: 0.9999999997412417
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9994809423537321
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9631807658368366
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.99999999172018
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9994442640088186
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9077364804900017
Sequence608.csv_1: True Class: A, Predicted: C, Probability: 0.8893668704683855
Sequence609.csv_1: True Class: C, Predicted: B, Probability: 0.9999554144394489
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9986328952910876
Sequence610.csv_1: True Class: A, Predicted: C, Probability: 0.9461846180921069
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.923266898034867
Sequence612.csv_1: True Class: C, Predicted: B, Probability: 0.9842143348062987
Sequence613.csv_1: True Class: B, Predicted: C, Probability: 0.9999443373465009
Sequence614.csv_1: True Class: C, Predicted: A, Probability: 0.6665607726684281
Sequence615.csv_1: True Class: B, Predicted: C, Probability: 0.5614186507428968
Sequence616.csv_1: True Class: C, Predicted: C, Probability: 0.7229294891570998
Sequence617.csv_1: True Class: B, Predicted: C, Probability: 0.9176809268145107
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9903672817243598
Sequence619.csv_1: True Class: B, Predicted: A, Probability: 0.9978700929454586
Sequence62.csv_1: True Class: C, Predicted: B, Probability: 0.69312217707129
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.9975184429428517
Sequence621.csv_1: True Class: B, Predicted: C, Probability: 0.9999998262443448
Sequence622.csv_1: True Class: B, Predicted: C, Probability: 0.974138649729129
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9999787556437878
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9815241444060652
Sequence625.csv_1: True Class: C, Predicted: B, Probability: 0.8752369009818269
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.865921700728288
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9999620309043925
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.9634050473354766
Sequence629.csv_1: True Class: B, Predicted: C, Probability: 0.9790873210391198
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999981724
Sequence630.csv_1: True Class: C, Predicted: A, Probability: 0.9990046759566803
Sequence631.csv_1: True Class: A, Predicted: C, Probability: 0.9948962627611534
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.9988066804030197
Sequence633.csv_1: True Class: C, Predicted: C, Probability: 0.9532216566551082
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999342878971109
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9998479410698687
Sequence636.csv_1: True Class: A, Predicted: C, Probability: 0.5565419652137638
Sequence637.csv_1: True Class: B, Predicted: A, Probability: 0.673337796861043
Sequence638.csv_1: True Class: B, Predicted: C, Probability: 0.8669827808177957
Sequence639.csv_1: True Class: C, Predicted: A, Probability: 0.9992028189985472
Sequence64.csv_1: True Class: A, Predicted: C, Probability: 0.9997652972193264
Sequence640.csv_1: True Class: C, Predicted: C, Probability: 0.9999958388285349
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.8693614663319971
Sequence642.csv_1: True Class: C, Predicted: C, Probability: 0.5075642462503636
Sequence643.csv_1: True Class: B, Predicted: C, Probability: 0.9764863365714391
Sequence644.csv_1: True Class: A, Predicted: C, Probability: 0.9009777614332335
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.8676470430370452
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.8374485600431101
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999573846818807
Sequence648.csv_1: True Class: C, Predicted: C, Probability: 0.6383005783834298
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9985842483305682
Sequence65.csv_1: True Class: C, Predicted: A, Probability: 0.9697977483766571
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.9315492749466054
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.9955563588147276
Sequence652.csv_1: True Class: B, Predicted: C, Probability: 0.945583959605241
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.8169502781713095
Sequence654.csv_1: True Class: C, Predicted: C, Probability: 0.9943355887396027
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9999993047010327
Sequence656.csv_1: True Class: C, Predicted: C, Probability: 0.9999991867987833
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.5056202106450061
Sequence658.csv_1: True Class: A, Predicted: C, Probability: 0.9887944411759895
Sequence659.csv_1: True Class: C, Predicted: C, Probability: 0.729054306962667
Sequence66.csv_1: True Class: B, Predicted: C, Probability: 0.6233575760093412
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9996728655062036
Sequence661.csv_1: True Class: A, Predicted: C, Probability: 0.8947280987750402
Sequence662.csv_1: True Class: B, Predicted: C, Probability: 0.9996381270074234
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.8176170442882126
Sequence664.csv_1: True Class: B, Predicted: C, Probability: 0.999758859726853
Sequence665.csv_1: True Class: A, Predicted: C, Probability: 0.9700411289927773
Sequence666.csv_1: True Class: C, Predicted: B, Probability: 0.9875759208825247
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.615841098105798
Sequence668.csv_1: True Class: C, Predicted: C, Probability: 0.99410160147089
Sequence669.csv_1: True Class: B, Predicted: C, Probability: 0.9148687422527676
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9968881480028876
Sequence670.csv_1: True Class: C, Predicted: B, Probability: 0.9485609934005905
Sequence671.csv_1: True Class: B, Predicted: C, Probability: 0.8881713459075383
Sequence672.csv_1: True Class: C, Predicted: B, Probability: 0.9066522419404125
Sequence673.csv_1: True Class: C, Predicted: A, Probability: 0.9995500265731976
Sequence674.csv_1: True Class: A, Predicted: B, Probability: 0.9293564817306382
Sequence675.csv_1: True Class: B, Predicted: C, Probability: 0.9766564671375527
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9999995523042645
Sequence677.csv_1: True Class: A, Predicted: C, Probability: 0.7268079442786592
Sequence678.csv_1: True Class: A, Predicted: C, Probability: 0.8868231042199779
Sequence679.csv_1: True Class: C, Predicted: B, Probability: 0.9999996834455954
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9997229820679222
Sequence680.csv_1: True Class: C, Predicted: B, Probability: 0.9998315927566975
Sequence681.csv_1: True Class: C, Predicted: A, Probability: 0.9996026500289367
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999663785485742
Sequence683.csv_1: True Class: C, Predicted: B, Probability: 0.9999999901636657
Sequence684.csv_1: True Class: C, Predicted: B, Probability: 0.7811018867171934
Sequence685.csv_1: True Class: A, Predicted: B, Probability: 0.9868854157192748
Sequence686.csv_1: True Class: C, Predicted: C, Probability: 0.9883840131825419
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999998215522022
Sequence688.csv_1: True Class: C, Predicted: A, Probability: 0.9997375762743351
Sequence689.csv_1: True Class: C, Predicted: B, Probability: 0.9972985126248008
Sequence69.csv_1: True Class: C, Predicted: B, Probability: 0.9520582872437197
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9997033459489033
Sequence691.csv_1: True Class: A, Predicted: B, Probability: 0.9612266471607557
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.7673605916036537
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9937976339860007
Sequence694.csv_1: True Class: A, Predicted: C, Probability: 0.7062803161359875
Sequence695.csv_1: True Class: C, Predicted: B, Probability: 0.9994823194872697
Sequence696.csv_1: True Class: C, Predicted: C, Probability: 0.9999944951923947
Sequence697.csv_1: True Class: B, Predicted: C, Probability: 0.9218943149555427
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9884324095300868
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9978600593303442
Sequence7.csv_1: True Class: C, Predicted: A, Probability: 0.9999999998926048
Sequence70.csv_1: True Class: B, Predicted: C, Probability: 0.8838270989449143
Sequence700.csv_1: True Class: A, Predicted: C, Probability: 0.9957578981305713
Sequence701.csv_1: True Class: A, Predicted: C, Probability: 0.9945104227861236
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.9999679249089866
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9775392314497134
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9817670619892122
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.99951824681908
Sequence706.csv_1: True Class: B, Predicted: A, Probability: 0.8474073258012186
Sequence707.csv_1: True Class: C, Predicted: A, Probability: 0.9999989587487383
Sequence708.csv_1: True Class: B, Predicted: C, Probability: 0.611462425099549
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.9905226182000317
Sequence71.csv_1: True Class: B, Predicted: C, Probability: 0.6840725106596374
Sequence710.csv_1: True Class: C, Predicted: A, Probability: 0.9993110129219162
Sequence711.csv_1: True Class: C, Predicted: B, Probability: 0.9990323137003584
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9999797690942742
Sequence713.csv_1: True Class: C, Predicted: B, Probability: 0.8478069084123303
Sequence714.csv_1: True Class: A, Predicted: C, Probability: 0.9999440881843902
Sequence715.csv_1: True Class: C, Predicted: A, Probability: 0.9336482132586217
Sequence716.csv_1: True Class: A, Predicted: C, Probability: 0.9858355228566913
Sequence717.csv_1: True Class: A, Predicted: B, Probability: 0.9999936756662274
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.995676829998928
Sequence719.csv_1: True Class: C, Predicted: C, Probability: 0.9995444041991183
Sequence72.csv_1: True Class: B, Predicted: A, Probability: 0.9999756131599755
Sequence720.csv_1: True Class: B, Predicted: C, Probability: 0.9811369846554102
Sequence721.csv_1: True Class: B, Predicted: C, Probability: 0.995612828286703
Sequence722.csv_1: True Class: C, Predicted: A, Probability: 0.999927605023666
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.9673273018956374
Sequence724.csv_1: True Class: B, Predicted: B, Probability: 0.8178828735035298
Sequence725.csv_1: True Class: C, Predicted: B, Probability: 0.947899687972199
Sequence726.csv_1: True Class: B, Predicted: C, Probability: 0.868021726960392
Sequence727.csv_1: True Class: A, Predicted: C, Probability: 0.9481895475951845
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.684062217768384
Sequence729.csv_1: True Class: B, Predicted: A, Probability: 0.6465764092035144
Sequence73.csv_1: True Class: A, Predicted: C, Probability: 0.8625525341167689
Sequence730.csv_1: True Class: A, Predicted: C, Probability: 0.5644460603174127
Sequence731.csv_1: True Class: B, Predicted: B, Probability: 0.9996717146072619
Sequence732.csv_1: True Class: C, Predicted: B, Probability: 0.5562689628900076
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9999999731448769
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.9999267082165665
Sequence735.csv_1: True Class: C, Predicted: C, Probability: 0.7705819257490255
Sequence736.csv_1: True Class: C, Predicted: C, Probability: 0.9996999564215775
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.9590223739458514
Sequence738.csv_1: True Class: C, Predicted: A, Probability: 0.9999843254291493
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.6547194499900917
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.5327733054348213
Sequence740.csv_1: True Class: B, Predicted: A, Probability: 0.9999339714224803
Sequence741.csv_1: True Class: C, Predicted: A, Probability: 0.512204923672603
Sequence742.csv_1: True Class: C, Predicted: B, Probability: 0.9993690862180581
Sequence743.csv_1: True Class: A, Predicted: B, Probability: 0.6281165979615527
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.991317667463859
Sequence745.csv_1: True Class: B, Predicted: A, Probability: 0.999884076370283
Sequence746.csv_1: True Class: C, Predicted: A, Probability: 0.9999974966874952
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990534709
Sequence748.csv_1: True Class: B, Predicted: C, Probability: 0.8926730259832891
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.8343995991308059
Sequence75.csv_1: True Class: B, Predicted: C, Probability: 0.895140083798562
Sequence750.csv_1: True Class: B, Predicted: A, Probability: 0.6102076867072999
Sequence751.csv_1: True Class: C, Predicted: C, Probability: 0.9242321015902455
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.9997774827361138
Sequence753.csv_1: True Class: C, Predicted: A, Probability: 0.9987374829081194
Sequence754.csv_1: True Class: B, Predicted: C, Probability: 0.5919263058883376
Sequence755.csv_1: True Class: C, Predicted: A, Probability: 0.4554187844080334
Sequence756.csv_1: True Class: C, Predicted: B, Probability: 0.9584432431971678
Sequence757.csv_1: True Class: C, Predicted: C, Probability: 0.9710029805519617
Sequence758.csv_1: True Class: B, Predicted: C, Probability: 0.9958476891635006
Sequence759.csv_1: True Class: B, Predicted: C, Probability: 0.9999996310468847
Sequence76.csv_1: True Class: C, Predicted: A, Probability: 0.9999998731367559
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.9999863489761944
Sequence761.csv_1: True Class: B, Predicted: C, Probability: 0.999823465530686
Sequence762.csv_1: True Class: B, Predicted: B, Probability: 0.5486896881136022
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.886638351225765
Sequence764.csv_1: True Class: C, Predicted: C, Probability: 0.5300110794533862
Sequence765.csv_1: True Class: C, Predicted: A, Probability: 0.9969198778041749
Sequence766.csv_1: True Class: C, Predicted: B, Probability: 0.9997680335924958
Sequence767.csv_1: True Class: B, Predicted: B, Probability: 0.8024665146404516
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9526167674630222
Sequence769.csv_1: True Class: B, Predicted: B, Probability: 0.93785822522747
Sequence77.csv_1: True Class: C, Predicted: A, Probability: 0.7051590969447465
Sequence770.csv_1: True Class: C, Predicted: C, Probability: 0.8146321224188047
Sequence771.csv_1: True Class: A, Predicted: C, Probability: 0.9999877738842523
Sequence772.csv_1: True Class: A, Predicted: B, Probability: 0.9998997705615215
Sequence773.csv_1: True Class: B, Predicted: C, Probability: 0.9953223930472432
Sequence774.csv_1: True Class: C, Predicted: C, Probability: 0.9253743474216442
Sequence775.csv_1: True Class: C, Predicted: B, Probability: 0.5789968300495948
Sequence776.csv_1: True Class: B, Predicted: A, Probability: 0.7094688517985338
Sequence777.csv_1: True Class: B, Predicted: A, Probability: 0.9999999992113582
Sequence778.csv_1: True Class: B, Predicted: B, Probability: 0.9999685171680628
Sequence779.csv_1: True Class: C, Predicted: A, Probability: 0.9998762807903373
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9999937858268876
Sequence780.csv_1: True Class: A, Predicted: C, Probability: 0.9466841545178163
Sequence781.csv_1: True Class: B, Predicted: C, Probability: 0.9993132947769884
Sequence782.csv_1: True Class: C, Predicted: A, Probability: 0.9992957773434269
Sequence783.csv_1: True Class: A, Predicted: B, Probability: 0.6924902787856839
Sequence784.csv_1: True Class: C, Predicted: B, Probability: 0.9935009002985522
Sequence785.csv_1: True Class: B, Predicted: C, Probability: 0.9998580634733851
Sequence786.csv_1: True Class: B, Predicted: C, Probability: 0.9999833959278154
Sequence787.csv_1: True Class: B, Predicted: A, Probability: 0.999622308415402
Sequence788.csv_1: True Class: B, Predicted: A, Probability: 0.9874680749450451
Sequence789.csv_1: True Class: B, Predicted: B, Probability: 0.9997262758404214
Sequence79.csv_1: True Class: A, Predicted: C, Probability: 0.5161749488764639
Sequence790.csv_1: True Class: C, Predicted: B, Probability: 0.9999215737328715
Sequence791.csv_1: True Class: C, Predicted: A, Probability: 0.9921378039302184
Sequence792.csv_1: True Class: C, Predicted: B, Probability: 0.9917936107681171
Sequence793.csv_1: True Class: C, Predicted: A, Probability: 0.9996020680151739
Sequence794.csv_1: True Class: B, Predicted: A, Probability: 0.9999621811442501
Sequence795.csv_1: True Class: B, Predicted: C, Probability: 0.5343750386787116
Sequence796.csv_1: True Class: C, Predicted: B, Probability: 0.7621188672683132
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.9993521735487343
Sequence798.csv_1: True Class: B, Predicted: C, Probability: 0.9914770338067732
Sequence799.csv_1: True Class: B, Predicted: B, Probability: 0.9608517332633334
Sequence8.csv_1: True Class: B, Predicted: C, Probability: 0.9406417294986739
Sequence80.csv_1: True Class: C, Predicted: C, Probability: 0.9989835374173057
Sequence800.csv_1: True Class: B, Predicted: B, Probability: 0.9893805903332434
Sequence801.csv_1: True Class: B, Predicted: A, Probability: 0.866100013276533
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 0.9730503616614815
Sequence803.csv_1: True Class: A, Predicted: C, Probability: 0.8236647010430992
Sequence804.csv_1: True Class: A, Predicted: C, Probability: 0.9351514440119743
Sequence805.csv_1: True Class: C, Predicted: B, Probability: 0.9997727088219973
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.9834294568934103
Sequence807.csv_1: True Class: C, Predicted: B, Probability: 0.8239520709031753
Sequence808.csv_1: True Class: B, Predicted: C, Probability: 0.999931996869315
Sequence809.csv_1: True Class: A, Predicted: C, Probability: 0.5707136945476802
Sequence81.csv_1: True Class: B, Predicted: A, Probability: 0.9820544419102668
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.887771839043819
Sequence811.csv_1: True Class: C, Predicted: B, Probability: 0.5733212242358358
Sequence812.csv_1: True Class: C, Predicted: A, Probability: 0.8753206499196524
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 0.9210965111531038
Sequence814.csv_1: True Class: C, Predicted: B, Probability: 0.807367856486901
Sequence815.csv_1: True Class: B, Predicted: B, Probability: 0.9847697435898187
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.8662054472033655
Sequence817.csv_1: True Class: B, Predicted: A, Probability: 0.9999999940216489
Sequence818.csv_1: True Class: C, Predicted: C, Probability: 0.7736304685217383
Sequence819.csv_1: True Class: C, Predicted: A, Probability: 0.9999967638232193
Sequence82.csv_1: True Class: A, Predicted: B, Probability: 0.9894027452568966
Sequence820.csv_1: True Class: C, Predicted: A, Probability: 0.7027808096180258
Sequence821.csv_1: True Class: C, Predicted: B, Probability: 0.9994747827394866
Sequence822.csv_1: True Class: C, Predicted: A, Probability: 0.999917034661838
Sequence823.csv_1: True Class: B, Predicted: C, Probability: 0.9305498135655488
Sequence824.csv_1: True Class: B, Predicted: A, Probability: 0.9960014406821116
Sequence825.csv_1: True Class: B, Predicted: B, Probability: 0.558127659964376
Sequence826.csv_1: True Class: A, Predicted: B, Probability: 0.8815436575441968
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.97963352581843
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.7965996336644484
Sequence829.csv_1: True Class: C, Predicted: A, Probability: 0.9999999996446028
Sequence83.csv_1: True Class: B, Predicted: B, Probability: 0.9965873757503317
Sequence830.csv_1: True Class: C, Predicted: A, Probability: 0.9999687483530588
Sequence831.csv_1: True Class: B, Predicted: A, Probability: 0.9999999883780516
Sequence832.csv_1: True Class: A, Predicted: C, Probability: 0.9751899163449617
Sequence833.csv_1: True Class: B, Predicted: A, Probability: 0.749806731596034
Sequence834.csv_1: True Class: A, Predicted: C, Probability: 0.9377026735690814
Sequence835.csv_1: True Class: A, Predicted: B, Probability: 0.926830995702088
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.9977548782016722
Sequence837.csv_1: True Class: A, Predicted: B, Probability: 0.9063879484078038
Sequence838.csv_1: True Class: B, Predicted: B, Probability: 0.9999988413576583
Sequence839.csv_1: True Class: B, Predicted: C, Probability: 0.9999974309435267
Sequence84.csv_1: True Class: A, Predicted: A, Probability: 0.9960355017010084
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9999999835079963
Sequence841.csv_1: True Class: B, Predicted: C, Probability: 0.9999485385957877
Sequence842.csv_1: True Class: A, Predicted: C, Probability: 0.9999600443161641
Sequence843.csv_1: True Class: B, Predicted: B, Probability: 0.9901486801213614
Sequence844.csv_1: True Class: B, Predicted: C, Probability: 0.9999043275830453
Sequence845.csv_1: True Class: B, Predicted: C, Probability: 0.7019137530613732
Sequence846.csv_1: True Class: A, Predicted: B, Probability: 0.9982548519384968
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.9989397181091499
Sequence848.csv_1: True Class: C, Predicted: C, Probability: 0.9999886987531161
Sequence849.csv_1: True Class: C, Predicted: B, Probability: 0.6562319561793196
Sequence85.csv_1: True Class: C, Predicted: B, Probability: 0.9998219849854998
Sequence850.csv_1: True Class: B, Predicted: A, Probability: 0.9925128839394279
Sequence851.csv_1: True Class: B, Predicted: A, Probability: 0.9997933216554307
Sequence852.csv_1: True Class: B, Predicted: A, Probability: 0.9998660370570366
Sequence853.csv_1: True Class: A, Predicted: B, Probability: 0.9903058085708001
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9989850895059226
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9977616606977143
Sequence856.csv_1: True Class: C, Predicted: B, Probability: 0.8533077352193879
Sequence857.csv_1: True Class: C, Predicted: A, Probability: 0.7462511407433279
Sequence858.csv_1: True Class: C, Predicted: B, Probability: 0.9296578473810105
Sequence859.csv_1: True Class: B, Predicted: A, Probability: 0.9824509352616473
Sequence86.csv_1: True Class: A, Predicted: C, Probability: 0.9977882372994468
Sequence860.csv_1: True Class: C, Predicted: B, Probability: 0.9999084994150804
Sequence861.csv_1: True Class: C, Predicted: A, Probability: 0.9994073919378677
Sequence862.csv_1: True Class: C, Predicted: A, Probability: 0.9999875008408938
Sequence863.csv_1: True Class: C, Predicted: C, Probability: 0.9999354573457562
Sequence864.csv_1: True Class: C, Predicted: A, Probability: 0.554572148901425
Sequence865.csv_1: True Class: C, Predicted: A, Probability: 0.99991814560277
Sequence866.csv_1: True Class: C, Predicted: C, Probability: 0.998513294601184
Sequence867.csv_1: True Class: B, Predicted: A, Probability: 0.9999488186883289
Sequence868.csv_1: True Class: C, Predicted: B, Probability: 0.8851814674931261
Sequence869.csv_1: True Class: B, Predicted: C, Probability: 0.9740598650149032
Sequence87.csv_1: True Class: C, Predicted: C, Probability: 0.9999917979460821
Sequence870.csv_1: True Class: A, Predicted: C, Probability: 0.9999890690014623
Sequence871.csv_1: True Class: A, Predicted: B, Probability: 0.5976745756578611
Sequence872.csv_1: True Class: B, Predicted: B, Probability: 0.999657959974589
Sequence873.csv_1: True Class: B, Predicted: A, Probability: 0.8827561881785048
Sequence874.csv_1: True Class: B, Predicted: B, Probability: 0.9931154584142755
Sequence875.csv_1: True Class: C, Predicted: B, Probability: 0.9854223358241581
Sequence876.csv_1: True Class: B, Predicted: B, Probability: 0.9612699667814412
Sequence877.csv_1: True Class: C, Predicted: B, Probability: 0.9897746016355488
Sequence878.csv_1: True Class: A, Predicted: C, Probability: 0.9998008863596133
Sequence879.csv_1: True Class: B, Predicted: B, Probability: 0.9663272709874063
Sequence88.csv_1: True Class: B, Predicted: C, Probability: 0.4968372396762499
