Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence685.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence706.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence708.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence711.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence721.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence725.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence73.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence735.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence743.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence745.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence756.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence76.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence763.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence764.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence787.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence79.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence791.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence792.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence8.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence817.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence82.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence823.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence825.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence828.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence829.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence831.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence832.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence833.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence837.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence839.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence84.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence842.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence849.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence850.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence857.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence859.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence86.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence861.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence864.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence865.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence87.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence875.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence876.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence877.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.8954727030625832
Sequence879.csv_1: True Class: B, Predicted: A, Probability: 0.8954727030625832
