Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9968697373089906
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.999999889923748
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.7712000367300875
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9681399348891039
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9925049321367287
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.9730492478320268
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.7419458418735584
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.6048032625765392
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.8175813145247323
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.882099049406133
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.8710895603073925
Sequence663.csv_1: True Class: B, Predicted: A, Probability: 0.9817460255272191
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999953266514005
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999996708674301
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.8707634764006729
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.8482975187894166
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9999677485086245
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.99999729577748
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9827973335306358
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.7589463318206927
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.997494404167471
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9998606981102149
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9580097806453867
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9483442361126481
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.941478410539963
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9730784164432157
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.6386532795615378
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.6888747249343167
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9824265820991033
Sequence68.csv_1: True Class: B, Predicted: A, Probability: 0.9928703642637604
Sequence680.csv_1: True Class: B, Predicted: A, Probability: 0.9875572554459933
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.989200316283491
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.9523721929410044
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.6150901417478193
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.9619701459810917
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9994219383447287
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.6405632405295341
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.7693069651327561
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.7299946751157566
Sequence689.csv_1: True Class: B, Predicted: A, Probability: 0.9997756490995863
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9999950735197274
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.6811082589294707
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9955905830250809
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.6151063061334043
Sequence693.csv_1: True Class: B, Predicted: A, Probability: 0.9999994647644802
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9999501461220232
Sequence695.csv_1: True Class: B, Predicted: A, Probability: 0.9832891553374166
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.9080787885422978
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.991471365346947
Sequence698.csv_1: True Class: B, Predicted: A, Probability: 0.9928818484132564
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.9771390285063858
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.6915418433216668
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9958393479514499
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.9990067596634365
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9993485222788624
Sequence702.csv_1: True Class: B, Predicted: A, Probability: 0.9342596974750718
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.9857762310121622
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9348738587958224
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.8228847800874306
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9721810003704131
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.9954732667162198
Sequence708.csv_1: True Class: B, Predicted: A, Probability: 0.9999953739824176
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.907597163082588
Sequence71.csv_1: True Class: B, Predicted: B, Probability: 0.6745695288000122
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.9999262262434829
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9964305587574631
Sequence712.csv_1: True Class: B, Predicted: A, Probability: 0.9669861648169332
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9914630658993859
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9952484055614547
Sequence715.csv_1: True Class: B, Predicted: A, Probability: 0.9999997175128268
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9653335582489836
Sequence717.csv_1: True Class: B, Predicted: A, Probability: 0.7582767346771567
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.9559800332045868
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.8770828752014469
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.6739681526963014
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.9999948443520477
Sequence721.csv_1: True Class: B, Predicted: A, Probability: 0.9960923606943155
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9595518481279917
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.6150220194309649
Sequence724.csv_1: True Class: B, Predicted: A, Probability: 0.9998598928279675
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.9999953944637748
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.5902254686125875
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9978664535033724
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.8740941204186192
Sequence729.csv_1: True Class: B, Predicted: A, Probability: 0.9999972805173413
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.7309714422718757
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9799535020964351
Sequence731.csv_1: True Class: B, Predicted: A, Probability: 0.9471464512324884
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9736631332933441
Sequence733.csv_1: True Class: B, Predicted: A, Probability: 0.9999722749090221
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.9999982771827712
Sequence735.csv_1: True Class: A, Predicted: A, Probability: 0.6964595403538475
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.6424089921851536
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.8293936568771024
Sequence738.csv_1: True Class: B, Predicted: A, Probability: 0.9994954085509908
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.9906738402995722
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.9837576285854954
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.999984282585713
Sequence741.csv_1: True Class: B, Predicted: A, Probability: 0.9615347609115122
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.978008369991227
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9995784810111455
Sequence744.csv_1: True Class: B, Predicted: A, Probability: 0.999980689517644
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.999988028870624
Sequence746.csv_1: True Class: B, Predicted: A, Probability: 0.9870188611731164
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9994005531291252
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9998484081256933
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.912779588367842
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9863021138237649
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.8200164515634852
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.9999378792738948
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.6859527571947899
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9550715418823074
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.9710212736656758
Sequence755.csv_1: True Class: B, Predicted: A, Probability: 0.9872440398553638
Sequence756.csv_1: True Class: A, Predicted: A, Probability: 0.9918576755720216
Sequence757.csv_1: True Class: B, Predicted: A, Probability: 0.8250387615534244
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.9840154042270508
Sequence759.csv_1: True Class: B, Predicted: A, Probability: 0.9943769750822465
Sequence76.csv_1: True Class: B, Predicted: A, Probability: 0.9784098902642079
Sequence760.csv_1: True Class: B, Predicted: A, Probability: 0.9773563777262034
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.6932487293966657
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 0.9999981719912545
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.999999881786412
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.8825042165030044
Sequence765.csv_1: True Class: B, Predicted: A, Probability: 0.8935392072420417
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.9496535287497477
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.987936261174916
Sequence768.csv_1: True Class: B, Predicted: A, Probability: 0.9892613943309095
Sequence769.csv_1: True Class: B, Predicted: A, Probability: 0.9999681811761508
Sequence77.csv_1: True Class: B, Predicted: A, Probability: 0.9442503685689928
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.7210608148274007
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.9998287023489226
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.8028900738838668
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9999775197548458
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.7658897707185364
Sequence775.csv_1: True Class: B, Predicted: B, Probability: 0.9230627492374508
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.9999997040125452
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.7726323396440469
Sequence778.csv_1: True Class: B, Predicted: A, Probability: 0.9916808392867155
Sequence779.csv_1: True Class: B, Predicted: A, Probability: 0.9919595202781627
Sequence78.csv_1: True Class: A, Predicted: B, Probability: 0.843361756250092
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.999786004929123
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.999978053655283
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.681808834936661
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.9572800166215161
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999828501465657
Sequence785.csv_1: True Class: A, Predicted: B, Probability: 0.7594629524543984
Sequence786.csv_1: True Class: B, Predicted: A, Probability: 0.9991612765577281
Sequence787.csv_1: True Class: A, Predicted: A, Probability: 0.9898641044660028
Sequence788.csv_1: True Class: B, Predicted: A, Probability: 0.9999396134305926
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.7386414472601684
Sequence79.csv_1: True Class: A, Predicted: A, Probability: 0.9999956309364344
Sequence790.csv_1: True Class: B, Predicted: A, Probability: 0.9988405278302782
Sequence791.csv_1: True Class: B, Predicted: A, Probability: 0.8125716251881637
Sequence792.csv_1: True Class: B, Predicted: A, Probability: 0.9999303221713026
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.9999999513764134
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.999975107371679
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9891646984955684
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.615178523872723
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9649501641554906
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9999348159173884
Sequence799.csv_1: True Class: B, Predicted: A, Probability: 0.9963274267118748
Sequence8.csv_1: True Class: B, Predicted: A, Probability: 0.999999956648443
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.8201231136380285
Sequence800.csv_1: True Class: B, Predicted: A, Probability: 0.9983601465113455
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9830574732097231
Sequence802.csv_1: True Class: B, Predicted: A, Probability: 0.996499646637771
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.5480203249584525
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.9114249589936099
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.8690352996021365
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.9999993655374693
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9911313297847648
Sequence808.csv_1: True Class: B, Predicted: A, Probability: 0.9943583438766862
Sequence809.csv_1: True Class: B, Predicted: A, Probability: 0.996834016498229
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 0.9992079204869201
Sequence810.csv_1: True Class: A, Predicted: B, Probability: 0.5136767645796156
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9982089258729591
Sequence812.csv_1: True Class: B, Predicted: A, Probability: 0.9997703998830579
Sequence813.csv_1: True Class: B, Predicted: A, Probability: 0.6768553344659706
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.9999893839541172
Sequence815.csv_1: True Class: B, Predicted: A, Probability: 0.840837373473709
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9873622902514071
Sequence817.csv_1: True Class: B, Predicted: A, Probability: 0.6215763996366066
Sequence818.csv_1: True Class: B, Predicted: A, Probability: 0.9954695826804374
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.9999996585928969
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9905218068037736
Sequence820.csv_1: True Class: B, Predicted: A, Probability: 0.8307770771903632
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.9747438490746729
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9965884205247943
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9998456733424033
Sequence824.csv_1: True Class: B, Predicted: A, Probability: 0.6121309644456252
Sequence825.csv_1: True Class: B, Predicted: A, Probability: 0.9976219059330149
Sequence826.csv_1: True Class: B, Predicted: A, Probability: 0.9990762446365502
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9268705392755454
Sequence828.csv_1: True Class: A, Predicted: A, Probability: 0.9999904039323503
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 0.999983636922152
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.8229097064703178
Sequence830.csv_1: True Class: B, Predicted: A, Probability: 0.9916451258821631
Sequence831.csv_1: True Class: B, Predicted: A, Probability: 0.9956085824245321
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.999469388087772
Sequence833.csv_1: True Class: B, Predicted: A, Probability: 0.9999989906109448
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9834072643188568
Sequence835.csv_1: True Class: B, Predicted: A, Probability: 0.9949475434794148
Sequence836.csv_1: True Class: B, Predicted: A, Probability: 0.993904244685834
Sequence837.csv_1: True Class: A, Predicted: A, Probability: 0.9930777541165673
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.9999795912558179
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.985824535104212
Sequence84.csv_1: True Class: B, Predicted: A, Probability: 0.9996655098749914
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.8442853386449441
Sequence841.csv_1: True Class: B, Predicted: A, Probability: 0.9636127965708314
Sequence842.csv_1: True Class: A, Predicted: A, Probability: 0.9999998320345677
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.521584724087582
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9899982801895847
Sequence845.csv_1: True Class: B, Predicted: A, Probability: 0.9999997870807285
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.7306584663986163
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.9799940521350256
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9993017841357748
Sequence849.csv_1: True Class: B, Predicted: A, Probability: 0.7421466007336144
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9997822927247743
Sequence850.csv_1: True Class: A, Predicted: A, Probability: 0.9303562179204129
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9755249553764775
Sequence852.csv_1: True Class: B, Predicted: A, Probability: 0.9996617804779969
Sequence853.csv_1: True Class: B, Predicted: A, Probability: 0.9834900318127848
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9979615975378002
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.9356255558898309
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 0.9963135105116411
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9999518167290667
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.6594770625171985
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.9999818120132528
Sequence86.csv_1: True Class: B, Predicted: A, Probability: 0.9750864455682503
Sequence860.csv_1: True Class: B, Predicted: A, Probability: 0.999568571238308
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 0.9999999696282196
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.8678860304283144
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.7596067985928538
Sequence864.csv_1: True Class: A, Predicted: A, Probability: 0.7416948748029591
Sequence865.csv_1: True Class: A, Predicted: A, Probability: 0.8362606354889683
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.9999795337119888
Sequence867.csv_1: True Class: B, Predicted: B, Probability: 0.9336808638746008
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9007475392444448
Sequence869.csv_1: True Class: B, Predicted: A, Probability: 0.9946974826738432
Sequence87.csv_1: True Class: B, Predicted: A, Probability: 0.5998303903310496
Sequence870.csv_1: True Class: B, Predicted: A, Probability: 0.9981195534164689
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.863018403705442
Sequence872.csv_1: True Class: B, Predicted: A, Probability: 0.9550368211991153
Sequence873.csv_1: True Class: B, Predicted: A, Probability: 0.999996915173684
Sequence874.csv_1: True Class: B, Predicted: A, Probability: 0.8270001686435782
Sequence875.csv_1: True Class: A, Predicted: A, Probability: 0.9999994879248966
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.9336549932052705
Sequence877.csv_1: True Class: B, Predicted: A, Probability: 0.6707366515970715
Sequence878.csv_1: True Class: B, Predicted: A, Probability: 0.9774656220236846
Sequence879.csv_1: True Class: A, Predicted: A, Probability: 0.9999999033896332
Sequence88.csv_1: True Class: A, Predicted: A, Probability: 0.9616769926981072
