Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9997619356934649
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.999999999984638
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9968627626376886
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.999989965494711
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.9962362477298626
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999951042923109
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999999780915241
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999947606465
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9999090190881647
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999998391031993
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.999999216521786
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995729112
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999945932923261
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.999999998260935
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.8688583516918268
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.8167593203974878
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.7673506864296964
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9998403558168528
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999317086
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9998605138751125
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9999999983815872
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9904734209393963
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.9926002174474443
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.9999999757298877
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999324979
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9885088817390318
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.7621813777915146
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9636290737536352
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9999931830762744
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9621350701420638
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999997618760682
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9572722105503347
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996260005
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9999988268239031
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999999893941124
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.6306350534394292
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994074
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999972877
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998663001
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9992933966923733
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999965964
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.999162745561558
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.999999060828508
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.7015769275318096
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9999643463842582
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9999557920017357
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999976618871024
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.6796697364639681
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9902057511196356
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999951
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9962271179066186
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999965941
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.9999999244583805
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9997329586469075
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999996729136702
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.5473308801928221
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999998997635005
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.9999999580431203
Sequence685.csv_1: True Class: B, Predicted: A, Probability: 0.9999992897987529
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999393685
Sequence687.csv_1: True Class: B, Predicted: B, Probability: 0.9965759885740645
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.838911545574356
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.9999998038373378
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999990066947035
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9550281379892833
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.9999998526338545
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.950601178621045
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9999997982093544
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.9999999908501129
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999010167
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 0.9540440445708728
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999937109048473
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999999827295629
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9998797129117808
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9999984741852853
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999999843757919
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.8799514335510755
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.9373954708942078
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9799944408179612
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997642787
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9999994527119046
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999995198
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.999919196030095
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.9918356675925845
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9997861860617141
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.9949487748138192
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999999727983127
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999302526
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9999944828990626
Sequence712.csv_1: True Class: B, Predicted: B, Probability: 0.999999998837742
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.9997696706478
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.9999999468877142
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998862144
Sequence716.csv_1: True Class: B, Predicted: B, Probability: 0.9999999923484203
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.7464266163898762
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.999999973864644
Sequence719.csv_1: True Class: B, Predicted: B, Probability: 0.6261414728178172
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.9999999963763538
Sequence720.csv_1: True Class: B, Predicted: B, Probability: 0.9999990471512938
Sequence721.csv_1: True Class: B, Predicted: B, Probability: 0.9999994845923136
Sequence722.csv_1: True Class: B, Predicted: B, Probability: 0.9892576966312293
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.9984706589227604
Sequence724.csv_1: True Class: A, Predicted: B, Probability: 0.9999542083153651
Sequence725.csv_1: True Class: B, Predicted: A, Probability: 0.9999422579932257
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.999999999979837
Sequence727.csv_1: True Class: B, Predicted: B, Probability: 0.5885256847605081
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999971
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.7687946841899842
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9999999881155718
Sequence730.csv_1: True Class: B, Predicted: B, Probability: 0.999999915649592
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.9999998639765123
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.9999033698158777
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9999999251598761
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999989
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9999954439166342
Sequence736.csv_1: True Class: B, Predicted: A, Probability: 0.9999967447102691
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.9999514813450187
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999955673
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.9999999995118254
Sequence74.csv_1: True Class: A, Predicted: B, Probability: 0.9999956600184651
Sequence740.csv_1: True Class: B, Predicted: B, Probability: 0.9999998618799872
Sequence741.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence742.csv_1: True Class: A, Predicted: B, Probability: 0.9999998901808026
Sequence743.csv_1: True Class: B, Predicted: B, Probability: 0.9992609744930243
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 0.8659284055229401
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999986887
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 0.9999978112538168
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 0.9895934885163632
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999846119
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991219523
Sequence75.csv_1: True Class: B, Predicted: B, Probability: 0.9995357572919633
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999926
Sequence751.csv_1: True Class: B, Predicted: A, Probability: 0.5347679617921914
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.9866139268274688
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9999999185548805
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.999803468653845
Sequence755.csv_1: True Class: B, Predicted: B, Probability: 0.9999900695397227
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9999999903819153
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.9999973878517274
Sequence758.csv_1: True Class: B, Predicted: B, Probability: 0.6897425215399127
Sequence759.csv_1: True Class: B, Predicted: B, Probability: 0.9999999020019199
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.9281396387194896
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 0.9999997987582273
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9999999950551972
Sequence762.csv_1: True Class: B, Predicted: A, Probability: 0.999999924051196
Sequence763.csv_1: True Class: A, Predicted: B, Probability: 0.7664733962920067
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.8140897694711614
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.9972631710638782
Sequence766.csv_1: True Class: B, Predicted: B, Probability: 0.9999999475440634
Sequence767.csv_1: True Class: B, Predicted: B, Probability: 0.9949445340590201
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9999962625831346
Sequence769.csv_1: True Class: B, Predicted: B, Probability: 0.99991568335681
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.9883764411504382
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.9992201440935413
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997952623
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.9999994171964063
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999714
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.982879033122331
Sequence775.csv_1: True Class: B, Predicted: B, Probability: 0.8419218234014548
Sequence776.csv_1: True Class: B, Predicted: B, Probability: 0.9505133376730539
Sequence777.csv_1: True Class: B, Predicted: A, Probability: 0.9741436877585767
Sequence778.csv_1: True Class: A, Predicted: B, Probability: 0.9999994754415893
Sequence779.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999199081
Sequence78.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994613469
Sequence780.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999868421
Sequence781.csv_1: True Class: B, Predicted: A, Probability: 0.9993737480115902
Sequence782.csv_1: True Class: B, Predicted: B, Probability: 0.999999997257103
Sequence783.csv_1: True Class: B, Predicted: B, Probability: 0.9999863869524905
Sequence784.csv_1: True Class: B, Predicted: B, Probability: 0.8764962661831602
Sequence785.csv_1: True Class: B, Predicted: B, Probability: 0.9999999958803191
Sequence786.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998908
Sequence787.csv_1: True Class: A, Predicted: B, Probability: 0.8777955823500185
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 0.9917333876164779
Sequence789.csv_1: True Class: B, Predicted: A, Probability: 0.999999999878228
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999981153
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.9999999823462636
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998519715
Sequence792.csv_1: True Class: B, Predicted: B, Probability: 0.9999990812610731
Sequence793.csv_1: True Class: B, Predicted: B, Probability: 0.9558077117924472
Sequence794.csv_1: True Class: A, Predicted: B, Probability: 0.9999999921316344
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998598
Sequence796.csv_1: True Class: B, Predicted: A, Probability: 0.9817328088799553
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.9448579687589381
Sequence798.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999247
Sequence799.csv_1: True Class: B, Predicted: B, Probability: 0.999999393035316
Sequence8.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999408409
Sequence80.csv_1: True Class: B, Predicted: B, Probability: 0.8353608547228426
Sequence800.csv_1: True Class: B, Predicted: A, Probability: 0.9999998886357193
Sequence801.csv_1: True Class: B, Predicted: B, Probability: 0.9999999983471672
Sequence802.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999821747
Sequence803.csv_1: True Class: B, Predicted: B, Probability: 0.9999998838737242
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence805.csv_1: True Class: B, Predicted: B, Probability: 0.9999999247408906
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.999999823295762
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.7800921887249374
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996335057
Sequence809.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999362036
Sequence81.csv_1: True Class: A, Predicted: B, Probability: 0.9996130599236318
Sequence810.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995815534
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9999991095439522
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.8472585344218366
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999971
Sequence814.csv_1: True Class: B, Predicted: B, Probability: 0.9999655545001298
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 0.9999988226991657
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9993124764704328
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9999999925333326
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 0.9618832556590137
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.999999999992254
Sequence82.csv_1: True Class: B, Predicted: A, Probability: 0.9583359053444482
Sequence820.csv_1: True Class: B, Predicted: B, Probability: 0.9999995227043255
Sequence821.csv_1: True Class: B, Predicted: A, Probability: 0.9994594402251407
Sequence822.csv_1: True Class: B, Predicted: B, Probability: 0.9999999745341206
Sequence823.csv_1: True Class: A, Predicted: B, Probability: 0.9884828029343495
Sequence824.csv_1: True Class: B, Predicted: B, Probability: 0.9999162427692363
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999967665
Sequence826.csv_1: True Class: B, Predicted: B, Probability: 0.9991800325138338
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996749
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.9999999873172646
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 0.9881223547892914
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence830.csv_1: True Class: B, Predicted: B, Probability: 0.9967181985340153
Sequence831.csv_1: True Class: B, Predicted: A, Probability: 0.9999999503908803
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.9880687595037685
Sequence833.csv_1: True Class: B, Predicted: A, Probability: 0.9999967180374948
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9637952090046866
Sequence835.csv_1: True Class: A, Predicted: B, Probability: 0.9999945924321582
Sequence836.csv_1: True Class: B, Predicted: B, Probability: 0.9999240469991966
Sequence837.csv_1: True Class: B, Predicted: B, Probability: 0.9999999992144795
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.999999970283898
Sequence839.csv_1: True Class: B, Predicted: B, Probability: 0.9965343154241479
Sequence84.csv_1: True Class: B, Predicted: A, Probability: 0.9998808379397732
Sequence840.csv_1: True Class: B, Predicted: B, Probability: 0.9999502707805963
Sequence841.csv_1: True Class: A, Predicted: B, Probability: 0.9999988483265038
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990829807
Sequence843.csv_1: True Class: B, Predicted: B, Probability: 0.9794157154872476
Sequence844.csv_1: True Class: B, Predicted: B, Probability: 0.9999123043288953
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.9999556120510935
Sequence846.csv_1: True Class: B, Predicted: B, Probability: 0.9999999926906085
Sequence847.csv_1: True Class: B, Predicted: B, Probability: 0.9999999931662941
Sequence848.csv_1: True Class: A, Predicted: B, Probability: 0.6106670944153699
Sequence849.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997282082
Sequence85.csv_1: True Class: B, Predicted: A, Probability: 0.9629487692853826
Sequence850.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999974613
Sequence851.csv_1: True Class: B, Predicted: B, Probability: 0.9999999928102923
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999999911984693
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.8381407148499386
Sequence854.csv_1: True Class: B, Predicted: B, Probability: 0.610062431499414
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9978666029425916
Sequence856.csv_1: True Class: B, Predicted: B, Probability: 0.999361372120585
Sequence857.csv_1: True Class: B, Predicted: B, Probability: 0.9989794530397413
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999992
Sequence859.csv_1: True Class: B, Predicted: A, Probability: 0.9999998396556087
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9919590681442777
Sequence860.csv_1: True Class: B, Predicted: B, Probability: 0.999996285881598
Sequence861.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999507595
Sequence862.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999477922
Sequence863.csv_1: True Class: B, Predicted: B, Probability: 0.5527317264061543
Sequence864.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995957491
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9991167665569233
Sequence866.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999946608
Sequence867.csv_1: True Class: B, Predicted: B, Probability: 0.9999886665168987
Sequence868.csv_1: True Class: B, Predicted: B, Probability: 0.9304796025092447
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9999998815666206
Sequence87.csv_1: True Class: B, Predicted: B, Probability: 0.9999991997674185
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999962108
Sequence871.csv_1: True Class: B, Predicted: B, Probability: 0.9999983033569783
Sequence872.csv_1: True Class: A, Predicted: B, Probability: 0.9923274190996179
Sequence873.csv_1: True Class: B, Predicted: A, Probability: 0.999997147681733
Sequence874.csv_1: True Class: B, Predicted: B, Probability: 0.9999999979521942
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.7055744045411568
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.9999999978123466
Sequence877.csv_1: True Class: B, Predicted: B, Probability: 0.7519400813463477
Sequence878.csv_1: True Class: A, Predicted: B, Probability: 0.7743381740869781
Sequence879.csv_1: True Class: B, Predicted: A, Probability: 0.9999134666773273
Sequence88.csv_1: True Class: A, Predicted: A, Probability: 0.9999775727235531
