Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9938005169561084
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998338907
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9999999995710436
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999976023
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.8898655740844905
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999967712648082
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999999982150528
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999988
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9590350549970672
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999382514910677
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.8447168470038801
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999919179
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9872218322447521
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999847083689
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999999832118509
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999978807731
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999873053419261
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence665.csv_1: True Class: B, Predicted: A, Probability: 0.9999593205802254
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.8328622814418233
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999943
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.995535525481269
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9979092506180458
Sequence671.csv_1: True Class: B, Predicted: A, Probability: 0.9738621930770939
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9999999766923813
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9999995985101748
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999886122045181
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.9980946058681126
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.7380915762716259
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999956637
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999999337796422
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999840841
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.9999980513208788
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9999959040138624
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999761
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999991
Sequence688.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence689.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999828851
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9999836650317112
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9999999959735483
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.9999991015590296
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999345
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999966839
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993906649
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999999647037879
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.9999984842176158
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9954307766179331
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999874225
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9999999993677678
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence705.csv_1: True Class: B, Predicted: A, Probability: 0.9995758927273731
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9999999965643178
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999942252
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999363
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.9999985090641289
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999846358748472
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984415
Sequence713.csv_1: True Class: A, Predicted: B, Probability: 0.6214708341255339
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997382604
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9999999858826556
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999998976
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999996748539178
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9964630134049348
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.8843757040665763
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.9999953025394196
Sequence720.csv_1: True Class: B, Predicted: B, Probability: 0.9881614520127745
Sequence721.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999569984
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999250396
Sequence724.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.9979062185028603
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996713991
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992737888
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9999994439947869
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.9999517198785326
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9999999927910719
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence731.csv_1: True Class: B, Predicted: B, Probability: 0.9999998733165892
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence733.csv_1: True Class: A, Predicted: B, Probability: 0.9999869045847981
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence736.csv_1: True Class: B, Predicted: B, Probability: 0.9998304125958803
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999248
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence74.csv_1: True Class: A, Predicted: B, Probability: 0.7202044725689033
Sequence740.csv_1: True Class: B, Predicted: B, Probability: 0.9999999940106846
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.9999999609271134
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999930913
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999848591
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999981
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.7220327961089567
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.999999062657416
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9999999961808713
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996523
Sequence75.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence750.csv_1: True Class: A, Predicted: B, Probability: 0.9999181658828801
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.9920063264204269
Sequence752.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999972597
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 0.9996121648147374
Sequence754.csv_1: True Class: A, Predicted: B, Probability: 0.8411062044135822
Sequence755.csv_1: True Class: B, Predicted: A, Probability: 0.5060173541999838
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992761
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9999998743758735
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.7512419627119059
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 0.9999999888561609
Sequence763.csv_1: True Class: B, Predicted: B, Probability: 0.9994732954377721
Sequence764.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999006
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.9999986941228364
Sequence766.csv_1: True Class: B, Predicted: A, Probability: 0.9904720851503866
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999882
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.9999999275915298
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.9997260949902703
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.999999996779945
Sequence771.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999651
Sequence772.csv_1: True Class: B, Predicted: B, Probability: 0.9999982671430003
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9999969145597081
Sequence776.csv_1: True Class: B, Predicted: A, Probability: 0.9975380379640287
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.9999999739127151
Sequence778.csv_1: True Class: A, Predicted: B, Probability: 0.9999999993703853
Sequence779.csv_1: True Class: B, Predicted: A, Probability: 0.9999999992507101
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.9999999306585357
Sequence781.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999905792
Sequence782.csv_1: True Class: B, Predicted: A, Probability: 0.9999155165012272
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.9985799870273392
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999999954356578
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.9999991633688935
Sequence786.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence787.csv_1: True Class: B, Predicted: B, Probability: 0.9999992244929108
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999258
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999987
Sequence79.csv_1: True Class: B, Predicted: A, Probability: 0.8564939648921172
Sequence790.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.9877706441464654
Sequence792.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.8342478641674865
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.9999999706231038
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999999
Sequence796.csv_1: True Class: B, Predicted: A, Probability: 0.9921574700040456
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.9999999875108418
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.5526697604584225
Sequence799.csv_1: True Class: A, Predicted: B, Probability: 0.9999999159863543
Sequence8.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999781
Sequence80.csv_1: True Class: B, Predicted: A, Probability: 0.9988459430088633
Sequence800.csv_1: True Class: B, Predicted: A, Probability: 0.999451866687222
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999973916
Sequence802.csv_1: True Class: B, Predicted: B, Probability: 0.9987425422025061
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence804.csv_1: True Class: A, Predicted: B, Probability: 0.9999958036167732
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997484
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.5895550273920583
Sequence807.csv_1: True Class: B, Predicted: B, Probability: 0.9999999986746011
Sequence808.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence809.csv_1: True Class: B, Predicted: A, Probability: 0.6389787854792044
Sequence81.csv_1: True Class: B, Predicted: A, Probability: 0.9999945600207478
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.8692645447624487
Sequence812.csv_1: True Class: B, Predicted: B, Probability: 0.950112125366616
Sequence813.csv_1: True Class: B, Predicted: A, Probability: 0.9171617004708277
Sequence814.csv_1: True Class: B, Predicted: A, Probability: 0.9999999933787356
Sequence815.csv_1: True Class: A, Predicted: B, Probability: 0.9990939322924707
Sequence816.csv_1: True Class: B, Predicted: A, Probability: 0.9999997449600855
Sequence817.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997421
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9999995716678309
Sequence820.csv_1: True Class: A, Predicted: B, Probability: 0.9905415019255007
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence823.csv_1: True Class: B, Predicted: A, Probability: 0.9999915797771126
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 0.9999618527607281
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9997491027318905
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.7871557084692203
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.9999981039817527
Sequence828.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 0.9993131048247194
Sequence83.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.999999999942834
Sequence831.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence832.csv_1: True Class: A, Predicted: A, Probability: 0.9999990004537772
Sequence833.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.999455906183065
Sequence835.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence837.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999377
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989975
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence84.csv_1: True Class: A, Predicted: B, Probability: 0.9999847937484754
Sequence840.csv_1: True Class: B, Predicted: A, Probability: 0.9981567112670016
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999959
Sequence842.csv_1: True Class: A, Predicted: A, Probability: 0.7299814998230414
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999966057
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9990921936255812
Sequence845.csv_1: True Class: B, Predicted: B, Probability: 0.9999993509791827
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.9999902876730689
Sequence847.csv_1: True Class: A, Predicted: B, Probability: 0.9362407895240308
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence849.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence850.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999862403
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence852.csv_1: True Class: A, Predicted: B, Probability: 0.9803308158090022
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992742
Sequence854.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.9999953854647413
Sequence856.csv_1: True Class: B, Predicted: B, Probability: 0.9999989381036934
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999830387
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999493671
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9983694967600288
Sequence860.csv_1: True Class: B, Predicted: A, Probability: 0.9999380785765121
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 0.9998786004727699
Sequence862.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997178
Sequence864.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence865.csv_1: True Class: B, Predicted: A, Probability: 0.9999998474319922
Sequence866.csv_1: True Class: A, Predicted: B, Probability: 0.9898550827891988
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.9999995810058784
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9999535230640451
Sequence869.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence87.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9999999962172239
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999292248
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence873.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999959
Sequence874.csv_1: True Class: B, Predicted: A, Probability: 0.9995479853912445
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.9999989546576854
Sequence876.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999896
Sequence877.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999833284
Sequence878.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997869633
Sequence879.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999998533
Sequence88.csv_1: True Class: A, Predicted: B, Probability: 0.9999999688050857
Sequence880.csv_1: True Class: B, Predicted: A, Probability: 0.9999987340554806
Sequence881.csv_1: True Class: A, Predicted: A, Probability: 0.9999727068386479
Sequence882.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999364
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence884.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence885.csv_1: True Class: B, Predicted: A, Probability: 0.9999935612509296
Sequence886.csv_1: True Class: A, Predicted: A, Probability: 0.9999984829116717
Sequence887.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999835
Sequence888.csv_1: True Class: B, Predicted: A, Probability: 0.9999999994206791
Sequence889.csv_1: True Class: B, Predicted: B, Probability: 0.999999999997765
Sequence89.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999989
Sequence890.csv_1: True Class: A, Predicted: A, Probability: 0.9999995275745788
