Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9630824958655981
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.8294067465993673
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999156431116983
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999855761564372
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9993428685201047
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.7812589651521038
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9381660916024741
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.9984155104058603
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.9999986368819207
Sequence683.csv_1: True Class: B, Predicted: A, Probability: 0.9999958811564975
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.9999868348599659
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.8329604383886815
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9957012104481484
Sequence687.csv_1: True Class: B, Predicted: B, Probability: 0.9989283053106861
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.5890396285281491
Sequence689.csv_1: True Class: A, Predicted: B, Probability: 0.9999379803422056
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9999091320438368
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.7467009963213255
Sequence691.csv_1: True Class: A, Predicted: B, Probability: 0.9998755495964128
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.999137400061428
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9997934311036963
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.832673108092683
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.983688971841843
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9643615435654034
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.9520434773841627
Sequence698.csv_1: True Class: A, Predicted: B, Probability: 0.8498843524474734
Sequence699.csv_1: True Class: B, Predicted: B, Probability: 0.9993330606480739
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9997812319072895
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9999994571932241
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.9956372566911286
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9999999942051269
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9762859303742628
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.9999997849048499
Sequence704.csv_1: True Class: A, Predicted: B, Probability: 0.943125785088358
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.8350846332167208
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9989851972888854
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.9998486649125635
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.8709240604313805
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.9983128559840502
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9999982868895311
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.9771003001245561
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.904880131112119
Sequence712.csv_1: True Class: B, Predicted: B, Probability: 0.9915076022102284
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997161382
Sequence714.csv_1: True Class: B, Predicted: A, Probability: 0.9999976031032397
Sequence715.csv_1: True Class: A, Predicted: B, Probability: 0.999560524704629
Sequence716.csv_1: True Class: A, Predicted: B, Probability: 0.9858572447947135
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.7742546685587859
Sequence718.csv_1: True Class: B, Predicted: A, Probability: 0.9999999742302167
Sequence719.csv_1: True Class: B, Predicted: A, Probability: 0.9999986882216553
Sequence72.csv_1: True Class: B, Predicted: A, Probability: 0.9938488683972291
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.9999983431469897
Sequence721.csv_1: True Class: B, Predicted: B, Probability: 0.9999634488152145
Sequence722.csv_1: True Class: B, Predicted: B, Probability: 0.8710744089687079
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.9426911083682933
Sequence724.csv_1: True Class: B, Predicted: A, Probability: 0.9577392502197265
Sequence725.csv_1: True Class: B, Predicted: A, Probability: 0.9573664192352092
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.6847354115885974
Sequence727.csv_1: True Class: B, Predicted: B, Probability: 0.9438229251968463
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9729964305128883
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.9992692939557289
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9994516243011081
Sequence730.csv_1: True Class: B, Predicted: B, Probability: 0.999317661663652
Sequence731.csv_1: True Class: B, Predicted: B, Probability: 0.9936355359954089
Sequence732.csv_1: True Class: B, Predicted: A, Probability: 0.9996896639362075
Sequence733.csv_1: True Class: B, Predicted: B, Probability: 0.6045089832211198
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.9396792296227696
Sequence735.csv_1: True Class: A, Predicted: A, Probability: 0.9999998313923593
Sequence736.csv_1: True Class: B, Predicted: B, Probability: 0.9852367104633231
Sequence737.csv_1: True Class: A, Predicted: B, Probability: 0.9885049602717089
Sequence738.csv_1: True Class: B, Predicted: B, Probability: 0.9998534372334276
Sequence739.csv_1: True Class: A, Predicted: B, Probability: 0.9855150637563145
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.8933896140323012
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.9138657820749109
Sequence741.csv_1: True Class: A, Predicted: B, Probability: 0.9998771028428728
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977825761
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9334890883220294
Sequence744.csv_1: True Class: B, Predicted: A, Probability: 0.7111192952792408
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9973879462811951
Sequence746.csv_1: True Class: B, Predicted: A, Probability: 0.999386403051861
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9999999969481139
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9401229004347585
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.8435581702683679
Sequence75.csv_1: True Class: B, Predicted: A, Probability: 0.9997662537177794
Sequence750.csv_1: True Class: B, Predicted: A, Probability: 0.8565868166693443
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.998978773899264
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.9999989213011742
Sequence753.csv_1: True Class: A, Predicted: B, Probability: 0.9597700915219828
Sequence754.csv_1: True Class: A, Predicted: B, Probability: 0.9984879606961964
Sequence755.csv_1: True Class: A, Predicted: B, Probability: 0.9982457411550062
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9991883026192406
Sequence757.csv_1: True Class: A, Predicted: B, Probability: 0.9999565599350707
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.9999656210082265
Sequence759.csv_1: True Class: A, Predicted: B, Probability: 0.9999914161346385
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.643237831297334
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 0.9999728678908022
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9870154912017854
Sequence762.csv_1: True Class: A, Predicted: B, Probability: 0.9999908881048413
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.9999111693079756
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.7075433162246674
Sequence765.csv_1: True Class: B, Predicted: B, Probability: 0.8535560910873151
Sequence766.csv_1: True Class: B, Predicted: B, Probability: 0.9984594812104172
Sequence767.csv_1: True Class: B, Predicted: B, Probability: 0.964784833982189
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9999999926754634
Sequence769.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999977301
Sequence77.csv_1: True Class: B, Predicted: A, Probability: 0.9997207861011222
Sequence770.csv_1: True Class: B, Predicted: A, Probability: 0.8176526591113625
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.9999992360748439
Sequence772.csv_1: True Class: B, Predicted: B, Probability: 0.6566363994431688
Sequence773.csv_1: True Class: A, Predicted: B, Probability: 0.7251478809301162
Sequence774.csv_1: True Class: B, Predicted: B, Probability: 0.7665983259317574
Sequence775.csv_1: True Class: B, Predicted: A, Probability: 0.9921066286525135
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.9999055060541977
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.964104308402104
Sequence778.csv_1: True Class: A, Predicted: B, Probability: 0.9830520860582592
Sequence779.csv_1: True Class: A, Predicted: B, Probability: 0.9973362894634248
Sequence78.csv_1: True Class: B, Predicted: B, Probability: 0.5504466224202353
Sequence780.csv_1: True Class: B, Predicted: B, Probability: 0.9917552236030704
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.9676466103783652
Sequence782.csv_1: True Class: B, Predicted: B, Probability: 0.9974556492330949
Sequence783.csv_1: True Class: B, Predicted: A, Probability: 0.9872163846766476
Sequence784.csv_1: True Class: B, Predicted: A, Probability: 0.9576949951778192
Sequence785.csv_1: True Class: B, Predicted: A, Probability: 0.9838894890926455
Sequence786.csv_1: True Class: A, Predicted: B, Probability: 0.9999665177995751
Sequence787.csv_1: True Class: B, Predicted: B, Probability: 0.9967811795573327
Sequence788.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence789.csv_1: True Class: A, Predicted: B, Probability: 0.5854184913229153
Sequence79.csv_1: True Class: A, Predicted: A, Probability: 0.9999984200197386
Sequence790.csv_1: True Class: A, Predicted: B, Probability: 0.9914005609646869
Sequence791.csv_1: True Class: A, Predicted: B, Probability: 0.9996571497010736
Sequence792.csv_1: True Class: A, Predicted: A, Probability: 0.9954153741913476
Sequence793.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999903305
Sequence794.csv_1: True Class: B, Predicted: A, Probability: 0.935343954020415
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9283440063075539
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.9999954236023048
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.9999095736664513
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9999997757299262
Sequence799.csv_1: True Class: A, Predicted: B, Probability: 0.9999531444992948
Sequence8.csv_1: True Class: B, Predicted: B, Probability: 0.9999390049028092
Sequence80.csv_1: True Class: A, Predicted: B, Probability: 0.9996611679010401
Sequence800.csv_1: True Class: A, Predicted: B, Probability: 0.9978816602417958
Sequence801.csv_1: True Class: B, Predicted: B, Probability: 0.9999999789046221
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 0.9704800801802574
Sequence803.csv_1: True Class: B, Predicted: B, Probability: 0.9274022393753766
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.9998748767043466
Sequence805.csv_1: True Class: A, Predicted: B, Probability: 0.9999590270036107
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.6567735043160225
Sequence807.csv_1: True Class: B, Predicted: B, Probability: 0.9999937867052764
Sequence808.csv_1: True Class: B, Predicted: B, Probability: 0.8220899798485398
Sequence809.csv_1: True Class: B, Predicted: A, Probability: 0.968531873613238
Sequence81.csv_1: True Class: B, Predicted: B, Probability: 0.9990155208019458
Sequence810.csv_1: True Class: B, Predicted: B, Probability: 0.9719875077523438
Sequence811.csv_1: True Class: B, Predicted: B, Probability: 0.9999596396570257
Sequence812.csv_1: True Class: B, Predicted: B, Probability: 0.9992567327301478
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 0.9997626788390953
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.9999958458949822
Sequence815.csv_1: True Class: B, Predicted: B, Probability: 0.8585123382002264
Sequence816.csv_1: True Class: A, Predicted: B, Probability: 0.8642266423203566
Sequence817.csv_1: True Class: B, Predicted: A, Probability: 0.9374584855318072
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 0.9998966470684839
Sequence819.csv_1: True Class: A, Predicted: B, Probability: 0.9999962102062572
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997189
Sequence820.csv_1: True Class: A, Predicted: B, Probability: 0.9997618235536946
Sequence821.csv_1: True Class: B, Predicted: A, Probability: 0.5971305960273907
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9999997728293808
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9954251508466729
Sequence824.csv_1: True Class: A, Predicted: B, Probability: 0.8985874591795053
Sequence825.csv_1: True Class: B, Predicted: B, Probability: 0.9999441367186799
Sequence826.csv_1: True Class: B, Predicted: B, Probability: 0.9922621876399523
Sequence827.csv_1: True Class: B, Predicted: B, Probability: 0.9746665616854407
Sequence828.csv_1: True Class: A, Predicted: A, Probability: 0.9987432318428536
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 0.9822693547837823
Sequence83.csv_1: True Class: B, Predicted: B, Probability: 0.9999819474272192
Sequence830.csv_1: True Class: A, Predicted: B, Probability: 0.9999195475906276
Sequence831.csv_1: True Class: A, Predicted: B, Probability: 0.9999976347246455
Sequence832.csv_1: True Class: B, Predicted: B, Probability: 0.9424528686425172
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.9992160671764982
Sequence834.csv_1: True Class: B, Predicted: A, Probability: 0.9371815389316062
Sequence835.csv_1: True Class: B, Predicted: A, Probability: 0.9618988518096385
Sequence836.csv_1: True Class: A, Predicted: B, Probability: 0.8065560055932892
Sequence837.csv_1: True Class: B, Predicted: B, Probability: 0.9988667368120187
Sequence838.csv_1: True Class: A, Predicted: B, Probability: 0.9997780579562319
Sequence839.csv_1: True Class: B, Predicted: B, Probability: 0.9999797821859973
Sequence84.csv_1: True Class: A, Predicted: A, Probability: 0.9999997182836025
Sequence840.csv_1: True Class: B, Predicted: B, Probability: 0.6921995649022772
Sequence841.csv_1: True Class: A, Predicted: B, Probability: 0.9999413075734176
Sequence842.csv_1: True Class: A, Predicted: A, Probability: 0.9975461346459762
Sequence843.csv_1: True Class: A, Predicted: B, Probability: 0.9672299602955063
Sequence844.csv_1: True Class: B, Predicted: B, Probability: 0.9999946063731104
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.6003647960701664
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.9618926703052924
Sequence847.csv_1: True Class: B, Predicted: B, Probability: 0.999818680308744
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.6450127274696851
Sequence849.csv_1: True Class: A, Predicted: B, Probability: 0.9998722363735436
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9994797405428529
Sequence850.csv_1: True Class: A, Predicted: B, Probability: 0.9612938531152564
Sequence851.csv_1: True Class: B, Predicted: B, Probability: 0.9999528225055906
Sequence852.csv_1: True Class: B, Predicted: A, Probability: 0.9023660322231123
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.6872249587275464
Sequence854.csv_1: True Class: B, Predicted: B, Probability: 0.9994903971176752
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9999007265481009
Sequence856.csv_1: True Class: B, Predicted: B, Probability: 0.9914594975114255
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997552396
Sequence858.csv_1: True Class: B, Predicted: B, Probability: 0.5726658938454996
Sequence859.csv_1: True Class: A, Predicted: B, Probability: 0.6022945013901398
Sequence86.csv_1: True Class: B, Predicted: A, Probability: 0.9999152093576726
Sequence860.csv_1: True Class: B, Predicted: B, Probability: 0.9999996069773046
Sequence861.csv_1: True Class: B, Predicted: A, Probability: 0.9998090128138525
Sequence862.csv_1: True Class: B, Predicted: A, Probability: 0.9993673706012222
Sequence863.csv_1: True Class: B, Predicted: B, Probability: 0.8087899835076425
Sequence864.csv_1: True Class: A, Predicted: A, Probability: 0.9999998880916201
Sequence865.csv_1: True Class: A, Predicted: A, Probability: 0.8513384393355594
Sequence866.csv_1: True Class: B, Predicted: B, Probability: 0.5133420016210839
Sequence867.csv_1: True Class: A, Predicted: B, Probability: 0.9991249601828457
Sequence868.csv_1: True Class: B, Predicted: B, Probability: 0.9260619331063686
Sequence869.csv_1: True Class: B, Predicted: B, Probability: 0.9998520160398432
Sequence87.csv_1: True Class: B, Predicted: B, Probability: 0.8962680730145574
Sequence870.csv_1: True Class: A, Predicted: B, Probability: 0.9994573026105201
Sequence871.csv_1: True Class: B, Predicted: B, Probability: 0.9955974019665454
Sequence872.csv_1: True Class: A, Predicted: B, Probability: 0.9924831102860218
Sequence873.csv_1: True Class: A, Predicted: B, Probability: 0.9194931432348212
Sequence874.csv_1: True Class: A, Predicted: B, Probability: 0.9470983202256139
Sequence875.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999653358
Sequence876.csv_1: True Class: B, Predicted: B, Probability: 0.8811049478763957
Sequence877.csv_1: True Class: A, Predicted: B, Probability: 0.999999939238322
Sequence878.csv_1: True Class: B, Predicted: A, Probability: 0.9156347942229088
Sequence879.csv_1: True Class: B, Predicted: B, Probability: 0.9985137912965791
Sequence88.csv_1: True Class: B, Predicted: A, Probability: 0.9999728216733629
