Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.6755748677307385
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9902549478223862
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999969
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994929
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999994
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.999636638910246
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9958067672909496
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999993890648412
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999550962351469
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999966
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9971461476414539
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996847663
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9995177653971302
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.987239172209395
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.994735577763068
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9818846204851442
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999697982
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999932997
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9999999995558282
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9999778059595673
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.999999993151077
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999930581
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9978757523553303
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.8779509445936389
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999976946907
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.998208729829967
Sequence607.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999206
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9988611648785121
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999224396591
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9998249329130822
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.5367806780810243
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9468316744248861
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9742795146600316
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999934534983
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.9898814731341574
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995021
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.6419587613652179
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9999261514350554
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.8182942967762341
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9966708423598312
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999991
Sequence623.csv_1: True Class: A, Predicted: B, Probability: 0.9992628305084348
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.99291287117238
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.999999998980803
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.8164861659006619
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.8151141391368423
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999323737
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984119323
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999739
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.998473546949567
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997108157
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999978842
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996335374
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999652672548874
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence640.csv_1: True Class: A, Predicted: B, Probability: 0.9034831806824778
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999986613
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9999998540009966
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.8966523340179575
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9999999974164592
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9999875115820943
Sequence648.csv_1: True Class: B, Predicted: A, Probability: 0.9995392877912256
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9996594277182937
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9857475238262642
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.8002046446945835
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999992
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989241
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999999826984358
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999999930843891
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.999999999983586
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995306637
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9999999879591911
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995143982
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994088707
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999997691911428
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.9999882422219212
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998537
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.997552545365498
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999999960841035
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.998608544807139
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.5060302835335473
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence670.csv_1: True Class: A, Predicted: B, Probability: 0.9999974072518265
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999905779572006
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9999996505044847
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence674.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999939
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.7347534955496108
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.8635101419144755
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999988952191551
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9999975045386711
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9999979095973833
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.8589106771861533
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.9999999960225223
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.9999977078106118
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995831
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999918654
Sequence687.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997468506
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.8953630466003386
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.9821309888199902
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999602008
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence691.csv_1: True Class: A, Predicted: B, Probability: 0.9987524012259542
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.9239687597412509
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9764047934227613
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.919522625538621
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.9973846777573058
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.6999811620082039
Sequence698.csv_1: True Class: B, Predicted: A, Probability: 0.9655543885219005
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999947238
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.9999999610118756
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999963783873027
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999855788
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9634323262338618
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999998147
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9999718888644378
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.9999999976050326
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999939864
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993197
Sequence71.csv_1: True Class: B, Predicted: B, Probability: 0.9999997016365019
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999882392568186
Sequence712.csv_1: True Class: B, Predicted: A, Probability: 0.9983098775686239
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.9994810065285439
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9999999051334335
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9999981977702256
Sequence716.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence717.csv_1: True Class: B, Predicted: A, Probability: 0.9999698386028915
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9999982111056457
Sequence719.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.9999980012841629
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 0.9990655450559454
Sequence721.csv_1: True Class: B, Predicted: A, Probability: 0.9903107018278711
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.9999999724084448
Sequence724.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.9999999861461863
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9999955752673219
Sequence727.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998957791
Sequence728.csv_1: True Class: A, Predicted: B, Probability: 0.9999995979030529
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.9999997501714544
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.9999999821541602
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987804028
Sequence731.csv_1: True Class: B, Predicted: B, Probability: 0.9999982829393174
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999968855
Sequence733.csv_1: True Class: A, Predicted: B, Probability: 0.999999999906327
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.999942639930894
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999996
Sequence736.csv_1: True Class: A, Predicted: B, Probability: 0.6634274884356622
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.9641314665416764
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence739.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991647
Sequence74.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.8764967141983903
Sequence741.csv_1: True Class: A, Predicted: B, Probability: 0.9998654622040022
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.632024359403194
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9999996589210534
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999969
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.9937470674849975
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999634
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.7510941659913457
Sequence749.csv_1: True Class: B, Predicted: A, Probability: 0.9999999991820941
Sequence75.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999997318
Sequence750.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence751.csv_1: True Class: B, Predicted: A, Probability: 0.9425499883354315
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.9989087844642714
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence754.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999978256
Sequence755.csv_1: True Class: B, Predicted: A, Probability: 0.8999536865555113
Sequence756.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993869
Sequence758.csv_1: True Class: B, Predicted: A, Probability: 0.9987969786681985
Sequence759.csv_1: True Class: B, Predicted: A, Probability: 0.9999847944140219
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.9833961652224089
Sequence760.csv_1: True Class: A, Predicted: B, Probability: 0.9999882416272339
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence762.csv_1: True Class: B, Predicted: B, Probability: 0.9994170613898102
Sequence763.csv_1: True Class: A, Predicted: A, Probability: 0.9999999825676466
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.9218036321046079
Sequence765.csv_1: True Class: B, Predicted: A, Probability: 0.9999996849938624
Sequence766.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999797506
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.9999999944315358
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999988
Sequence769.csv_1: True Class: B, Predicted: A, Probability: 0.9019361667153313
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.9998365882930231
Sequence770.csv_1: True Class: A, Predicted: B, Probability: 0.9820276366599039
Sequence771.csv_1: True Class: A, Predicted: B, Probability: 0.9999956194500904
Sequence772.csv_1: True Class: B, Predicted: B, Probability: 0.9999995671583521
Sequence773.csv_1: True Class: B, Predicted: B, Probability: 0.999999999789764
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999946843
Sequence776.csv_1: True Class: B, Predicted: B, Probability: 0.9999999834876045
Sequence777.csv_1: True Class: B, Predicted: B, Probability: 0.9999993741848829
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.9999999375642641
Sequence779.csv_1: True Class: A, Predicted: B, Probability: 0.9999948018281808
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9999999086996804
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.9999929033890257
Sequence781.csv_1: True Class: B, Predicted: B, Probability: 0.9999981447426057
Sequence782.csv_1: True Class: B, Predicted: B, Probability: 0.9999998612802821
Sequence783.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996638206
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999229342
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.7843427868571526
Sequence786.csv_1: True Class: A, Predicted: B, Probability: 0.9999999526284561
Sequence787.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence788.csv_1: True Class: B, Predicted: B, Probability: 0.91254558789826
Sequence789.csv_1: True Class: B, Predicted: B, Probability: 0.9999989621478081
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9999947168963871
Sequence790.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence792.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999684
Sequence793.csv_1: True Class: A, Predicted: B, Probability: 0.9812532503684329
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.999999999986957
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9999805790568492
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996925989
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9999870304237347
Sequence798.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999441705
Sequence799.csv_1: True Class: A, Predicted: B, Probability: 0.9999995395946637
Sequence8.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999972036
Sequence800.csv_1: True Class: B, Predicted: B, Probability: 0.99989147412504
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997670115
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence804.csv_1: True Class: B, Predicted: B, Probability: 0.999998841469319
Sequence805.csv_1: True Class: A, Predicted: B, Probability: 0.9999843841523574
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999988
Sequence807.csv_1: True Class: A, Predicted: B, Probability: 0.9998808558004896
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.9460331461855789
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995403
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.9999965118412882
Sequence811.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999958
Sequence812.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996917
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 0.9999999962370241
Sequence814.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence815.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999475999
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9416265677020276
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9994508486979741
Sequence818.csv_1: True Class: A, Predicted: B, Probability: 0.5001192538229691
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996058
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9562694322770767
Sequence820.csv_1: True Class: A, Predicted: B, Probability: 0.9949666945600957
Sequence821.csv_1: True Class: B, Predicted: A, Probability: 0.6667502762725404
Sequence822.csv_1: True Class: A, Predicted: B, Probability: 0.9990386565588917
Sequence823.csv_1: True Class: B, Predicted: A, Probability: 0.9276063266752703
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 0.9999955716964577
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence826.csv_1: True Class: B, Predicted: B, Probability: 0.9999999989570175
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999983435
Sequence828.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999950432
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995202
Sequence830.csv_1: True Class: B, Predicted: B, Probability: 0.9999418262941909
Sequence831.csv_1: True Class: A, Predicted: A, Probability: 0.9999973722737594
Sequence832.csv_1: True Class: B, Predicted: B, Probability: 0.786559367835411
Sequence833.csv_1: True Class: A, Predicted: B, Probability: 0.9852959613652211
Sequence834.csv_1: True Class: B, Predicted: A, Probability: 0.9999990591221285
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.9999994713438212
Sequence836.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence837.csv_1: True Class: A, Predicted: B, Probability: 0.9999826812397536
Sequence838.csv_1: True Class: B, Predicted: A, Probability: 0.9998651043837623
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.9999833299073455
Sequence84.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999991062
Sequence840.csv_1: True Class: B, Predicted: B, Probability: 0.9999971910609218
Sequence841.csv_1: True Class: B, Predicted: A, Probability: 0.99999999953386
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.5518522474049753
Sequence843.csv_1: True Class: B, Predicted: A, Probability: 0.9041850431250598
Sequence844.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999939643
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.9921055892274838
Sequence846.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999962719
Sequence847.csv_1: True Class: A, Predicted: B, Probability: 0.9999999591619206
Sequence848.csv_1: True Class: B, Predicted: A, Probability: 0.9999999757536508
Sequence849.csv_1: True Class: B, Predicted: B, Probability: 0.9999981922585781
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence850.csv_1: True Class: B, Predicted: A, Probability: 0.9997546127034522
Sequence851.csv_1: True Class: B, Predicted: B, Probability: 0.9999899080762095
Sequence852.csv_1: True Class: A, Predicted: B, Probability: 0.9999988304869095
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999364
Sequence854.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence855.csv_1: True Class: A, Predicted: B, Probability: 0.999999999999966
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence857.csv_1: True Class: B, Predicted: A, Probability: 0.9935066494971854
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999977738
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.9946190938860152
Sequence86.csv_1: True Class: B, Predicted: B, Probability: 0.7762692946663039
Sequence860.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence861.csv_1: True Class: A, Predicted: B, Probability: 0.9999999997342994
Sequence862.csv_1: True Class: A, Predicted: B, Probability: 0.999999999999434
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9995409279861691
Sequence864.csv_1: True Class: A, Predicted: B, Probability: 0.9999993534629147
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9835062162393049
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996393949
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9967370421336905
Sequence869.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence87.csv_1: True Class: B, Predicted: A, Probability: 0.9934826952933252
Sequence870.csv_1: True Class: A, Predicted: B, Probability: 0.9993944945869089
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999414062
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.9999998177684948
Sequence873.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999996
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.895247241172472
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.9999998835944777
Sequence876.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998870933
Sequence877.csv_1: True Class: A, Predicted: A, Probability: 0.9736084039958264
Sequence878.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999982876
Sequence879.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence88.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999875954
Sequence880.csv_1: True Class: B, Predicted: B, Probability: 0.9999996232720891
Sequence881.csv_1: True Class: B, Predicted: B, Probability: 0.9784253202270318
Sequence882.csv_1: True Class: B, Predicted: A, Probability: 0.9999999696324166
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 0.9999992723001906
Sequence884.csv_1: True Class: A, Predicted: B, Probability: 0.6493710515614334
Sequence885.csv_1: True Class: B, Predicted: B, Probability: 0.9999970642530783
Sequence886.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988014
Sequence887.csv_1: True Class: A, Predicted: A, Probability: 0.9999998126030005
