Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.6355115073354681
Sequence621.csv_1: True Class: B, Predicted: C, Probability: 0.9964229532812037
Sequence622.csv_1: True Class: C, Predicted: C, Probability: 0.9992659581231804
Sequence623.csv_1: True Class: A, Predicted: B, Probability: 0.9442216503660004
Sequence624.csv_1: True Class: C, Predicted: C, Probability: 0.9994248460148528
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.9952514171733803
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9999896923227318
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.871306825593559
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999900182303039
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9985121115132982
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.9999987606547571
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9919609621669798
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999945176563996
Sequence632.csv_1: True Class: A, Predicted: C, Probability: 0.9999998182524963
Sequence633.csv_1: True Class: C, Predicted: C, Probability: 0.9999985566995558
Sequence634.csv_1: True Class: A, Predicted: C, Probability: 0.6273135360720683
Sequence635.csv_1: True Class: B, Predicted: C, Probability: 0.8840104423026668
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9896151858613129
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999999898226878
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999481742857562
Sequence639.csv_1: True Class: B, Predicted: C, Probability: 0.9999994843030059
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.9960393528540304
Sequence640.csv_1: True Class: A, Predicted: B, Probability: 0.9999429170194695
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9994984731741893
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.9997397802992481
Sequence643.csv_1: True Class: A, Predicted: C, Probability: 0.9588156613528026
Sequence644.csv_1: True Class: C, Predicted: B, Probability: 0.9993304543508573
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999995950134511
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.8989566039763942
Sequence647.csv_1: True Class: C, Predicted: C, Probability: 0.6758274639114072
Sequence648.csv_1: True Class: B, Predicted: C, Probability: 0.9999998751644517
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999994061402975
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9791554442588777
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.9999898858498993
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.999999999983371
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.9898606464722361
Sequence653.csv_1: True Class: A, Predicted: B, Probability: 0.9484771104490651
Sequence654.csv_1: True Class: C, Predicted: A, Probability: 0.9987773102346676
Sequence655.csv_1: True Class: A, Predicted: B, Probability: 0.9819933125301289
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.5938459970562194
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9999311017098179
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999999860728928
Sequence659.csv_1: True Class: C, Predicted: B, Probability: 0.9831767832149946
Sequence66.csv_1: True Class: C, Predicted: B, Probability: 0.9999801905917629
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.7707735163214838
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.4509442092956502
Sequence662.csv_1: True Class: B, Predicted: C, Probability: 0.999074488352248
Sequence663.csv_1: True Class: C, Predicted: C, Probability: 0.9896570772758868
Sequence664.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999803
Sequence665.csv_1: True Class: B, Predicted: C, Probability: 0.9973195804798304
Sequence666.csv_1: True Class: C, Predicted: A, Probability: 0.999146334257672
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999994455706949
Sequence668.csv_1: True Class: C, Predicted: B, Probability: 0.9999985647371803
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9995375858900997
Sequence67.csv_1: True Class: C, Predicted: A, Probability: 0.9999722928931024
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.99997624810132
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9893753440104339
Sequence672.csv_1: True Class: C, Predicted: C, Probability: 0.9999981131161086
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.9700246894116844
Sequence674.csv_1: True Class: A, Predicted: C, Probability: 0.7341519540914544
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9713512844466167
Sequence676.csv_1: True Class: C, Predicted: C, Probability: 0.9999952903771653
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9940725632135837
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988660493
Sequence679.csv_1: True Class: B, Predicted: C, Probability: 0.9997173318414754
Sequence68.csv_1: True Class: A, Predicted: B, Probability: 0.9990490799940752
Sequence680.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999649981
Sequence681.csv_1: True Class: C, Predicted: A, Probability: 0.44415426054820445
Sequence682.csv_1: True Class: C, Predicted: B, Probability: 0.9999952032028955
Sequence683.csv_1: True Class: C, Predicted: C, Probability: 0.99999937451675
Sequence684.csv_1: True Class: B, Predicted: C, Probability: 0.9999442425803183
Sequence685.csv_1: True Class: B, Predicted: C, Probability: 0.9039022638390061
Sequence686.csv_1: True Class: A, Predicted: C, Probability: 0.9661877351278748
Sequence687.csv_1: True Class: C, Predicted: B, Probability: 0.9999483395818897
Sequence688.csv_1: True Class: C, Predicted: B, Probability: 0.9991171823057189
Sequence689.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence69.csv_1: True Class: B, Predicted: C, Probability: 0.9999999808723707
Sequence690.csv_1: True Class: B, Predicted: A, Probability: 0.9997672867229959
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9953225874610203
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.9468969236767381
Sequence693.csv_1: True Class: B, Predicted: A, Probability: 0.999999999951741
Sequence694.csv_1: True Class: C, Predicted: B, Probability: 0.9999942804662134
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9989488797177164
Sequence696.csv_1: True Class: C, Predicted: B, Probability: 0.9999333755923124
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9531020680259475
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999944924722525
Sequence699.csv_1: True Class: B, Predicted: C, Probability: 0.9999228222015473
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.5512107928023927
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.7317959663983936
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.9983371320294746
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.9407597158604695
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.8931486234740408
Sequence703.csv_1: True Class: C, Predicted: C, Probability: 0.9999998055546108
Sequence704.csv_1: True Class: C, Predicted: A, Probability: 0.9993246540255629
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999784390413777
Sequence706.csv_1: True Class: B, Predicted: C, Probability: 0.999817163232245
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9999514915165585
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9999997875936331
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999999969015031
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.7197683642952265
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.6362134423112297
Sequence711.csv_1: True Class: B, Predicted: C, Probability: 0.9987941021995332
Sequence712.csv_1: True Class: B, Predicted: B, Probability: 0.9997475800497057
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.6687142466904277
Sequence714.csv_1: True Class: C, Predicted: A, Probability: 0.7654667840238808
Sequence715.csv_1: True Class: C, Predicted: B, Probability: 0.9996802656296488
Sequence716.csv_1: True Class: B, Predicted: B, Probability: 0.9977130275857937
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999999944082788
Sequence718.csv_1: True Class: A, Predicted: B, Probability: 0.9999998282448431
Sequence719.csv_1: True Class: A, Predicted: B, Probability: 0.47013603654201813
Sequence72.csv_1: True Class: C, Predicted: B, Probability: 0.9999967354358101
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.8134944927882332
Sequence721.csv_1: True Class: A, Predicted: C, Probability: 0.45638350420972823
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9999998588769548
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.9951784444158421
Sequence724.csv_1: True Class: A, Predicted: C, Probability: 0.9999999992734222
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999632195
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9639285924009343
Sequence727.csv_1: True Class: A, Predicted: B, Probability: 0.7975410856162676
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998608716
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.999996115286787
Sequence73.csv_1: True Class: B, Predicted: C, Probability: 0.9698371492022692
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.7012325782632148
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.999979440007106
Sequence732.csv_1: True Class: B, Predicted: C, Probability: 0.9856772204648399
Sequence733.csv_1: True Class: B, Predicted: C, Probability: 0.5329000900167679
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.9980133156920922
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.6190280916777732
Sequence736.csv_1: True Class: C, Predicted: C, Probability: 0.999999685778784
Sequence737.csv_1: True Class: C, Predicted: B, Probability: 0.9949978273978691
Sequence738.csv_1: True Class: B, Predicted: C, Probability: 0.8617952953969825
Sequence739.csv_1: True Class: C, Predicted: B, Probability: 0.9986389910984361
Sequence74.csv_1: True Class: C, Predicted: B, Probability: 0.9986312759071884
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.7372448825775905
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.9999870701554722
Sequence742.csv_1: True Class: B, Predicted: C, Probability: 0.6071485841237455
Sequence743.csv_1: True Class: B, Predicted: A, Probability: 0.9997538208910375
Sequence744.csv_1: True Class: C, Predicted: C, Probability: 0.8986020760017169
Sequence745.csv_1: True Class: A, Predicted: B, Probability: 0.9999998691730044
Sequence746.csv_1: True Class: C, Predicted: A, Probability: 0.9607988256954443
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9756031836934677
Sequence748.csv_1: True Class: B, Predicted: C, Probability: 0.9989915912842048
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986595776
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9999831182558487
Sequence750.csv_1: True Class: A, Predicted: B, Probability: 0.9310994401029838
Sequence751.csv_1: True Class: C, Predicted: A, Probability: 0.5308294373760046
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.9872769838663262
Sequence753.csv_1: True Class: C, Predicted: A, Probability: 0.999849391546973
Sequence754.csv_1: True Class: C, Predicted: C, Probability: 0.9999998856676676
Sequence755.csv_1: True Class: B, Predicted: A, Probability: 0.9969168991637753
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9999381821860761
Sequence757.csv_1: True Class: A, Predicted: B, Probability: 0.9216585259817941
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999924517
Sequence759.csv_1: True Class: A, Predicted: B, Probability: 0.8261247863052321
Sequence76.csv_1: True Class: A, Predicted: A, Probability: 0.9930430663448557
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 0.999891494374621
Sequence761.csv_1: True Class: A, Predicted: B, Probability: 0.9698081544965725
Sequence762.csv_1: True Class: C, Predicted: B, Probability: 0.9864255623954679
Sequence763.csv_1: True Class: C, Predicted: A, Probability: 0.8519632788629778
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.725461854637346
Sequence765.csv_1: True Class: B, Predicted: B, Probability: 0.9997222931388335
Sequence766.csv_1: True Class: A, Predicted: C, Probability: 0.809942635285638
Sequence767.csv_1: True Class: A, Predicted: B, Probability: 0.7045869701396011
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.5920615310685697
Sequence769.csv_1: True Class: A, Predicted: B, Probability: 0.5779139946296353
Sequence77.csv_1: True Class: B, Predicted: B, Probability: 0.9999992607565563
Sequence770.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999920566
Sequence771.csv_1: True Class: A, Predicted: B, Probability: 0.8275446380275644
Sequence772.csv_1: True Class: C, Predicted: C, Probability: 0.9935210741480918
Sequence773.csv_1: True Class: B, Predicted: A, Probability: 0.8595135982906105
Sequence774.csv_1: True Class: B, Predicted: B, Probability: 0.9726448297903952
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.8481160671490207
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999393
Sequence777.csv_1: True Class: A, Predicted: C, Probability: 0.7420015655388158
Sequence778.csv_1: True Class: C, Predicted: C, Probability: 0.9999999997922066
Sequence779.csv_1: True Class: A, Predicted: B, Probability: 0.9390340918983816
Sequence78.csv_1: True Class: B, Predicted: B, Probability: 0.9250641745433694
Sequence780.csv_1: True Class: B, Predicted: A, Probability: 0.7223669282845211
Sequence781.csv_1: True Class: A, Predicted: B, Probability: 0.8631531337218564
Sequence782.csv_1: True Class: B, Predicted: B, Probability: 0.7457196909492163
Sequence783.csv_1: True Class: C, Predicted: C, Probability: 0.9999993293366962
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999890406510471
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.9938885897284432
Sequence786.csv_1: True Class: A, Predicted: C, Probability: 0.905672199323289
Sequence787.csv_1: True Class: A, Predicted: B, Probability: 0.697593183803347
Sequence788.csv_1: True Class: C, Predicted: B, Probability: 0.9842848783907305
Sequence789.csv_1: True Class: B, Predicted: B, Probability: 0.9999900499232941
Sequence79.csv_1: True Class: B, Predicted: C, Probability: 0.6602859971050165
Sequence790.csv_1: True Class: B, Predicted: A, Probability: 0.9574117705448703
Sequence791.csv_1: True Class: A, Predicted: B, Probability: 0.9972083349740867
Sequence792.csv_1: True Class: A, Predicted: B, Probability: 0.9997689639811036
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.9967112643975813
Sequence794.csv_1: True Class: B, Predicted: B, Probability: 0.7730459015919158
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9999881032119146
Sequence796.csv_1: True Class: B, Predicted: B, Probability: 0.9994290731717946
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.5925634593172376
Sequence798.csv_1: True Class: B, Predicted: A, Probability: 0.9927671712079574
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.999984486894249
Sequence8.csv_1: True Class: A, Predicted: B, Probability: 0.882151492826357
Sequence80.csv_1: True Class: C, Predicted: B, Probability: 0.8053873433430949
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.999999336866876
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999699
Sequence802.csv_1: True Class: A, Predicted: B, Probability: 0.7913305443810612
Sequence803.csv_1: True Class: A, Predicted: C, Probability: 0.9997955248477042
Sequence804.csv_1: True Class: A, Predicted: B, Probability: 0.8889524973779123
Sequence805.csv_1: True Class: C, Predicted: C, Probability: 0.9999999066396258
Sequence806.csv_1: True Class: B, Predicted: C, Probability: 0.9964946290189809
Sequence807.csv_1: True Class: B, Predicted: B, Probability: 0.807908870926781
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999472204
Sequence809.csv_1: True Class: B, Predicted: C, Probability: 0.9984102042179661
Sequence81.csv_1: True Class: C, Predicted: C, Probability: 0.9999991522239005
Sequence810.csv_1: True Class: A, Predicted: B, Probability: 0.9999319740843244
Sequence811.csv_1: True Class: B, Predicted: A, Probability: 0.5560012629992805
Sequence812.csv_1: True Class: B, Predicted: B, Probability: 0.7393464823967066
Sequence813.csv_1: True Class: B, Predicted: A, Probability: 0.9999995377475428
Sequence814.csv_1: True Class: B, Predicted: B, Probability: 0.871781148542531
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9987862173752398
Sequence817.csv_1: True Class: C, Predicted: B, Probability: 0.9999997616939925
Sequence818.csv_1: True Class: A, Predicted: B, Probability: 0.9863443411508316
Sequence819.csv_1: True Class: C, Predicted: A, Probability: 0.9999999999818286
Sequence82.csv_1: True Class: A, Predicted: C, Probability: 0.9995203023843725
Sequence820.csv_1: True Class: B, Predicted: B, Probability: 0.9999739379433269
Sequence821.csv_1: True Class: B, Predicted: C, Probability: 0.9988394549491851
Sequence822.csv_1: True Class: B, Predicted: A, Probability: 0.5156881965758068
Sequence823.csv_1: True Class: A, Predicted: B, Probability: 0.9965232765128909
Sequence824.csv_1: True Class: A, Predicted: B, Probability: 0.937687788801069
Sequence825.csv_1: True Class: A, Predicted: B, Probability: 0.7442683557128931
Sequence826.csv_1: True Class: B, Predicted: C, Probability: 0.9283506515490949
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.9829689470257659
Sequence828.csv_1: True Class: A, Predicted: B, Probability: 0.9470864488344356
Sequence829.csv_1: True Class: B, Predicted: C, Probability: 0.993445494187221
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9975975251604502
Sequence830.csv_1: True Class: A, Predicted: C, Probability: 0.8150736691758986
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 0.9999640624989008
Sequence832.csv_1: True Class: B, Predicted: C, Probability: 0.9977774055985698
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.9991157692681804
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9996304053662322
Sequence835.csv_1: True Class: B, Predicted: A, Probability: 0.8632711056799396
Sequence836.csv_1: True Class: A, Predicted: B, Probability: 0.8838893311775325
Sequence837.csv_1: True Class: C, Predicted: C, Probability: 0.9999999740538824
Sequence838.csv_1: True Class: A, Predicted: C, Probability: 0.9999979790645273
Sequence839.csv_1: True Class: A, Predicted: C, Probability: 0.6411781813921411
Sequence84.csv_1: True Class: C, Predicted: B, Probability: 0.9940860405030512
Sequence840.csv_1: True Class: C, Predicted: B, Probability: 0.9940430606092888
Sequence841.csv_1: True Class: C, Predicted: C, Probability: 0.9796025742845572
Sequence842.csv_1: True Class: A, Predicted: A, Probability: 0.968389205995471
Sequence843.csv_1: True Class: B, Predicted: B, Probability: 0.7050539639643518
Sequence844.csv_1: True Class: C, Predicted: B, Probability: 0.7824704889191209
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.9942456422966732
Sequence846.csv_1: True Class: B, Predicted: C, Probability: 0.9847883527307318
Sequence847.csv_1: True Class: A, Predicted: B, Probability: 0.9999505565601663
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9999153718139665
Sequence849.csv_1: True Class: C, Predicted: C, Probability: 0.9999999620333491
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9985899785104729
Sequence850.csv_1: True Class: A, Predicted: B, Probability: 0.9999981232700897
Sequence851.csv_1: True Class: C, Predicted: A, Probability: 0.9999929210222909
Sequence852.csv_1: True Class: B, Predicted: C, Probability: 0.5094123418327676
Sequence853.csv_1: True Class: B, Predicted: B, Probability: 0.9999945741069701
Sequence854.csv_1: True Class: C, Predicted: B, Probability: 0.9998531547330719
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.999948334670344
Sequence856.csv_1: True Class: B, Predicted: C, Probability: 0.986650378099051
Sequence857.csv_1: True Class: A, Predicted: B, Probability: 0.9999999486912927
Sequence858.csv_1: True Class: B, Predicted: B, Probability: 0.9994495991456196
Sequence859.csv_1: True Class: C, Predicted: A, Probability: 0.9567405354330767
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.7352645446685638
Sequence860.csv_1: True Class: C, Predicted: C, Probability: 0.9999998833558084
Sequence861.csv_1: True Class: A, Predicted: B, Probability: 0.9715194094982456
Sequence862.csv_1: True Class: A, Predicted: B, Probability: 0.38044355337630426
Sequence863.csv_1: True Class: B, Predicted: A, Probability: 0.5990261738839991
Sequence864.csv_1: True Class: C, Predicted: C, Probability: 0.9999999939188764
Sequence865.csv_1: True Class: C, Predicted: A, Probability: 0.9381882610557984
Sequence866.csv_1: True Class: B, Predicted: C, Probability: 0.9405965017485417
Sequence867.csv_1: True Class: A, Predicted: B, Probability: 0.6866654683205772
Sequence868.csv_1: True Class: B, Predicted: B, Probability: 0.9922202098999583
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9997153399527088
Sequence87.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence870.csv_1: True Class: B, Predicted: B, Probability: 0.9999999586300455
Sequence871.csv_1: True Class: C, Predicted: C, Probability: 0.9997271843550453
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.6734694293607145
Sequence873.csv_1: True Class: B, Predicted: A, Probability: 0.8210413844176535
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.999999986658836
Sequence875.csv_1: True Class: B, Predicted: C, Probability: 0.99993434339374
Sequence876.csv_1: True Class: A, Predicted: A, Probability: 0.9996386553319956
Sequence877.csv_1: True Class: B, Predicted: A, Probability: 0.9999801526667115
Sequence878.csv_1: True Class: B, Predicted: B, Probability: 0.9820749649431587
Sequence879.csv_1: True Class: A, Predicted: A, Probability: 0.995831694234067
Sequence88.csv_1: True Class: A, Predicted: B, Probability: 0.9999166443263999
