Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9951145095606971
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999902750647075
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999998724916229
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.999985364126971
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.99999999999372
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.6941712660097616
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.999716837266262
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999993860283187
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9999999925688089
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9982494278344844
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999302263215102
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9779768535154298
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999997
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.627838677497867
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9998439519769403
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.7906386675532269
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999345
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9995740676821349
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.987943650568679
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.999965548541794
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999972453
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996956
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971666307
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999951295
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.9999999993689059
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.704731201033538
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.9999999974033037
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9993504116241294
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.9999999844100402
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998551466
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.5631714373200066
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.999999999991647
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9999327759320134
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9999824261680709
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9999955893628453
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999413
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999984895
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999630547
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.7837514233078169
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9999517756869019
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.9999999635790476
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998731535
Sequence653.csv_1: True Class: B, Predicted: A, Probability: 0.9999999633095734
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9999996002826234
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.8882824925098288
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9997166476455155
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.5046987091844269
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.9976273400391076
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997686176
Sequence661.csv_1: True Class: A, Predicted: B, Probability: 0.9918126111358258
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9916647721909296
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.9999999204797819
Sequence665.csv_1: True Class: B, Predicted: A, Probability: 0.9999999995854952
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998594326
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.7020150929158022
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.6778156580945345
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9998439796908806
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9989534491969787
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9962282735182326
Sequence671.csv_1: True Class: B, Predicted: A, Probability: 0.9993137044889875
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9994874790935486
Sequence673.csv_1: True Class: B, Predicted: A, Probability: 0.9999582246190676
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999815634
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999863816766161
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.999980625073797
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.9999304026886238
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9935753373821088
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999978384
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.6760413681895194
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999954389588367
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.999999999993406
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9999993559100978
Sequence686.csv_1: True Class: A, Predicted: B, Probability: 0.665718473941866
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence688.csv_1: True Class: B, Predicted: A, Probability: 0.9999999996417794
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.6807900796709817
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.999965645983318
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9982716144661787
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999252542
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 0.9917506847966985
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9998847175104694
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.9999999908592636
Sequence695.csv_1: True Class: B, Predicted: A, Probability: 0.9891839744025689
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996127016
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.9999961468081486
Sequence698.csv_1: True Class: A, Predicted: B, Probability: 0.9994469428173269
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9999999939158744
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9961304561601184
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 0.999987090452995
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9999836818182875
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9999922711748322
Sequence704.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999524307
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.999999985676139
Sequence706.csv_1: True Class: B, Predicted: A, Probability: 0.9633575996180767
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9780788405051348
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999141207
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9993981998359267
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999999985651236
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.9944300696191893
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9998530508784264
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9999997610117225
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.9973933193673362
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.819869919319295
Sequence715.csv_1: True Class: A, Predicted: B, Probability: 0.9999807832145475
Sequence716.csv_1: True Class: B, Predicted: B, Probability: 0.9973388308205176
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.917037770439307
Sequence718.csv_1: True Class: A, Predicted: B, Probability: 0.9999996369396448
Sequence719.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999943
Sequence72.csv_1: True Class: B, Predicted: A, Probability: 0.9999999992346938
Sequence720.csv_1: True Class: B, Predicted: B, Probability: 0.9999991670679037
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9937648435607834
Sequence722.csv_1: True Class: B, Predicted: A, Probability: 0.9999567729805028
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.9999986183660313
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999999
Sequence726.csv_1: True Class: B, Predicted: B, Probability: 0.99999999949269
Sequence727.csv_1: True Class: B, Predicted: B, Probability: 0.9959858667170202
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9896270577148815
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.9994790106147932
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.7605375213451677
Sequence730.csv_1: True Class: B, Predicted: B, Probability: 0.9296940742747103
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994725
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999989299
Sequence733.csv_1: True Class: B, Predicted: A, Probability: 0.8384522661825965
Sequence734.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999710413
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999998331
Sequence736.csv_1: True Class: B, Predicted: A, Probability: 0.5449727412673069
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999993
Sequence738.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence739.csv_1: True Class: B, Predicted: B, Probability: 0.590752845872498
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 0.9999345880878624
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence741.csv_1: True Class: B, Predicted: B, Probability: 0.9999924173848631
Sequence742.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999995409
Sequence743.csv_1: True Class: B, Predicted: B, Probability: 0.9999997889157971
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence745.csv_1: True Class: B, Predicted: A, Probability: 0.9318557062978987
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 0.9213143206768293
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9999999644745107
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence75.csv_1: True Class: B, Predicted: B, Probability: 0.5710136464322302
Sequence750.csv_1: True Class: B, Predicted: A, Probability: 0.5713945024452135
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.9999452087986794
Sequence752.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988146
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence754.csv_1: True Class: B, Predicted: B, Probability: 0.9999999976551063
Sequence755.csv_1: True Class: B, Predicted: B, Probability: 0.8818204755230057
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.6382998824056125
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999097426
Sequence758.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999956607
Sequence759.csv_1: True Class: B, Predicted: A, Probability: 0.9999999991438265
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999979
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 0.999999972653964
Sequence761.csv_1: True Class: B, Predicted: A, Probability: 0.9999046943895789
Sequence762.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999978
Sequence763.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.999997050899243
Sequence765.csv_1: True Class: A, Predicted: B, Probability: 0.9957985197181368
Sequence766.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999951
Sequence767.csv_1: True Class: B, Predicted: A, Probability: 0.9999720103576971
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999242
Sequence769.csv_1: True Class: B, Predicted: B, Probability: 0.9999999290434912
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997143624
Sequence770.csv_1: True Class: B, Predicted: A, Probability: 0.9999999924190649
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.9978405508540866
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.9999039292936953
Sequence773.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999071205
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9999999873663302
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence777.csv_1: True Class: B, Predicted: B, Probability: 0.9999963732555457
Sequence778.csv_1: True Class: A, Predicted: B, Probability: 0.9927089626820683
Sequence779.csv_1: True Class: B, Predicted: B, Probability: 0.9999905816592223
Sequence78.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.9511398136753624
Sequence781.csv_1: True Class: B, Predicted: B, Probability: 0.9882939137759456
Sequence782.csv_1: True Class: B, Predicted: B, Probability: 0.9999999929733381
Sequence783.csv_1: True Class: B, Predicted: B, Probability: 0.9999999829663289
Sequence784.csv_1: True Class: B, Predicted: B, Probability: 0.9999999979082766
Sequence785.csv_1: True Class: B, Predicted: B, Probability: 0.9999995868093776
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9999999792892168
Sequence787.csv_1: True Class: B, Predicted: B, Probability: 0.9999998391790909
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999971269
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.9986695014455537
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9614424562867042
Sequence790.csv_1: True Class: B, Predicted: B, Probability: 0.9991643052756939
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.999999999981027
Sequence792.csv_1: True Class: B, Predicted: A, Probability: 0.9999999934329221
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.9995076499797446
Sequence794.csv_1: True Class: B, Predicted: B, Probability: 0.9999966870946616
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9999916716330124
Sequence796.csv_1: True Class: B, Predicted: B, Probability: 0.9999999415975525
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999900139
Sequence798.csv_1: True Class: B, Predicted: B, Probability: 0.9999999993545741
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.8045057628472306
Sequence8.csv_1: True Class: A, Predicted: A, Probability: 0.9999749604969258
Sequence80.csv_1: True Class: B, Predicted: A, Probability: 0.9983652507152456
Sequence800.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995171677
Sequence801.csv_1: True Class: B, Predicted: A, Probability: 0.9999213337303001
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence803.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999834326
Sequence804.csv_1: True Class: A, Predicted: B, Probability: 0.9428626913618209
Sequence805.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991763
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.9999999867207877
Sequence807.csv_1: True Class: B, Predicted: B, Probability: 0.9999019073580372
Sequence808.csv_1: True Class: B, Predicted: A, Probability: 0.9029078730255061
Sequence809.csv_1: True Class: B, Predicted: B, Probability: 0.9998669487712211
Sequence81.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995553502
Sequence810.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence811.csv_1: True Class: B, Predicted: B, Probability: 0.9999999116054111
Sequence812.csv_1: True Class: B, Predicted: B, Probability: 0.9991339198487982
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 0.9999401610913676
Sequence814.csv_1: True Class: A, Predicted: B, Probability: 0.9924659872339655
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999926362
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999948723
Sequence818.csv_1: True Class: B, Predicted: B, Probability: 0.9981163569278892
Sequence819.csv_1: True Class: B, Predicted: B, Probability: 0.9996236813354742
Sequence82.csv_1: True Class: B, Predicted: B, Probability: 0.9999991388635373
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.7178752932006417
Sequence821.csv_1: True Class: B, Predicted: B, Probability: 0.8359114996652661
Sequence822.csv_1: True Class: B, Predicted: B, Probability: 0.9632765825158485
Sequence823.csv_1: True Class: A, Predicted: B, Probability: 0.9999748149950464
Sequence824.csv_1: True Class: B, Predicted: B, Probability: 0.9999701066303291
Sequence825.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence826.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999925046
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999902869
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995357354
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence83.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996928
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.5880976519638199
Sequence831.csv_1: True Class: A, Predicted: B, Probability: 0.9992954854995743
Sequence832.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995362363
Sequence833.csv_1: True Class: B, Predicted: B, Probability: 0.999999459131413
Sequence834.csv_1: True Class: A, Predicted: B, Probability: 0.9984409085417482
Sequence835.csv_1: True Class: B, Predicted: B, Probability: 0.9999999245161535
Sequence836.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence837.csv_1: True Class: B, Predicted: A, Probability: 0.9999989643903276
Sequence838.csv_1: True Class: B, Predicted: A, Probability: 0.9987307199596995
Sequence839.csv_1: True Class: B, Predicted: A, Probability: 0.8651782959014834
Sequence84.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995706124
Sequence840.csv_1: True Class: A, Predicted: B, Probability: 0.6646775626580803
Sequence841.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999989
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence843.csv_1: True Class: B, Predicted: A, Probability: 0.9999999957344353
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999303205
Sequence845.csv_1: True Class: B, Predicted: A, Probability: 0.9999999952725547
Sequence846.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence847.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999987446
Sequence848.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999159948
Sequence849.csv_1: True Class: B, Predicted: A, Probability: 0.9999947180521774
Sequence85.csv_1: True Class: A, Predicted: B, Probability: 0.9999406431158265
Sequence850.csv_1: True Class: B, Predicted: B, Probability: 0.989303908872226
Sequence851.csv_1: True Class: B, Predicted: B, Probability: 0.999984582113612
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999448779075935
Sequence853.csv_1: True Class: B, Predicted: B, Probability: 0.993709306775053
Sequence854.csv_1: True Class: B, Predicted: A, Probability: 0.9999999993143489
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9999999178799691
Sequence856.csv_1: True Class: B, Predicted: B, Probability: 0.9982380189009499
Sequence857.csv_1: True Class: B, Predicted: B, Probability: 0.9986212085590512
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.8741718632457544
Sequence859.csv_1: True Class: B, Predicted: B, Probability: 0.9999833052134098
Sequence86.csv_1: True Class: B, Predicted: A, Probability: 0.9999605728839938
Sequence860.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence861.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999101845
Sequence862.csv_1: True Class: B, Predicted: B, Probability: 0.9997632963429262
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.995894641612222
Sequence864.csv_1: True Class: B, Predicted: A, Probability: 0.7348200247679807
Sequence865.csv_1: True Class: B, Predicted: B, Probability: 0.9999998523324654
Sequence866.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999955868
Sequence868.csv_1: True Class: B, Predicted: B, Probability: 0.9576729253167056
Sequence869.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999934
Sequence87.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999887
Sequence870.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999512361
Sequence871.csv_1: True Class: A, Predicted: B, Probability: 0.6801368384857279
Sequence872.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence873.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.9979861461556905
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence876.csv_1: True Class: B, Predicted: B, Probability: 0.9999997262940583
Sequence877.csv_1: True Class: B, Predicted: A, Probability: 0.9999851968874566
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.99907705877507
Sequence879.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998809619
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence880.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999932
Sequence881.csv_1: True Class: A, Predicted: B, Probability: 0.9999999992289798
Sequence882.csv_1: True Class: B, Predicted: A, Probability: 0.9760771235925563
Sequence883.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997349
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.9949755152808236
Sequence885.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence886.csv_1: True Class: B, Predicted: A, Probability: 0.9999999925841236
