Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999997367956025
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999661628708402
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9998913208246973
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998641778
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998921124
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9998493714677852
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.9981178901687562
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.999995193872261
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999529826293223
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999999249737721
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9999707606686375
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999989552656053
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9998189210616112
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9995496405972267
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9999971429454377
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993962991
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.9999999970842072
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.9994720658210104
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999945074
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999747555338442
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999955457319716
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.996103562216764
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999998389146073
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999999564797526
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9954492083815976
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.9997311164927778
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9999999952644161
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.999999999982397
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999957359943603
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999850997335015
Sequence671.csv_1: True Class: A, Predicted: B, Probability: 0.999130538227444
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999557916
Sequence673.csv_1: True Class: B, Predicted: A, Probability: 0.6905050898374712
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9983952834307782
Sequence675.csv_1: True Class: A, Predicted: B, Probability: 0.9878764455558299
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9935793707518659
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.9999997800237728
Sequence678.csv_1: True Class: A, Predicted: B, Probability: 0.9999853060799585
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.8721674520917814
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9990624508818083
Sequence680.csv_1: True Class: A, Predicted: B, Probability: 0.7377367371091653
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.7604162752239784
Sequence682.csv_1: True Class: A, Predicted: B, Probability: 0.9992882869795099
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9896534462808173
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9828405501327565
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9998246539475905
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9999957326848615
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.9999835532481293
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9998463889003524
Sequence689.csv_1: True Class: A, Predicted: B, Probability: 0.9999817310868574
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9999992447925246
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9999737045341109
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.7035847612068986
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.9658651740033944
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9999996226902947
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.9891247832765984
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.7960301898838209
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.6376539924415657
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999999968084899
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998778
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.999971309848365
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9107406101977666
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999982189032407
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.9999997085900078
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999911126153697
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999999677705111
Sequence703.csv_1: True Class: B, Predicted: A, Probability: 0.9921684150337129
Sequence704.csv_1: True Class: A, Predicted: B, Probability: 0.9735681466288522
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.9795742632081013
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9999998677478344
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.5965224914084732
Sequence708.csv_1: True Class: A, Predicted: B, Probability: 0.9999999994941822
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.5791249278850248
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9997748127819555
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999911762
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999092835899747
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.9995036497563681
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9897780485893901
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.7467231381082369
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.999999927402317
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.999999999980646
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999999983130505
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999972198
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.9626305421731335
Sequence72.csv_1: True Class: A, Predicted: B, Probability: 0.9995984758172487
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 0.999999990062181
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9999994482265112
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9999960311546487
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.9944582167172874
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998507386
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.999999995874779
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977214981
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9999804081187844
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999994234863301
Sequence729.csv_1: True Class: B, Predicted: B, Probability: 0.9999995583198121
Sequence73.csv_1: True Class: A, Predicted: B, Probability: 0.9533720221893328
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.782460229759638
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9999995393378451
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.504473089354968
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9998012083306818
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.9999939472620171
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.992221552063515
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.976869503542381
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999508
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9999996822481851
Sequence739.csv_1: True Class: A, Predicted: B, Probability: 0.9590235124794998
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 0.9999999979648596
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.9995030123909963
Sequence741.csv_1: True Class: A, Predicted: B, Probability: 0.9999704138990219
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.9999814243708036
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9913997481253075
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9999997645883926
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9999986794622915
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999643295
Sequence747.csv_1: True Class: A, Predicted: B, Probability: 0.9609713421709831
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9999189939068996
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999700764
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9999996557969972
Sequence750.csv_1: True Class: A, Predicted: B, Probability: 0.9999601315937721
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.9999999625278582
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.7922876060692402
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998988803
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.558415356934531
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.6098051313680433
Sequence756.csv_1: True Class: A, Predicted: B, Probability: 0.9924210143449355
Sequence757.csv_1: True Class: B, Predicted: A, Probability: 0.9992482020990431
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.9985503501007889
Sequence759.csv_1: True Class: A, Predicted: B, Probability: 0.9956166219365075
Sequence76.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993391477
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9999975317946281
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 0.9968486536883165
Sequence763.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.6393986594565575
Sequence765.csv_1: True Class: A, Predicted: B, Probability: 0.9969982561989849
Sequence766.csv_1: True Class: B, Predicted: A, Probability: 0.9784496095862818
Sequence767.csv_1: True Class: A, Predicted: B, Probability: 0.9510498104806583
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987988817
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.9915748951041753
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.999999050189413
Sequence770.csv_1: True Class: B, Predicted: A, Probability: 0.9555532861082539
Sequence771.csv_1: True Class: A, Predicted: B, Probability: 0.8290777476681054
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999808
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9891086013194464
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.9999999954730076
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9998315211501125
Sequence776.csv_1: True Class: A, Predicted: B, Probability: 0.9999782480491846
Sequence777.csv_1: True Class: A, Predicted: B, Probability: 0.7152334271074555
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999711755
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999994
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9999996588351506
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.992668421207508
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence782.csv_1: True Class: B, Predicted: A, Probability: 0.999941593978479
Sequence783.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999122946
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999967725
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.9562837898463485
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.999999988460137
Sequence787.csv_1: True Class: B, Predicted: A, Probability: 0.9971986800940861
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9862678518682022
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998452817
Sequence79.csv_1: True Class: A, Predicted: B, Probability: 0.9996619528977873
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.9999999235481559
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.5310165965299068
Sequence792.csv_1: True Class: B, Predicted: A, Probability: 0.9086658525839585
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.999999900767871
Sequence794.csv_1: True Class: A, Predicted: B, Probability: 0.6637266967582711
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9963498067473265
Sequence796.csv_1: True Class: A, Predicted: B, Probability: 0.9402940813212399
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.999999911421444
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9955631522739617
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.9999999370366335
Sequence8.csv_1: True Class: A, Predicted: B, Probability: 0.9169679052684266
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.9999721150742746
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.999995234120223
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9999999949636051
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999997
Sequence803.csv_1: True Class: B, Predicted: A, Probability: 0.9999846627014692
Sequence804.csv_1: True Class: B, Predicted: A, Probability: 0.999992167188313
Sequence805.csv_1: True Class: B, Predicted: B, Probability: 0.9893589950524527
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.9999933430119007
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.9999884160905353
Sequence809.csv_1: True Class: A, Predicted: B, Probability: 0.5838665871093044
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 0.9999999954328954
Sequence810.csv_1: True Class: A, Predicted: B, Probability: 0.9999774916586266
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9998706018359979
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.9999971477076147
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.6921952538078078
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.9834222555219823
Sequence815.csv_1: True Class: A, Predicted: B, Probability: 0.9776926669422977
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9676900965972673
Sequence817.csv_1: True Class: A, Predicted: B, Probability: 0.9999777787160662
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996804192
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.9999970490087441
Sequence82.csv_1: True Class: B, Predicted: A, Probability: 0.999999192371347
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.9264854816176221
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.9999977203305096
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.5491112964182071
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9999996502768385
Sequence824.csv_1: True Class: A, Predicted: B, Probability: 0.999999999996954
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9999740549257872
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.9999207577448439
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.6673130462265452
Sequence828.csv_1: True Class: A, Predicted: B, Probability: 0.999999990078759
Sequence829.csv_1: True Class: A, Predicted: A, Probability: 0.9997891731422914
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9994502714315824
Sequence830.csv_1: True Class: A, Predicted: B, Probability: 0.9999999972880156
Sequence831.csv_1: True Class: A, Predicted: A, Probability: 0.9999231353531354
Sequence832.csv_1: True Class: A, Predicted: B, Probability: 0.588064500086005
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.9964584661897531
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9999998171964369
Sequence835.csv_1: True Class: B, Predicted: B, Probability: 0.9999999802250108
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.9417124841569496
Sequence837.csv_1: True Class: B, Predicted: A, Probability: 0.9954457619793421
Sequence838.csv_1: True Class: A, Predicted: B, Probability: 0.8523368682141521
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998584559
Sequence84.csv_1: True Class: B, Predicted: B, Probability: 0.966623440538886
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995136
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9984255888795653
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.8163364266140559
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.999998789634273
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9999838641231753
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999973879
Sequence846.csv_1: True Class: A, Predicted: B, Probability: 0.7857761087584693
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998683458
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9999964508309006
Sequence849.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999121
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999862
Sequence850.csv_1: True Class: A, Predicted: A, Probability: 0.9999982345938858
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9997148428228637
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999997965888581
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9999771912353465
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9968988440805191
Sequence855.csv_1: True Class: A, Predicted: B, Probability: 0.7176653771888877
Sequence856.csv_1: True Class: A, Predicted: B, Probability: 0.9999997043273474
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9999998771816506
Sequence858.csv_1: True Class: A, Predicted: B, Probability: 0.9999857894150356
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.9999999866328698
Sequence86.csv_1: True Class: A, Predicted: A, Probability: 0.999458911726545
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995848912
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.9991412179378394
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9999999666629324
Sequence864.csv_1: True Class: A, Predicted: B, Probability: 0.5413504923984077
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9998930808630225
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.9998516351783376
Sequence867.csv_1: True Class: B, Predicted: A, Probability: 0.9999415694441742
Sequence868.csv_1: True Class: A, Predicted: B, Probability: 0.536722505412302
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9970585263305544
Sequence87.csv_1: True Class: A, Predicted: B, Probability: 0.7870019133731561
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.8716446487583915
Sequence871.csv_1: True Class: B, Predicted: A, Probability: 0.9991250991651266
Sequence872.csv_1: True Class: A, Predicted: B, Probability: 0.9927865751100632
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.9999673334433777
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.9999967135959195
Sequence875.csv_1: True Class: B, Predicted: A, Probability: 0.8563280982862589
Sequence876.csv_1: True Class: A, Predicted: A, Probability: 0.9999619153906066
Sequence877.csv_1: True Class: A, Predicted: B, Probability: 0.96520443805478
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence879.csv_1: True Class: A, Predicted: B, Probability: 0.6534855792907521
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.9999999497646007
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.9999999874486648
