Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.6317223068085476
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.999999710034439
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.710590639273437
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.999999913054446
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9993199437074484
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.9999998301151215
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9999999212466527
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999964282
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9988575073114411
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.6354053626219484
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999988006915717
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.8613262120851396
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.6752103493694601
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999998908922614
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9998526241487096
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9105533906814575
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999896801012
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993859
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984734
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999991
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992328
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.999970811733051
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9960162608631529
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999997
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999858160383381
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9999949286785149
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999999028450421
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.6857331485637134
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9999999928655418
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9999996279303759
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998777717
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999998
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9409376948727072
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999861335619485
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9999998910592663
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999584095
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999599063
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.999999955773735
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9996593685742573
Sequence655.csv_1: True Class: A, Predicted: B, Probability: 0.9467924278296848
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9524498494425593
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9571098275299916
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.999999963089393
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999996011213438
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999957
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998888
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995915
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999972050872118
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9999999961822958
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence67.csv_1: True Class: B, Predicted: A, Probability: 0.998113415457084
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999738785
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9490051991200382
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999930402
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.999999997119371
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997738607
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998562908
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9977289453919748
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999999975687215
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999916
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993711
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999796
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999991
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999999
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999999523352889
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9999996021507525
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999972401
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 0.9999720510972931
Sequence693.csv_1: True Class: B, Predicted: A, Probability: 0.9999995878983096
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.9999862004472565
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999997
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9998775772462647
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9710963899529589
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999952
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.9999998637041767
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence700.csv_1: True Class: A, Predicted: B, Probability: 0.9999998994409789
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.8957536666287005
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999961
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.9999913854211796
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9999478715778813
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.9999974113693838
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984401
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997364617
Sequence71.csv_1: True Class: B, Predicted: B, Probability: 0.9999999961986351
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.8365028314181313
Sequence711.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999967872
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999878311
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999638872
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999578
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989633
Sequence717.csv_1: True Class: A, Predicted: B, Probability: 0.9905293971257435
Sequence718.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997059726
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.9999797782864174
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999973482
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998004
Sequence721.csv_1: True Class: B, Predicted: A, Probability: 0.9999999828856388
Sequence722.csv_1: True Class: A, Predicted: B, Probability: 0.9428186927712241
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.9959748963426158
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9999999976653731
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.9803795470269266
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999934
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996095559
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence73.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence730.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999699
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9996380959010391
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999977102
Sequence734.csv_1: True Class: B, Predicted: B, Probability: 0.9999999892660838
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.8981945922600598
Sequence738.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996513876
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.9999520350263831
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 0.9997347020028988
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999184
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999524
Sequence745.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9999881450867362
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999984
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.9999999957931992
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999925
Sequence750.csv_1: True Class: B, Predicted: A, Probability: 0.9981590877771138
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999917736
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997653
Sequence754.csv_1: True Class: B, Predicted: A, Probability: 0.9779604615937224
Sequence755.csv_1: True Class: B, Predicted: B, Probability: 0.9999555859456644
Sequence756.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence758.csv_1: True Class: B, Predicted: A, Probability: 0.9999999742649128
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9999685755720545
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.9999972321598983
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.9071151684768055
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9997355421399147
Sequence762.csv_1: True Class: A, Predicted: B, Probability: 0.9999999997437092
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.845482005050011
Sequence764.csv_1: True Class: A, Predicted: A, Probability: 0.9999999701021693
Sequence765.csv_1: True Class: A, Predicted: B, Probability: 0.9945858984549076
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999992
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.99769244272634
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.9601785289501872
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.9999996966000574
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997173883
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.999999567436472
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989868
Sequence774.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence776.csv_1: True Class: B, Predicted: B, Probability: 0.9997139432727817
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999481878
Sequence778.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999953
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.9975088019892197
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.996682337289431
Sequence780.csv_1: True Class: B, Predicted: B, Probability: 0.9999960929949129
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997571091
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.964542139900684
Sequence783.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998648232
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999999939979379
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.9936812599942264
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9999984973460596
Sequence787.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.9999962620911956
Sequence79.csv_1: True Class: B, Predicted: A, Probability: 0.9999993321129064
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.9995480131535591
Sequence791.csv_1: True Class: A, Predicted: B, Probability: 0.9974348484083753
Sequence792.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence793.csv_1: True Class: B, Predicted: B, Probability: 0.9999997015198397
Sequence794.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999340959
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993905
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.9999699153289398
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999972
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9893599269124929
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence8.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997374
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993660956
Sequence800.csv_1: True Class: A, Predicted: B, Probability: 0.999774789196218
Sequence801.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999801
Sequence802.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999848
Sequence803.csv_1: True Class: A, Predicted: B, Probability: 0.9999999353265367
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.9999958897296484
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.9999999952505876
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9553390919349108
Sequence808.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999998
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9999945454842953
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9999997947251427
Sequence817.csv_1: True Class: A, Predicted: A, Probability: 0.999998306885966
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999195
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999953
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.9999967610189164
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9996321530096417
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence824.csv_1: True Class: B, Predicted: B, Probability: 0.9999621528272757
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence826.csv_1: True Class: A, Predicted: B, Probability: 0.9999992865715169
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998319
Sequence828.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963327987
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence83.csv_1: True Class: B, Predicted: B, Probability: 0.9999999754338491
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence831.csv_1: True Class: A, Predicted: A, Probability: 0.9999999959410558
Sequence832.csv_1: True Class: B, Predicted: B, Probability: 0.9999999892057275
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999978614
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994437
Sequence835.csv_1: True Class: A, Predicted: B, Probability: 0.9999998501097968
Sequence836.csv_1: True Class: A, Predicted: B, Probability: 0.999999998780111
Sequence837.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993427288
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.9987827638045972
Sequence839.csv_1: True Class: B, Predicted: B, Probability: 0.8789529757885479
Sequence84.csv_1: True Class: A, Predicted: A, Probability: 0.9999999837519928
Sequence840.csv_1: True Class: B, Predicted: B, Probability: 0.9999587457764141
Sequence841.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence842.csv_1: True Class: A, Predicted: B, Probability: 0.5503619967313943
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999983
Sequence844.csv_1: True Class: B, Predicted: A, Probability: 0.9999999288193497
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.999666224921958
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence849.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence85.csv_1: True Class: B, Predicted: A, Probability: 0.9282828148154386
Sequence850.csv_1: True Class: B, Predicted: B, Probability: 0.99999796687613
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9999999681996393
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999969684
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9999546381562421
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9999998618331984
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence856.csv_1: True Class: A, Predicted: B, Probability: 0.9999999946271995
Sequence857.csv_1: True Class: B, Predicted: B, Probability: 0.9999999930200437
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.9935506386898955
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.9999999764287708
Sequence86.csv_1: True Class: A, Predicted: A, Probability: 0.9159525703669955
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.9999913010411128
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 0.9999999923166719
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9999992164192574
Sequence864.csv_1: True Class: B, Predicted: B, Probability: 0.8560394976269737
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.996321690644703
Sequence866.csv_1: True Class: A, Predicted: B, Probability: 0.9999993860021683
Sequence867.csv_1: True Class: A, Predicted: B, Probability: 0.9999999997970013
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999872
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998775
Sequence87.csv_1: True Class: A, Predicted: A, Probability: 0.9999999827064884
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999183621
Sequence871.csv_1: True Class: A, Predicted: B, Probability: 0.9999996894278327
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.7891664850167698
Sequence874.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence875.csv_1: True Class: A, Predicted: B, Probability: 0.9998938486989426
Sequence876.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence877.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997389908
Sequence879.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence88.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999978026
Sequence880.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999964
Sequence881.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999535
Sequence882.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence883.csv_1: True Class: B, Predicted: B, Probability: 0.926665779569949
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999722877
Sequence886.csv_1: True Class: B, Predicted: B, Probability: 0.9757669386815531
Sequence887.csv_1: True Class: A, Predicted: A, Probability: 0.9999999955853361
Sequence888.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999984
Sequence889.csv_1: True Class: B, Predicted: A, Probability: 0.9999807582567338
Sequence89.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999988
Sequence890.csv_1: True Class: A, Predicted: A, Probability: 1.0
