Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999940374825104
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9035467835389438
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999998872506678
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9994888678166296
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.7082911871615342
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999984125317674
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991395203
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999985845
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9998466945233427
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.999999921542407
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999889336132063
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.5097577326664782
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.965164911248394
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5386551226732492
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.7083034145861028
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9817550160938382
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9980904470101671
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9928344351318931
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999988533924677
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999941917791081
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.8205939794016919
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9943898411251837
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999893437090699
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999931740462942
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9996110448327968
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9892686256068102
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9981541654562559
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9998209324936184
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.6217184390505505
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.999999974564916
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9008912182175212
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9625675867125427
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9996578721370447
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.963625087471439
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9993260642912376
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9710067032799511
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9985257414295514
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.7237747447092444
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994530445
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9926998348870767
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999649501638939
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9996507751955315
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9781422770601303
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999981486894636
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999974152078
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9911646381274619
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9999361428312082
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9999904270784181
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.9926868177501922
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999999233292959
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.5460825992512749
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9871629242432249
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9319995937526931
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.999434225405326
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.661552207565925
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9999712548175685
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999031319669508
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999401317076693
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9967794270711142
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9999858070803138
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9988968581344825
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.7583682159021792
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9810701766158585
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999082679097832
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.542453940189386
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999999946834657
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999930674146
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9957591568651499
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999994354060862
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9561136020454775
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999767484354352
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9425295274416569
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.5197037265583142
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.7541226684540107
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.997258466391459
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9984844470278674
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9932817488329613
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9919534485853615
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9998498826848554
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.5597474762451983
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9802131044547902
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9496024673095045
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999450074
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9758735082547558
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999999893253348
Sequence649.csv_1: True Class: A, Predicted: B, Probability: 0.9988672380251068
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.7390122444761158
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999658789047532
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999992012128363
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999998811836545
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9208967325453183
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.999999458963417
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9999973684451307
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9999981983753489
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.8625935517862898
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9959937334742093
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.5194519389071333
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.973613439062491
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.8477819682139439
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999623601118673
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999862398667914
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.9972900091920214
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999998713987994
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999976542526485
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9943750171315386
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.6924706987276336
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9999580143442369
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9829952599157223
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9072422540340215
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999417756776141
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.987185175589058
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999760527056035
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9627734056776978
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.99999265058107
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9994047840735271
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9918034782623639
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.8929318738563422
Sequence678.csv_1: True Class: A, Predicted: B, Probability: 0.9915464982061652
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9667218083936553
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9976036546867577
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9539847163485535
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9992230747593128
Sequence682.csv_1: True Class: A, Predicted: B, Probability: 0.9851045914471739
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.99653468664668
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.9987725061524142
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9526378538207699
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9999871695589269
Sequence687.csv_1: True Class: B, Predicted: B, Probability: 0.6716330361438925
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9996854190187403
Sequence689.csv_1: True Class: A, Predicted: B, Probability: 0.9739157538943473
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9911825499490462
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.995285090716433
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.8955830373141573
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.6287094745100164
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9987076309152423
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.8983170798129138
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9991492474844036
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9999702797259434
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999988840735285
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9862215660251585
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.999963139731156
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.8431588889245365
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999890307437534
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.9808333033371757
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.999999954830309
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999980615735734
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9406410424241555
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.8666980551600154
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.7369259792338813
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9999646571440663
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.9837304600425781
Sequence708.csv_1: True Class: A, Predicted: B, Probability: 0.9998161678795773
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9993910473243489
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.945762666587516
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9998644131600785
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999856396201454
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.5068270173338234
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9999913922791557
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.9998002105161642
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9982731482125446
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9999963820444789
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9647872792994602
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.8789955792857032
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.866448737524949
Sequence72.csv_1: True Class: A, Predicted: B, Probability: 0.9588822653095355
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 0.9999855760962724
Sequence721.csv_1: True Class: A, Predicted: B, Probability: 0.9684699941065897
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9999999366617897
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.9983789323273937
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9999682109793734
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.999999535779708
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.99955192964027
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9999988076838598
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999785060137308
Sequence729.csv_1: True Class: B, Predicted: B, Probability: 0.6301598365215747
Sequence73.csv_1: True Class: A, Predicted: B, Probability: 0.9966195647829678
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9996739150252165
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9960381622560968
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.9969309570431324
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9965288930707618
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.981620085598196
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9735278623757219
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.9993342628545301
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.9999955058492005
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9999979332823937
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.9997778919929392
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 0.9999991872851322
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.9999752200152571
Sequence741.csv_1: True Class: A, Predicted: B, Probability: 0.9832363839037473
Sequence742.csv_1: True Class: A, Predicted: B, Probability: 0.9999999986284126
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9987916717175025
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9999968813247511
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9995815233219613
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.9999989838051833
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9335417554506807
Sequence748.csv_1: True Class: A, Predicted: B, Probability: 0.9966177257458285
Sequence749.csv_1: True Class: A, Predicted: B, Probability: 0.6057796554504898
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9981875270894343
Sequence750.csv_1: True Class: A, Predicted: B, Probability: 0.9998400689525502
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.99997849544245
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.9994281836264445
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.99998230716376
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.5890990167787092
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.9887860569505683
Sequence756.csv_1: True Class: A, Predicted: B, Probability: 0.7328564428018453
Sequence757.csv_1: True Class: B, Predicted: A, Probability: 0.5527717130599886
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.9995775086326012
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9927256108540619
Sequence76.csv_1: True Class: A, Predicted: A, Probability: 0.9983406254116431
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.9999995825644368
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9987888093476411
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 0.6983043443285789
Sequence763.csv_1: True Class: A, Predicted: A, Probability: 0.9996904129560689
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.9143944335417163
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.9986259688982602
Sequence766.csv_1: True Class: B, Predicted: A, Probability: 0.9429581406623258
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.9919982476880003
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.9207571509109396
Sequence769.csv_1: True Class: A, Predicted: B, Probability: 0.9989466924621787
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.9999952923659265
Sequence770.csv_1: True Class: B, Predicted: A, Probability: 0.9868474618366554
Sequence771.csv_1: True Class: A, Predicted: B, Probability: 0.949067203869784
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963989096
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9855494051474796
Sequence774.csv_1: True Class: A, Predicted: B, Probability: 0.5285234158186336
Sequence775.csv_1: True Class: A, Predicted: B, Probability: 0.992295566824051
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.8582729716869355
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.8123467545476115
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.999996474589682
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.996183514559955
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9986266569206118
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.9836081755437183
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.9998769460157637
Sequence782.csv_1: True Class: B, Predicted: A, Probability: 0.9931331706584822
Sequence783.csv_1: True Class: A, Predicted: B, Probability: 0.9889357828447141
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9979532349220559
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.997960417423343
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9999838554329737
Sequence787.csv_1: True Class: B, Predicted: A, Probability: 0.5647432266811656
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.5487374834691076
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.9912032504527393
Sequence79.csv_1: True Class: A, Predicted: A, Probability: 0.9915487682819135
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.999968105262542
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.5584129243097788
Sequence792.csv_1: True Class: B, Predicted: A, Probability: 0.9999349050503965
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.9928232785620088
Sequence794.csv_1: True Class: A, Predicted: B, Probability: 0.7008571371429047
Sequence795.csv_1: True Class: A, Predicted: B, Probability: 0.7526221657539887
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.5199062989763832
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9998866251352361
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9965055570690172
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.9999995622261132
Sequence8.csv_1: True Class: A, Predicted: B, Probability: 0.5805424056109341
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.9999965373066839
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.9992225781083642
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9999934164744456
Sequence802.csv_1: True Class: A, Predicted: B, Probability: 0.9243544372199343
Sequence803.csv_1: True Class: B, Predicted: A, Probability: 0.9999504231342033
Sequence804.csv_1: True Class: B, Predicted: A, Probability: 0.9964025822913042
Sequence805.csv_1: True Class: B, Predicted: B, Probability: 0.9850091908191418
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 0.9990750578961708
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9999990586966163
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.999994242483092
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 0.9814151349633009
Sequence81.csv_1: True Class: A, Predicted: B, Probability: 0.998446984038859
Sequence810.csv_1: True Class: A, Predicted: B, Probability: 0.996969053724455
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9990383169390069
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.9997184925872755
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.9994248428762648
Sequence814.csv_1: True Class: A, Predicted: B, Probability: 0.6506416460955295
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 0.9137054261185735
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.8934128216392327
Sequence817.csv_1: True Class: A, Predicted: A, Probability: 0.9989634251272032
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 0.9998347696044834
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.9063315752417334
Sequence82.csv_1: True Class: B, Predicted: A, Probability: 0.8758967658864114
Sequence820.csv_1: True Class: A, Predicted: B, Probability: 0.9954916722800815
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.9999862899565961
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9997827035167194
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.8888825919966418
Sequence824.csv_1: True Class: A, Predicted: B, Probability: 0.9999999880687932
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9999984328286147
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.9999610100770199
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.9999999753287978
Sequence828.csv_1: True Class: A, Predicted: B, Probability: 0.999998900072395
Sequence829.csv_1: True Class: A, Predicted: A, Probability: 0.9999946049569917
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.7938881336540846
Sequence830.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999989
Sequence831.csv_1: True Class: A, Predicted: A, Probability: 0.9993760681106135
Sequence832.csv_1: True Class: A, Predicted: A, Probability: 0.9960959176664823
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.9994687947172319
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9999987007048888
Sequence835.csv_1: True Class: B, Predicted: B, Probability: 0.9995186087406152
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.9964301149053681
Sequence837.csv_1: True Class: B, Predicted: A, Probability: 0.5488067431149266
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.5429328170951556
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.999999999930246
Sequence84.csv_1: True Class: B, Predicted: B, Probability: 0.9978658994941553
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9999952014694772
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9999991993833818
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.7711121165184068
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.9997257874972624
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.999969045115925
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.999998858265124
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.9463039807577711
Sequence847.csv_1: True Class: A, Predicted: B, Probability: 0.9979776403058594
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9999223304367444
Sequence849.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999519128
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999977
Sequence850.csv_1: True Class: A, Predicted: A, Probability: 0.9993966425665273
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9999895261622861
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.999994890985705
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9321434500857261
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9994378953901751
Sequence855.csv_1: True Class: A, Predicted: B, Probability: 0.869790504525651
Sequence856.csv_1: True Class: A, Predicted: B, Probability: 0.969894836044892
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9999999623830825
Sequence858.csv_1: True Class: A, Predicted: B, Probability: 0.9771269056120336
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.9999999795587012
Sequence86.csv_1: True Class: A, Predicted: A, Probability: 0.9999790084392925
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.9999788226327587
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 0.9626868487206229
Sequence862.csv_1: True Class: A, Predicted: B, Probability: 0.9999898052088424
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.6302945488493976
Sequence864.csv_1: True Class: A, Predicted: B, Probability: 0.957284414214533
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9866619752195858
Sequence866.csv_1: True Class: A, Predicted: B, Probability: 0.9978865139041244
Sequence867.csv_1: True Class: B, Predicted: A, Probability: 0.9991997393889126
Sequence868.csv_1: True Class: A, Predicted: B, Probability: 0.9999999237427947
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.7114131401306623
Sequence87.csv_1: True Class: A, Predicted: A, Probability: 0.9999552911664401
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9968709843829928
Sequence871.csv_1: True Class: B, Predicted: A, Probability: 0.9890387674725742
Sequence872.csv_1: True Class: A, Predicted: B, Probability: 0.8900036434085522
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.9999817175573974
Sequence874.csv_1: True Class: A, Predicted: B, Probability: 0.5853923824252717
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.71924751654105
Sequence876.csv_1: True Class: A, Predicted: A, Probability: 0.9960247901115873
Sequence877.csv_1: True Class: A, Predicted: B, Probability: 0.9229806361168037
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9999991999815605
Sequence879.csv_1: True Class: A, Predicted: B, Probability: 0.8088223613084501
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.999999841998801
