Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence629.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence63.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence630.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence637.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence649.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence651.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence652.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence653.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence661.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence665.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence671.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence689.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence693.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence697.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence702.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence703.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence708.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence709.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence712.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence717.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence722.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence723.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence724.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence726.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence727.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence728.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence733.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence734.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence741.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence743.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence744.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence746.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence747.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence75.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence751.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence753.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence754.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence756.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence758.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence76.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence760.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence761.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence762.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence769.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence77.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence774.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence776.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence778.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence779.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence780.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence784.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence787.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence79.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence792.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence793.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence794.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence795.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence796.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence799.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence8.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence80.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence802.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence804.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence805.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence806.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence809.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence81.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence811.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence813.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence816.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence817.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence818.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence819.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence820.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence822.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence823.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence827.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence828.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence830.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence831.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence833.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence835.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence836.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence837.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence839.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence84.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence842.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence844.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence849.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence850.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence857.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence86.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence860.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence863.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence864.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence865.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence87.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence870.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence871.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence872.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.5139813581890812
Sequence874.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence875.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence877.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence878.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
Sequence879.csv_1: True Class: B, Predicted: A, Probability: 0.5139813581890812
