Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.8897614044064658
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.8616180790884927
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9988703673046819
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.9866629487592494
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.953995506477621
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.9116576262397139
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9978947569053854
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9279307246984704
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9965036456212046
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.6630655956747773
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.6554549721858584
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9984211255559307
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.9999911476306077
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999956322344
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.9999999569695561
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9686313609609832
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.8543566919670608
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.9999983227817214
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9999716702775207
Sequence677.csv_1: True Class: A, Predicted: B, Probability: 0.7853633270704041
Sequence678.csv_1: True Class: A, Predicted: B, Probability: 0.8886078109099553
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.85602060289653
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.9997974992540715
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996796427
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9998991940845772
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.8447084332830824
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999465248307019
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.9999984583321874
Sequence685.csv_1: True Class: A, Predicted: B, Probability: 0.9621000916814715
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.9996424811105447
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.995019397939295
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.9999990255328597
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9997631951447051
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9423256674933513
Sequence690.csv_1: True Class: B, Predicted: A, Probability: 0.9670344000298841
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.7179825645730857
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.9994240964854171
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.999991110543129
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.9999812937833962
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9949444721184356
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.8888093010070581
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.7236739264408235
Sequence698.csv_1: True Class: A, Predicted: B, Probability: 0.9999906986502417
Sequence699.csv_1: True Class: B, Predicted: B, Probability: 0.9981153024239044
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.9982810966387023
Sequence70.csv_1: True Class: B, Predicted: A, Probability: 0.9999994618254346
Sequence700.csv_1: True Class: A, Predicted: B, Probability: 0.9999853303685295
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 0.999559097550271
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9682075410756156
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.6508002892425507
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.7767137377723785
Sequence705.csv_1: True Class: B, Predicted: A, Probability: 0.9358762735526135
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.999984863457563
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.9936325189749541
Sequence708.csv_1: True Class: B, Predicted: A, Probability: 0.8699470338644258
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999982324529685
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.999996121208713
Sequence710.csv_1: True Class: B, Predicted: A, Probability: 0.9999999929813803
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9573564477535108
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.7914548527156782
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9927212605898204
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9813697067391337
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9999999965247839
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9999954750788221
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.9931471513060067
Sequence718.csv_1: True Class: B, Predicted: A, Probability: 0.9999315187781832
Sequence719.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999084
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.5463900429027472
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 0.9716310626827611
Sequence721.csv_1: True Class: A, Predicted: B, Probability: 0.9997582942966352
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9987198763217192
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.9523013269108365
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9999486032082927
Sequence725.csv_1: True Class: A, Predicted: B, Probability: 0.9795388959971444
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.999999774849227
Sequence727.csv_1: True Class: B, Predicted: A, Probability: 0.9985060437481691
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999998410508102
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.5121106206759842
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.9999797926740303
Sequence730.csv_1: True Class: A, Predicted: B, Probability: 0.8796517089790008
Sequence731.csv_1: True Class: B, Predicted: A, Probability: 0.9982026490462532
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.999899467292853
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.999999265375781
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.9998960441757411
Sequence735.csv_1: True Class: A, Predicted: B, Probability: 0.9994672047389006
Sequence736.csv_1: True Class: B, Predicted: B, Probability: 0.9999992778035642
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.9965610209359298
Sequence738.csv_1: True Class: B, Predicted: A, Probability: 0.9888980653466594
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.9812874892033459
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.9996923073741855
Sequence740.csv_1: True Class: B, Predicted: A, Probability: 0.7292373628331101
Sequence741.csv_1: True Class: B, Predicted: A, Probability: 0.9621719288288355
Sequence742.csv_1: True Class: A, Predicted: B, Probability: 0.9970132414536345
Sequence743.csv_1: True Class: A, Predicted: B, Probability: 0.9980310521314812
Sequence744.csv_1: True Class: B, Predicted: A, Probability: 0.994497860528103
Sequence745.csv_1: True Class: A, Predicted: B, Probability: 0.9765400864463059
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.9999999912333936
Sequence747.csv_1: True Class: B, Predicted: A, Probability: 0.9989507866813851
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9644277944035925
Sequence749.csv_1: True Class: B, Predicted: A, Probability: 0.9998501089704149
Sequence75.csv_1: True Class: B, Predicted: A, Probability: 0.9809552803808231
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.7018646471131236
Sequence751.csv_1: True Class: A, Predicted: B, Probability: 0.9982547365280283
Sequence752.csv_1: True Class: B, Predicted: A, Probability: 0.9423349710516875
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999285
Sequence754.csv_1: True Class: B, Predicted: A, Probability: 0.71858425518234
Sequence755.csv_1: True Class: A, Predicted: B, Probability: 0.9398449842720458
Sequence756.csv_1: True Class: A, Predicted: B, Probability: 0.9999520190364618
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.9835791315911119
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.999999999855201
Sequence759.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999984
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.9999993344607765
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.9999927550969858
Sequence761.csv_1: True Class: B, Predicted: A, Probability: 0.9989504493062277
Sequence762.csv_1: True Class: B, Predicted: A, Probability: 0.995837532978822
Sequence763.csv_1: True Class: A, Predicted: B, Probability: 0.9999951774161856
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.8683296345290561
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.9997437461452726
Sequence766.csv_1: True Class: A, Predicted: B, Probability: 0.5138996171082588
Sequence767.csv_1: True Class: B, Predicted: A, Probability: 0.9992138989937073
Sequence768.csv_1: True Class: A, Predicted: B, Probability: 0.9999997039448222
Sequence769.csv_1: True Class: B, Predicted: A, Probability: 0.9999999974283391
Sequence77.csv_1: True Class: B, Predicted: B, Probability: 0.9999776940079539
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.9234855167665421
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.9943170525748243
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.999999999877587
Sequence773.csv_1: True Class: B, Predicted: A, Probability: 0.9995844260882177
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence775.csv_1: True Class: B, Predicted: B, Probability: 0.9995735902251119
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.9967274942308898
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.8468939037162762
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.9999917251792988
Sequence779.csv_1: True Class: B, Predicted: B, Probability: 0.7114098853265465
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9999999940079456
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.9999523429729168
Sequence781.csv_1: True Class: B, Predicted: B, Probability: 0.9999999697775585
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.9139542616884565
Sequence783.csv_1: True Class: B, Predicted: B, Probability: 0.973548195891758
Sequence784.csv_1: True Class: B, Predicted: A, Probability: 0.9993948409147912
Sequence785.csv_1: True Class: B, Predicted: B, Probability: 0.9983171468057843
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9308140004031377
Sequence787.csv_1: True Class: B, Predicted: A, Probability: 0.8265641886712288
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9857081931242356
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.9999842302181338
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.7155625082031611
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.9998804091326843
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.9999845264097538
Sequence792.csv_1: True Class: B, Predicted: A, Probability: 0.9999473494159102
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.9998624746341843
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.999402129802428
Sequence795.csv_1: True Class: B, Predicted: A, Probability: 0.9996688626995267
Sequence796.csv_1: True Class: B, Predicted: A, Probability: 0.9659071138863742
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9994368092343179
Sequence798.csv_1: True Class: B, Predicted: A, Probability: 0.9999603303461866
Sequence799.csv_1: True Class: B, Predicted: A, Probability: 0.995120476938438
Sequence8.csv_1: True Class: A, Predicted: A, Probability: 0.8662422036331957
Sequence80.csv_1: True Class: A, Predicted: B, Probability: 0.9999999589776019
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.999851465770382
Sequence801.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999466
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 0.9999168801695972
Sequence803.csv_1: True Class: B, Predicted: A, Probability: 0.9997328869904616
Sequence804.csv_1: True Class: B, Predicted: A, Probability: 0.9951599664163769
Sequence805.csv_1: True Class: B, Predicted: A, Probability: 0.9722301636180517
Sequence806.csv_1: True Class: B, Predicted: A, Probability: 0.8426136797009184
Sequence807.csv_1: True Class: B, Predicted: B, Probability: 0.5748523770495041
Sequence808.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997759792
Sequence809.csv_1: True Class: B, Predicted: B, Probability: 0.999939574874645
Sequence81.csv_1: True Class: B, Predicted: B, Probability: 0.9952820518991832
Sequence810.csv_1: True Class: B, Predicted: A, Probability: 0.9279068362396746
Sequence811.csv_1: True Class: B, Predicted: B, Probability: 0.9813253778083146
Sequence812.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999640499
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.9941336720003425
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.999820788402623
Sequence815.csv_1: True Class: B, Predicted: A, Probability: 0.99863585124081
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.997887570003567
Sequence817.csv_1: True Class: A, Predicted: B, Probability: 0.999999999996732
Sequence818.csv_1: True Class: B, Predicted: B, Probability: 0.999999965334969
Sequence819.csv_1: True Class: B, Predicted: A, Probability: 0.9997693413944041
Sequence82.csv_1: True Class: B, Predicted: A, Probability: 0.9836641123574251
Sequence820.csv_1: True Class: A, Predicted: B, Probability: 0.9999972321991383
Sequence821.csv_1: True Class: A, Predicted: B, Probability: 0.9997378681839617
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9960963640104487
Sequence823.csv_1: True Class: A, Predicted: B, Probability: 0.9986907457554904
Sequence824.csv_1: True Class: A, Predicted: B, Probability: 0.9715055813555367
Sequence825.csv_1: True Class: A, Predicted: B, Probability: 0.9949981216014882
Sequence826.csv_1: True Class: B, Predicted: A, Probability: 0.9995399235965179
Sequence827.csv_1: True Class: B, Predicted: B, Probability: 0.7769844226900459
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.9999999541264142
Sequence829.csv_1: True Class: A, Predicted: A, Probability: 0.9986079118247005
Sequence83.csv_1: True Class: A, Predicted: B, Probability: 0.9683662201499225
Sequence830.csv_1: True Class: B, Predicted: A, Probability: 0.9999792691866183
Sequence831.csv_1: True Class: A, Predicted: B, Probability: 0.9993211917598416
Sequence832.csv_1: True Class: A, Predicted: B, Probability: 0.9997444002100887
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.999571371850993
Sequence834.csv_1: True Class: B, Predicted: B, Probability: 0.9997987415881278
Sequence835.csv_1: True Class: B, Predicted: A, Probability: 0.9936483608714365
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.9996347330661681
Sequence837.csv_1: True Class: A, Predicted: B, Probability: 0.9999998197921105
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.6900916264009418
Sequence839.csv_1: True Class: B, Predicted: B, Probability: 0.9998539230290917
Sequence84.csv_1: True Class: B, Predicted: B, Probability: 0.9648085726128124
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9999968787413449
Sequence841.csv_1: True Class: B, Predicted: A, Probability: 0.993100611425679
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.999999377982425
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.6649186786610967
Sequence844.csv_1: True Class: B, Predicted: B, Probability: 0.9356186943094404
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.99994835531495
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.9939342415243115
Sequence847.csv_1: True Class: B, Predicted: A, Probability: 0.994408027423104
Sequence848.csv_1: True Class: A, Predicted: B, Probability: 0.9966161579521714
Sequence849.csv_1: True Class: B, Predicted: B, Probability: 0.6565515710899391
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9735613578931597
Sequence850.csv_1: True Class: A, Predicted: B, Probability: 0.9999998635827893
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.7014048320694649
Sequence852.csv_1: True Class: A, Predicted: B, Probability: 0.9775872912201641
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9842639040972037
Sequence854.csv_1: True Class: B, Predicted: A, Probability: 0.9999999758643949
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999821734
Sequence856.csv_1: True Class: A, Predicted: B, Probability: 0.769443318047025
Sequence857.csv_1: True Class: B, Predicted: A, Probability: 0.9997301107854781
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.6464738583799953
Sequence859.csv_1: True Class: B, Predicted: A, Probability: 0.7293550919071747
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9998985686422466
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.9999797684413224
Sequence861.csv_1: True Class: B, Predicted: A, Probability: 0.8297239902614784
Sequence862.csv_1: True Class: B, Predicted: A, Probability: 0.9968391855243017
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9995014259649653
Sequence864.csv_1: True Class: A, Predicted: A, Probability: 0.9990630083758598
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9995596795928555
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.9999274409676215
Sequence867.csv_1: True Class: B, Predicted: A, Probability: 0.994131646875846
Sequence868.csv_1: True Class: B, Predicted: A, Probability: 0.9997597683527853
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.6763710808847614
Sequence87.csv_1: True Class: A, Predicted: A, Probability: 0.8199226757569604
Sequence870.csv_1: True Class: B, Predicted: B, Probability: 0.9993695152554845
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.995634403471749
Sequence872.csv_1: True Class: B, Predicted: B, Probability: 0.9158703453979948
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.9999519112655255
Sequence874.csv_1: True Class: B, Predicted: B, Probability: 0.9999349081972034
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.999998627470296
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.9999999992423951
Sequence877.csv_1: True Class: B, Predicted: A, Probability: 0.9999998397935849
Sequence878.csv_1: True Class: B, Predicted: A, Probability: 0.9943215783749074
Sequence879.csv_1: True Class: B, Predicted: A, Probability: 0.9999921287457794
Sequence88.csv_1: True Class: A, Predicted: A, Probability: 0.999035358328221
Sequence880.csv_1: True Class: A, Predicted: B, Probability: 0.9974894848088945
