Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999627086834059
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999987427696053
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999848525454715
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998374
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.999983818462562
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999134161181703
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999093676
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.999999956486225
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977981601
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999510597043844
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999913545878584
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999813224557395
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9912138525119157
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9945498699041654
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999372
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999942232056155
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999923822
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.7867323612972158
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999112
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999619627186691
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999987
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999693769
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9999846780497571
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9999565826687757
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999956651901143
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9999962353762493
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9993424296219354
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.999999149775575
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999983420053427
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.99999998930315
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.999999999824558
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999978794
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9999990306410957
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9991143699647996
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999991163266861
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9999999974291391
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9999998860128981
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999991
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.999640838540186
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.999999996569788
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999976
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.9998212798719641
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.8676069945397133
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997703602
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999989
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999864353781
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998851178
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999175
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.999999962402482
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999535619
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999859293
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999568629384858
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9947306066576168
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998431446
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998745962
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9980538922961376
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999997030538963
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999377189406493
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9999931810835793
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995026
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996971839
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9999997701813114
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9928348517435739
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.8979549907663035
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999977
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998175557
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999820767
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999954
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9990441801172923
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999949934
Sequence655.csv_1: True Class: A, Predicted: B, Probability: 0.9999999947972898
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9996717434326184
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9999999921533124
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9870962406622094
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992136394
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999977305
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999968336
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9861787817212978
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.976332917044863
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 0.9999999820073878
Sequence665.csv_1: True Class: B, Predicted: A, Probability: 0.6682172747658585
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9999998512110683
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.999999983307095
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9999999972518647
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.57997618495153
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9977737219359026
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.999999999996565
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997842
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.999999999996994
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999919
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999969421957396
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996078
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999474295227972
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.9999950796540243
Sequence682.csv_1: True Class: A, Predicted: B, Probability: 0.9764844728793003
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999999980702091
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996148655
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999983313409081
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.9997488564338353
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999999063523474
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999997
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9999999840327743
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.9969909889413253
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9223326949893086
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999981943
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.9996211149757516
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9999955948149678
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.9841817759955462
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999691964
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999992796083019
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999992164418634
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9997939056832096
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999986291543597
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.9999992689679457
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9998464548892874
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999581
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999872821
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.7873424908570819
Sequence706.csv_1: True Class: B, Predicted: A, Probability: 0.9940420924194581
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.999999982137887
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.8781112949218294
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9975356715316132
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999888665
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9999997853858063
Sequence711.csv_1: True Class: B, Predicted: B, Probability: 0.9999988132548603
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999479313
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9931080223208509
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997441
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997727
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999244646
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999987
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993632579
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992291
Sequence720.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993257
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999988793
Sequence722.csv_1: True Class: B, Predicted: A, Probability: 0.9865311222226004
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999999
Sequence724.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996351
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.9999999208118723
Sequence726.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9865920941181332
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999998065150008
Sequence729.csv_1: True Class: B, Predicted: A, Probability: 0.9262641428625119
Sequence73.csv_1: True Class: A, Predicted: B, Probability: 0.999999962487172
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9949260366053936
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999982357
Sequence732.csv_1: True Class: A, Predicted: B, Probability: 0.699569753361218
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9982075950462918
Sequence734.csv_1: True Class: B, Predicted: B, Probability: 0.9974933359244188
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9999998881310186
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.9994158787655435
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.999999999076353
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9965801388300808
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.9963172721309387
Sequence74.csv_1: True Class: B, Predicted: B, Probability: 0.9980823919317583
Sequence740.csv_1: True Class: B, Predicted: B, Probability: 0.9999999608127768
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.9999943945977483
Sequence742.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence743.csv_1: True Class: B, Predicted: A, Probability: 0.5094657494122257
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9993424947297135
Sequence745.csv_1: True Class: B, Predicted: B, Probability: 0.9999999345056705
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.6373273957624475
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999198
Sequence749.csv_1: True Class: A, Predicted: B, Probability: 0.9835687120427162
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9999999960142648
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997269
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999459
Sequence752.csv_1: True Class: B, Predicted: B, Probability: 0.9999999980003847
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9999995814191813
Sequence754.csv_1: True Class: B, Predicted: B, Probability: 0.9999337289429763
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.9999942838207182
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9999698311811043
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 0.9999999581405928
Sequence758.csv_1: True Class: A, Predicted: B, Probability: 0.9998997984354091
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9985653477571893
Sequence76.csv_1: True Class: A, Predicted: B, Probability: 0.9997763713698907
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999128962
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997253127
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 0.9999999781090376
Sequence763.csv_1: True Class: B, Predicted: B, Probability: 0.9999996608279258
Sequence764.csv_1: True Class: A, Predicted: B, Probability: 0.9996397218203346
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999966
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.999432653332238
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.999999999993836
Sequence769.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.9999980070159634
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999618385
Sequence771.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence773.csv_1: True Class: B, Predicted: A, Probability: 0.9673790302282271
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999941
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9558176128214869
Sequence776.csv_1: True Class: B, Predicted: A, Probability: 0.5440714925494199
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.9949714514555432
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.9999995206856136
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9999999095318347
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.9564900592326525
Sequence781.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999968
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 0.999999999997571
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998724
Sequence784.csv_1: True Class: B, Predicted: A, Probability: 0.8375120803996255
Sequence785.csv_1: True Class: A, Predicted: B, Probability: 0.9999999506198987
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9999999959444272
Sequence787.csv_1: True Class: A, Predicted: A, Probability: 0.9751002160888357
Sequence788.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence789.csv_1: True Class: A, Predicted: B, Probability: 0.9999999665337257
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999813
Sequence790.csv_1: True Class: B, Predicted: B, Probability: 0.9997836897497056
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.9999986451727277
Sequence792.csv_1: True Class: B, Predicted: B, Probability: 0.9999995368576842
Sequence793.csv_1: True Class: B, Predicted: A, Probability: 0.9999578516084187
Sequence794.csv_1: True Class: B, Predicted: B, Probability: 0.9999999887577549
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999750736
Sequence796.csv_1: True Class: B, Predicted: B, Probability: 0.9999908691425984
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9999107967769448
Sequence798.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence8.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence80.csv_1: True Class: A, Predicted: B, Probability: 0.9999019414584147
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997654
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9989609934308532
Sequence802.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999935755
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.9999381678231625
Sequence804.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988513
Sequence805.csv_1: True Class: A, Predicted: B, Probability: 0.9999998787494645
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.9860836564612315
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9999988556162571
Sequence808.csv_1: True Class: A, Predicted: B, Probability: 0.604445180479837
Sequence809.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999971672
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9999654285318199
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.9999997858737687
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999978
Sequence814.csv_1: True Class: B, Predicted: B, Probability: 0.574366067424713
Sequence815.csv_1: True Class: A, Predicted: B, Probability: 0.9999999850689296
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999652398
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999799029
Sequence818.csv_1: True Class: B, Predicted: B, Probability: 0.9999915422383271
Sequence819.csv_1: True Class: B, Predicted: A, Probability: 0.9922491346537711
Sequence82.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.999463506811506
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence822.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence823.csv_1: True Class: B, Predicted: B, Probability: 0.999999996742037
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence825.csv_1: True Class: B, Predicted: A, Probability: 0.9999998884593013
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.9998384938294052
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999883
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.999999977011621
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996969
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998821
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999301801
Sequence831.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999904903
Sequence832.csv_1: True Class: A, Predicted: A, Probability: 0.9999999746836769
Sequence833.csv_1: True Class: B, Predicted: B, Probability: 0.9999999986632913
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.999998101518996
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence837.csv_1: True Class: A, Predicted: A, Probability: 0.667444005748457
Sequence838.csv_1: True Class: B, Predicted: B, Probability: 0.9891469473929991
Sequence839.csv_1: True Class: B, Predicted: B, Probability: 0.9999998076763948
Sequence84.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999958
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9999925920810452
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9999793111855442
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.9999998270001741
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.999977670618215
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.99991612267507
Sequence845.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999956263
Sequence846.csv_1: True Class: A, Predicted: A, Probability: 0.9668407610796949
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9999737116424051
Sequence849.csv_1: True Class: A, Predicted: B, Probability: 0.9999999771905415
Sequence85.csv_1: True Class: B, Predicted: B, Probability: 0.9999999969897275
Sequence850.csv_1: True Class: A, Predicted: B, Probability: 0.9999970544355443
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence852.csv_1: True Class: B, Predicted: B, Probability: 0.9999998031540961
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999071
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.9999931955025102
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999895549
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence857.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence858.csv_1: True Class: A, Predicted: B, Probability: 0.996592299264078
Sequence859.csv_1: True Class: B, Predicted: B, Probability: 0.9999997048343041
Sequence86.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999981
Sequence861.csv_1: True Class: B, Predicted: B, Probability: 0.9999929755159884
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.999999999588598
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.889955651598439
Sequence864.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999989481
Sequence865.csv_1: True Class: B, Predicted: B, Probability: 0.9999996406268298
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.9999999888734497
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.999999999993031
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999933804
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9999292253769861
Sequence87.csv_1: True Class: B, Predicted: B, Probability: 0.9999993656208177
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.5255345937103552
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997574737
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.999808085303429
Sequence873.csv_1: True Class: B, Predicted: A, Probability: 0.5883959877211545
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994902
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.9998161889686593
Sequence876.csv_1: True Class: A, Predicted: A, Probability: 0.9999999978890872
Sequence877.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999532138
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9991775285626247
Sequence879.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999209332
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999484855
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 0.9983349266746546
Sequence881.csv_1: True Class: B, Predicted: B, Probability: 0.9999962241082523
Sequence882.csv_1: True Class: B, Predicted: B, Probability: 0.997974470417184
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 0.9999987472625824
Sequence884.csv_1: True Class: B, Predicted: B, Probability: 0.9999930293293995
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999905
