Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.996894543621376
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.8990957026455084
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.8819418853063654
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.5814597293969663
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9983009744287168
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9933210134637457
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9952742132865531
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9968818237102997
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.8960056981611678
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.7815064761712718
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.649031587169905
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.549530342809994
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.999953420108612
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9956774242278302
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9934685430482673
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9185080485408155
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.7111148181123882
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9998666501913598
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.8108544983268218
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.7921046443103077
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.8575090528201164
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9998087448005469
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.8463112547524626
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.664530024605033
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.8903865806470648
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9547878577029828
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999414503020428
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9859365209170239
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999941732586278
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9987788642355085
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999999600998154
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9577744876565641
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9885146420389785
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.8956498222215507
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.9809282164546177
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9367377262428582
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9997666931582513
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999894033490405
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9989915017268031
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999787900012528
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9962412343945194
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9975275812044277
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9333361484208758
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9945902056700429
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9965885636137926
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9516146180881108
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.5968414356378207
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9826385026991262
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9935847006144725
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9926914418622589
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9077442908948203
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9869584699451005
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.9548454408334508
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9978569890583967
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9996580703947213
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.9995539257436156
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.7459516531200396
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9996272734612214
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999993982642478
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.8328355915798886
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.8836508513997385
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.8840134913132366
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9999848920938514
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9998400759448255
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999999223082375
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9999564118251514
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9951238485992412
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9860337947772686
Sequence672.csv_1: True Class: A, Predicted: B, Probability: 0.9069662305005582
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9972808401253843
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.7786596636175573
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.998659520472348
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9436212514542892
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.9540791523245585
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999992953480198
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.999988919240583
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9361538317336919
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9884943061337714
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.999401992653427
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9996680343219254
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.875218868580043
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.8119976754208206
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999745224269897
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.7576634492783144
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999076767279936
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.6111964789584657
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9936110193092093
Sequence69.csv_1: True Class: B, Predicted: A, Probability: 0.9916681399417905
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9995960380604073
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.9768269882130103
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.9999737169431083
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9999953236158062
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.9759369556481188
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.9926425088988761
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.9041703213015166
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9995337657244838
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9385846987267721
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999821973396404
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.9904159448019577
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.8006266197983709
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.8485460137947318
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9998762953637268
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9988883505142997
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9970401058873652
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.9999998157979804
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.9984992212252791
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.9860323808429965
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.9999982769045273
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.717749216461844
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9986441473475752
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9975088871375182
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.5461183410536316
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.99991758161203
Sequence712.csv_1: True Class: B, Predicted: A, Probability: 0.9999961095096263
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9994078173204424
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9998514605477129
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9963361552699161
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.603193732525713
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9843449492410196
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.9999993477397677
Sequence719.csv_1: True Class: B, Predicted: A, Probability: 0.9999993630506333
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.8735188252530577
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.9625108870104528
Sequence721.csv_1: True Class: A, Predicted: B, Probability: 0.9190787705220458
Sequence722.csv_1: True Class: A, Predicted: B, Probability: 0.9963623482869065
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.5584701158264159
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9643375731201028
Sequence725.csv_1: True Class: A, Predicted: B, Probability: 0.9999587605221546
Sequence726.csv_1: True Class: A, Predicted: B, Probability: 0.9885103869274429
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.7589996224603996
Sequence728.csv_1: True Class: A, Predicted: B, Probability: 0.8793482846544678
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.9944585969478955
Sequence73.csv_1: True Class: A, Predicted: B, Probability: 0.9584549240096524
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.7279030526967946
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.9211562603290374
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9998927579883307
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.999769855484659
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.5493827202022443
Sequence735.csv_1: True Class: A, Predicted: B, Probability: 0.9988465992386917
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 0.6115685197044429
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.9999972748253728
Sequence738.csv_1: True Class: A, Predicted: B, Probability: 0.718915191106363
Sequence739.csv_1: True Class: A, Predicted: B, Probability: 0.8727117392328109
Sequence74.csv_1: True Class: A, Predicted: B, Probability: 0.9601484938903846
Sequence740.csv_1: True Class: A, Predicted: B, Probability: 0.7106807399793231
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.9998474971750471
Sequence742.csv_1: True Class: B, Predicted: B, Probability: 0.9969452324326185
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9999955220446336
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.9985790157269725
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9917748688504407
Sequence746.csv_1: True Class: A, Predicted: B, Probability: 0.8023309543339247
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 0.7711553066303091
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9783228682427267
Sequence749.csv_1: True Class: A, Predicted: A, Probability: 0.9990084010838397
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9992267211799093
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.997637907788861
Sequence751.csv_1: True Class: B, Predicted: A, Probability: 0.9901113168947954
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.9996382311550367
Sequence753.csv_1: True Class: B, Predicted: A, Probability: 0.9999614605759759
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.9763104016494619
Sequence755.csv_1: True Class: B, Predicted: A, Probability: 0.8076748384413206
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9874526258975894
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.9834344019997535
Sequence758.csv_1: True Class: A, Predicted: B, Probability: 0.7339542823944716
Sequence759.csv_1: True Class: A, Predicted: B, Probability: 0.9783615506133191
Sequence76.csv_1: True Class: A, Predicted: A, Probability: 0.9999996569940763
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 0.9997552271562054
Sequence761.csv_1: True Class: B, Predicted: A, Probability: 0.8307935304189167
Sequence762.csv_1: True Class: A, Predicted: B, Probability: 0.9424660456248505
Sequence763.csv_1: True Class: A, Predicted: B, Probability: 0.9999968603736193
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.5541807961666295
Sequence765.csv_1: True Class: A, Predicted: B, Probability: 0.9999999291419022
Sequence766.csv_1: True Class: B, Predicted: A, Probability: 0.9811556823655695
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.9999910921131611
Sequence768.csv_1: True Class: A, Predicted: B, Probability: 0.9031022818501526
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.9999876498162495
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.9999671718396429
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.7738284454791238
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.936076419320982
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 0.9986282849940626
Sequence773.csv_1: True Class: A, Predicted: B, Probability: 0.9945828837140931
Sequence774.csv_1: True Class: A, Predicted: B, Probability: 0.8152934103752559
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9986127290638921
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.9840547377353455
Sequence777.csv_1: True Class: A, Predicted: B, Probability: 0.9974976900490327
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.5127781196310914
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.9997758452536778
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9997749787595182
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.999685166016987
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 0.9999024197804789
Sequence782.csv_1: True Class: B, Predicted: A, Probability: 0.9998390890373817
Sequence783.csv_1: True Class: A, Predicted: B, Probability: 0.9997583583254194
Sequence784.csv_1: True Class: A, Predicted: B, Probability: 0.9889229354402159
Sequence785.csv_1: True Class: A, Predicted: B, Probability: 0.9700566984259338
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9998425498035723
Sequence787.csv_1: True Class: B, Predicted: A, Probability: 0.8971240224915932
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9987715136059606
Sequence789.csv_1: True Class: B, Predicted: B, Probability: 0.993407448437852
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9993639091518719
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.8367761576189555
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.9970762240213983
Sequence792.csv_1: True Class: A, Predicted: A, Probability: 0.9809467905961103
Sequence793.csv_1: True Class: A, Predicted: B, Probability: 0.5154458561963882
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.9695020012524047
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9970130733419108
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.9027246424776103
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.8867630394599851
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 0.9999969911865124
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.762101969390977
Sequence8.csv_1: True Class: A, Predicted: B, Probability: 0.607462247450216
Sequence80.csv_1: True Class: B, Predicted: B, Probability: 0.6091206537242457
Sequence800.csv_1: True Class: A, Predicted: B, Probability: 0.9993948179404278
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.9992519068337283
Sequence802.csv_1: True Class: A, Predicted: B, Probability: 0.9999964033290689
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.9974687927810765
Sequence804.csv_1: True Class: A, Predicted: B, Probability: 0.9011309731361381
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.9621547815575967
Sequence806.csv_1: True Class: A, Predicted: B, Probability: 0.9991668754469176
Sequence807.csv_1: True Class: A, Predicted: B, Probability: 0.8443712020543492
Sequence808.csv_1: True Class: B, Predicted: B, Probability: 0.9387999587033985
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 0.9999997681177323
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 0.9938487301883753
Sequence810.csv_1: True Class: A, Predicted: B, Probability: 0.6802415982935853
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9999990943634548
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.9999998453693527
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.991860025043831
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 0.8842584996071454
Sequence815.csv_1: True Class: B, Predicted: A, Probability: 0.9997674817085553
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9999956755691976
Sequence817.csv_1: True Class: A, Predicted: B, Probability: 0.9595039565704556
Sequence818.csv_1: True Class: B, Predicted: A, Probability: 0.9985040718517211
Sequence819.csv_1: True Class: B, Predicted: B, Probability: 0.5305894670543748
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9999966699043135
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.9999900442671782
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.8185923883988998
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9999865823817001
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9964763406239641
Sequence824.csv_1: True Class: A, Predicted: B, Probability: 0.979272372216338
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9041329631136631
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 0.9997246889102909
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9997403684070829
Sequence828.csv_1: True Class: A, Predicted: A, Probability: 0.9999998440821745
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 0.9998670881692273
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9457461368317492
Sequence830.csv_1: True Class: A, Predicted: B, Probability: 0.9999963490960151
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 0.9951299793135844
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.9940939763237004
Sequence833.csv_1: True Class: A, Predicted: B, Probability: 0.9471633163094249
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9999997624813685
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.6620422289989868
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.9739634744134313
Sequence837.csv_1: True Class: A, Predicted: B, Probability: 0.7739672928824798
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.9208488294810679
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.9724113847180349
Sequence84.csv_1: True Class: A, Predicted: B, Probability: 0.6513809223688599
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.9876298945590933
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9856570121353132
Sequence842.csv_1: True Class: A, Predicted: B, Probability: 0.9976726808593717
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.9991563611207455
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9997126325330886
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.9333631721902675
Sequence846.csv_1: True Class: A, Predicted: B, Probability: 0.9979479212274929
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.8480153401498449
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9777544146127771
Sequence849.csv_1: True Class: A, Predicted: B, Probability: 0.5844303254976522
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9977776537225107
Sequence850.csv_1: True Class: B, Predicted: A, Probability: 0.998457593327205
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9942951187534552
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999998980106524
Sequence853.csv_1: True Class: A, Predicted: B, Probability: 0.9919178574907387
Sequence854.csv_1: True Class: A, Predicted: B, Probability: 0.9940949172588232
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.5231480995288467
Sequence856.csv_1: True Class: A, Predicted: B, Probability: 0.966981873780839
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.998145548520397
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 0.9999501626397721
Sequence859.csv_1: True Class: B, Predicted: A, Probability: 0.9999445979583503
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9457243165531717
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 0.9983005021660208
Sequence861.csv_1: True Class: B, Predicted: A, Probability: 0.9960992718864734
Sequence862.csv_1: True Class: A, Predicted: B, Probability: 0.974690945654667
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9880547964694107
Sequence864.csv_1: True Class: B, Predicted: A, Probability: 0.996170876735817
Sequence865.csv_1: True Class: B, Predicted: B, Probability: 0.5302543360911219
Sequence866.csv_1: True Class: B, Predicted: A, Probability: 0.926669990367195
Sequence867.csv_1: True Class: A, Predicted: B, Probability: 0.9631940471370158
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9999986442349461
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.748764284097404
Sequence87.csv_1: True Class: A, Predicted: B, Probability: 0.7425772028896751
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9761248950546486
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9004616380028162
Sequence872.csv_1: True Class: A, Predicted: B, Probability: 0.9879928403989475
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 0.9986684859423655
Sequence874.csv_1: True Class: B, Predicted: A, Probability: 0.9998023466001346
Sequence875.csv_1: True Class: A, Predicted: A, Probability: 0.8287362184935222
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.9932729278132301
Sequence877.csv_1: True Class: A, Predicted: B, Probability: 0.9563951173618912
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9999981243606305
Sequence879.csv_1: True Class: A, Predicted: B, Probability: 0.9999923755677858
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.9977889627238127
