Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999726868
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9935488300697014
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.5220025969974152
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999960850599073
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999951718163
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992374
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.999999999996181
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9346226442400554
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9993379909341108
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999998769847722
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9945076261452389
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9411777194778255
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9979268475680325
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9980559421499914
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998471215
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9497149805222123
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998261
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999995855547436
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.7176205663923706
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.96860384237906
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999930179
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999999979496645
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.9999181445607824
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999959298679
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9782419486965448
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9999999932607392
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999996323945586
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.6059498379377292
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9999978698385004
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9969837145686061
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999999817094626
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9999998943150911
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.999999999982807
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999863865135039
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.7652491682247381
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997159
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.8741915695317247
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998012
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999938695399813
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999974271
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992083
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.9997785982557268
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9385659844302046
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9415256521954084
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9009605427542221
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.99876579085863
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999999791743202
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999396
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999988575425205
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.7131627424274098
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9999999988189642
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999990487699129
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.99999999999916
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999835
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.99998985126303
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9993057863317201
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9999998193002342
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.999999979446315
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997634
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999263803245098
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.693207294246448
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999999968115344
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.999999746711491
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9999430389754612
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999999933779938
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999999784598222
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.9579082052648611
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999260927
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9991404153004544
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999902
Sequence663.csv_1: True Class: B, Predicted: A, Probability: 0.7419134668513255
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 0.99998658211401
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9998061747196241
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9999054530518464
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9997302797874025
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.6348278881598548
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9816393841832265
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.999999500731957
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.9999363815004819
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999976598348
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9999999871886426
Sequence673.csv_1: True Class: B, Predicted: A, Probability: 0.7920040392977165
Sequence674.csv_1: True Class: A, Predicted: B, Probability: 0.9999999877028849
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.999999998370005
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence679.csv_1: True Class: B, Predicted: A, Probability: 0.971617962846879
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999653034
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999964563
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.9703244585822166
Sequence683.csv_1: True Class: B, Predicted: A, Probability: 0.9895991606674768
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999996252
Sequence685.csv_1: True Class: B, Predicted: A, Probability: 0.5313465497188525
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.999596549721895
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9712500930742305
Sequence688.csv_1: True Class: B, Predicted: A, Probability: 0.9999999659070312
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9984538617801461
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999999956402272
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.9958241917785337
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9215418757804908
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 0.999999999912184
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9986941322066445
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.9998586609682969
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 0.9999999965152444
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 0.9996741018959553
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.999999994269056
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999971401858626
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9993351748257812
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 0.9999997646964222
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999909107
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9980231111090216
Sequence704.csv_1: True Class: A, Predicted: B, Probability: 0.9844913630914275
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.9999999654769072
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9999698528676308
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996133913
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999855675645097
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998568208
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997809954
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.9999999975354636
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.999776884899033
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9999669675562126
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9999980592442284
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.9999989252781288
Sequence715.csv_1: True Class: A, Predicted: B, Probability: 0.9871975098547716
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9999999686556391
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.999998720015306
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.6684934788444566
Sequence719.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999969
Sequence72.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999307494
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999729298
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999603351
Sequence722.csv_1: True Class: B, Predicted: A, Probability: 0.973894659741091
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.9717454724991311
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996992607
Sequence726.csv_1: True Class: B, Predicted: B, Probability: 0.9999842806478524
Sequence727.csv_1: True Class: B, Predicted: B, Probability: 0.9999779620236406
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9999999566039394
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.9890876288800905
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9978550214251735
Sequence730.csv_1: True Class: B, Predicted: B, Probability: 0.9976112393457459
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999846
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999996
Sequence733.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999968
Sequence734.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999994525
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.549911720166256
Sequence736.csv_1: True Class: B, Predicted: A, Probability: 0.9999959531061753
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999009
Sequence738.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence739.csv_1: True Class: B, Predicted: B, Probability: 0.973747751798409
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999988521
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992737
Sequence741.csv_1: True Class: B, Predicted: A, Probability: 0.783275896704468
Sequence742.csv_1: True Class: B, Predicted: B, Probability: 0.9999400050830244
Sequence743.csv_1: True Class: B, Predicted: B, Probability: 0.9999999975995625
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence745.csv_1: True Class: B, Predicted: B, Probability: 0.9996840985740247
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence747.csv_1: True Class: B, Predicted: A, Probability: 0.9999792121534355
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9997361738246078
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence75.csv_1: True Class: B, Predicted: B, Probability: 0.9935786560422651
Sequence750.csv_1: True Class: B, Predicted: B, Probability: 0.7949551725205775
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.9999999993692578
Sequence752.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999922858
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence754.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997714
Sequence755.csv_1: True Class: B, Predicted: B, Probability: 0.952578656573199
Sequence756.csv_1: True Class: B, Predicted: A, Probability: 0.9822789041121691
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.99999999999914
Sequence758.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence759.csv_1: True Class: B, Predicted: A, Probability: 0.775483809601963
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999904
Sequence761.csv_1: True Class: B, Predicted: A, Probability: 0.9993389851730737
Sequence762.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999052116
Sequence763.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999329
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.9416409578578859
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.8899425172017481
Sequence766.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999633
Sequence767.csv_1: True Class: B, Predicted: A, Probability: 0.9998606451647074
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999990374
Sequence769.csv_1: True Class: B, Predicted: B, Probability: 0.999999999996853
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.9999999896167538
Sequence770.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999550129
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 0.9983285689844967
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.9999685662708221
Sequence773.csv_1: True Class: B, Predicted: B, Probability: 0.9999999969132878
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9999999330516225
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence777.csv_1: True Class: B, Predicted: B, Probability: 0.9999995585743229
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.9999962479310931
Sequence779.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998113
Sequence78.csv_1: True Class: B, Predicted: B, Probability: 0.993621945113584
Sequence780.csv_1: True Class: A, Predicted: A, Probability: 0.9999990225205729
Sequence781.csv_1: True Class: B, Predicted: B, Probability: 0.945650886729028
Sequence782.csv_1: True Class: B, Predicted: B, Probability: 0.9999999968219957
Sequence783.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999997
Sequence784.csv_1: True Class: B, Predicted: B, Probability: 0.7168498468304236
Sequence785.csv_1: True Class: B, Predicted: A, Probability: 0.9920819151242294
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9999999984039113
Sequence787.csv_1: True Class: B, Predicted: B, Probability: 0.8376600131508536
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 0.970018012051904
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 0.992305808352994
Sequence79.csv_1: True Class: B, Predicted: A, Probability: 0.9999852290836214
Sequence790.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998651856
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.9999997031513366
Sequence792.csv_1: True Class: B, Predicted: A, Probability: 0.5733692797101747
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 0.888211838254844
Sequence794.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999782724
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9999999940848262
Sequence796.csv_1: True Class: B, Predicted: B, Probability: 0.9999999891386415
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997331444
Sequence798.csv_1: True Class: B, Predicted: A, Probability: 0.9999438531884902
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.9970981934085256
Sequence8.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993102
Sequence80.csv_1: True Class: B, Predicted: A, Probability: 0.7690689516583744
Sequence800.csv_1: True Class: B, Predicted: B, Probability: 0.9999999981219865
Sequence801.csv_1: True Class: B, Predicted: A, Probability: 0.9657415445460351
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence803.csv_1: True Class: B, Predicted: B, Probability: 0.9999974879346902
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.9999925860956937
Sequence805.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999994756
Sequence807.csv_1: True Class: B, Predicted: B, Probability: 0.9985498985270993
Sequence808.csv_1: True Class: B, Predicted: A, Probability: 0.9060179535717835
Sequence809.csv_1: True Class: B, Predicted: A, Probability: 0.9996036261292346
Sequence81.csv_1: True Class: B, Predicted: B, Probability: 0.999999999938027
Sequence810.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence811.csv_1: True Class: B, Predicted: B, Probability: 0.9999999628544312
Sequence812.csv_1: True Class: B, Predicted: A, Probability: 0.9998727931870657
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 0.9980576265202611
Sequence814.csv_1: True Class: A, Predicted: B, Probability: 0.9998796570317199
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9999999989470503
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999957
Sequence818.csv_1: True Class: B, Predicted: B, Probability: 0.999999997815981
Sequence819.csv_1: True Class: B, Predicted: B, Probability: 0.9737711832541572
Sequence82.csv_1: True Class: B, Predicted: A, Probability: 0.9999999986102404
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.9999999874951534
Sequence821.csv_1: True Class: B, Predicted: A, Probability: 0.9924498395122049
Sequence822.csv_1: True Class: B, Predicted: B, Probability: 0.9999990091879146
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9999956471554481
Sequence824.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997534751
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9950301287706769
Sequence826.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999889
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999651171
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996416
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence83.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.9999675966213608
Sequence831.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999996
Sequence832.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999943123
Sequence833.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9974450129855804
Sequence835.csv_1: True Class: B, Predicted: B, Probability: 0.9999994465795043
Sequence836.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999368838
Sequence837.csv_1: True Class: B, Predicted: A, Probability: 0.999999999991901
Sequence838.csv_1: True Class: B, Predicted: A, Probability: 0.9998415515919862
Sequence839.csv_1: True Class: B, Predicted: B, Probability: 0.9999584811148641
Sequence84.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993672
Sequence840.csv_1: True Class: A, Predicted: B, Probability: 0.9850916447631435
Sequence841.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.9999986349115622
Sequence843.csv_1: True Class: B, Predicted: B, Probability: 0.9999987593287236
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999949353
Sequence845.csv_1: True Class: B, Predicted: A, Probability: 0.9998776843237669
Sequence846.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999757939
Sequence847.csv_1: True Class: B, Predicted: B, Probability: 0.997040861576423
Sequence848.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence849.csv_1: True Class: B, Predicted: B, Probability: 0.999936710366426
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9994391693697077
Sequence850.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999690146
Sequence851.csv_1: True Class: B, Predicted: B, Probability: 0.9999968258768902
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998448148
Sequence853.csv_1: True Class: B, Predicted: B, Probability: 0.9991865794467544
Sequence854.csv_1: True Class: B, Predicted: B, Probability: 0.9999997824371585
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9054749989877326
Sequence856.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998934408
Sequence857.csv_1: True Class: B, Predicted: A, Probability: 0.565828413525848
Sequence858.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999983767
Sequence859.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999863032
Sequence86.csv_1: True Class: B, Predicted: B, Probability: 0.9999998557379892
Sequence860.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence861.csv_1: True Class: A, Predicted: B, Probability: 0.999999999997377
Sequence862.csv_1: True Class: B, Predicted: A, Probability: 0.9999973579738919
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9999999584485454
Sequence864.csv_1: True Class: B, Predicted: A, Probability: 0.9999926704459539
Sequence865.csv_1: True Class: B, Predicted: B, Probability: 0.9999871834746962
Sequence866.csv_1: True Class: B, Predicted: B, Probability: 0.9999999986230665
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.999762108870265
Sequence868.csv_1: True Class: B, Predicted: A, Probability: 0.9999860103172439
Sequence869.csv_1: True Class: B, Predicted: B, Probability: 0.9756341073620919
Sequence87.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999192609
Sequence870.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999883
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.5335717433723771
Sequence872.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence873.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.9999972886211875
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999976
Sequence876.csv_1: True Class: B, Predicted: B, Probability: 0.8785520253928046
Sequence877.csv_1: True Class: B, Predicted: A, Probability: 0.9999998426152701
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 0.9875257268792652
Sequence879.csv_1: True Class: B, Predicted: A, Probability: 0.9346882790338503
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999948649
Sequence880.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999997
Sequence881.csv_1: True Class: A, Predicted: A, Probability: 0.9997174601628498
Sequence882.csv_1: True Class: B, Predicted: B, Probability: 0.9997795331922185
Sequence883.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.9993626290655813
Sequence885.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
