Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999951575267324
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.6493438702507516
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9726649932330633
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999640616
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999502629674706
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9998502993557007
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9917386905332563
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9958693390507808
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.999398865722067
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.6581324574843921
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9579448003234025
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9999945015981773
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9999779559921167
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9685161881262875
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990452741
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9994772047972258
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.99871304669055
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9994864554245873
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9996366269740603
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.884349174914273
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9998974654981965
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9426561089817949
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999139160306127
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.8514680483907204
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9990833737733669
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9999991381329402
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9054259776068214
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9992090933563107
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9999930189036106
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9823962521393893
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.6067725837704419
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987170873
Sequence616.csv_1: True Class: A, Predicted: B, Probability: 0.9999960310407391
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.999992326149285
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.725215207384792
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9996442422576547
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9999993045562642
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.7989129685989582
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9753355279694506
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9998504627259475
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9999998256364017
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.8926508489082574
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.9999997109046902
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9993474229792761
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.99999989297658
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.8700786176550191
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9691705644242372
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.9692266473348455
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.8594584228100876
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.5988383043387737
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.750681102526329
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.607048252630844
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.6650096056280651
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9997627113635482
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9982480054976133
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.9979773200794582
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9997895246529337
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9224904483892977
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.8798179117610242
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.999021622236839
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.896827356036241
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9969427870641948
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.999383279886289
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9915607461909208
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9673418255261145
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9999996524407658
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.7123674220300744
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.6223936659357542
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9991827004737984
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.9991931911522935
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.8700282147959862
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9992968752629947
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.8694670853986968
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9640729057484881
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9999997151397637
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9692177517703429
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9070359224074337
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9999959774931285
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9060482250399001
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.7953141775860031
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9999969783640066
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.980389473516655
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9681188166594288
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.9336887769467737
Sequence663.csv_1: True Class: B, Predicted: A, Probability: 0.9983904516976483
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.9998865950680443
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9999992796304589
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.5494408340540766
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9984290303826713
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.999752173629684
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9999958770775178
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9938543343450141
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9477396102321988
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9650277018167212
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9983313080817812
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.9553110000580062
Sequence674.csv_1: True Class: B, Predicted: A, Probability: 0.9932414824385245
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9978922605765504
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9992324563106278
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.993056603406681
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.7676456619400148
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.9682705115645114
Sequence68.csv_1: True Class: B, Predicted: A, Probability: 0.999990975915969
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9968597064869003
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.9473693814524886
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.9895948778301763
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.6069977845059966
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.9971223868701904
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9939393475450496
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.7368637559530704
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.7672590254811008
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.7864279217043199
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999996757677315
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999649708412478
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.591593853845108
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9522468983376949
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.6069883917750607
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9999984664750697
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.9999356549914565
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.9411314411780755
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.762871961230003
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.5268937104801991
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999668835578578
Sequence699.csv_1: True Class: B, Predicted: B, Probability: 0.9216103405760981
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.9973854203772892
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9998478820475092
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.9999887367829428
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999994725662767
Sequence702.csv_1: True Class: B, Predicted: A, Probability: 0.9920441512297986
Sequence703.csv_1: True Class: A, Predicted: B, Probability: 0.9438663005897076
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9984729276829342
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.5900538702876456
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9735121834682409
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.987600920320073
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999867143490064
Sequence709.csv_1: True Class: A, Predicted: B, Probability: 0.7537673702005898
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.5925533104629308
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.9994772432077286
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999928809548203
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.7980105434457203
Sequence713.csv_1: True Class: A, Predicted: B, Probability: 0.9503660594578972
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.9919715164854511
Sequence715.csv_1: True Class: A, Predicted: B, Probability: 0.9999993130850517
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9996970109757024
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.92670887081724
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.7463091401734403
Sequence719.csv_1: True Class: B, Predicted: A, Probability: 0.9986189056190189
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 0.8861897610403006
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.9999873501817128
Sequence721.csv_1: True Class: B, Predicted: A, Probability: 0.9994906503743433
Sequence722.csv_1: True Class: A, Predicted: B, Probability: 0.8291870127183064
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.6070373662347055
Sequence724.csv_1: True Class: A, Predicted: B, Probability: 0.999164760135289
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.9999396683401688
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.6440238588179152
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.99999715090987
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999547894581163
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.9999695062662534
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.8230915441600583
Sequence730.csv_1: True Class: A, Predicted: B, Probability: 0.8957098047514169
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.7298586434492039
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9945561826414001
Sequence733.csv_1: True Class: B, Predicted: B, Probability: 0.9997684575571214
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.999995567326501
Sequence735.csv_1: True Class: A, Predicted: A, Probability: 0.7332828193261229
Sequence736.csv_1: True Class: A, Predicted: B, Probability: 0.7479953785385334
Sequence737.csv_1: True Class: A, Predicted: B, Probability: 0.9685557798874915
Sequence738.csv_1: True Class: B, Predicted: A, Probability: 0.9999999994915268
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.999457247246176
Sequence74.csv_1: True Class: A, Predicted: B, Probability: 0.916084295356177
Sequence740.csv_1: True Class: B, Predicted: B, Probability: 0.998290084607316
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.7755082238097758
Sequence742.csv_1: True Class: A, Predicted: B, Probability: 0.9722437572656113
Sequence743.csv_1: True Class: B, Predicted: B, Probability: 0.9977498590939965
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 0.9998375564899737
Sequence745.csv_1: True Class: B, Predicted: B, Probability: 0.9999318195763627
Sequence746.csv_1: True Class: B, Predicted: A, Probability: 0.9999616365777125
Sequence747.csv_1: True Class: A, Predicted: B, Probability: 0.986653636090057
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9999999965295501
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.6987275898148606
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9506942151068111
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.9295493124164556
Sequence751.csv_1: True Class: A, Predicted: B, Probability: 0.9994249343046833
Sequence752.csv_1: True Class: B, Predicted: A, Probability: 0.7505466283257304
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.5005037126424555
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.9968196032656177
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.9448255403485686
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9425849400838976
Sequence757.csv_1: True Class: B, Predicted: A, Probability: 0.585459304354164
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 0.999065001141546
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9999987415139486
Sequence76.csv_1: True Class: B, Predicted: A, Probability: 0.8935070520712164
Sequence760.csv_1: True Class: B, Predicted: A, Probability: 0.9998936907674567
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.8125508419736618
Sequence762.csv_1: True Class: B, Predicted: B, Probability: 0.9999961593729135
Sequence763.csv_1: True Class: B, Predicted: B, Probability: 0.9999996764420682
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.9999446837416253
Sequence765.csv_1: True Class: B, Predicted: A, Probability: 0.9911650211346791
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.9999629401195692
Sequence767.csv_1: True Class: A, Predicted: A, Probability: 0.8732289640811204
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.9971771569536296
Sequence769.csv_1: True Class: B, Predicted: B, Probability: 0.9997554492432713
Sequence77.csv_1: True Class: B, Predicted: A, Probability: 0.9877892965694157
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.7856038449613985
Sequence771.csv_1: True Class: A, Predicted: B, Probability: 0.9952323923764977
Sequence772.csv_1: True Class: B, Predicted: B, Probability: 0.6993257418827912
Sequence773.csv_1: True Class: A, Predicted: B, Probability: 0.9998802447383334
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.8937312203307785
Sequence775.csv_1: True Class: B, Predicted: A, Probability: 0.6897781368418685
Sequence776.csv_1: True Class: A, Predicted: B, Probability: 0.9999990776488307
Sequence777.csv_1: True Class: B, Predicted: A, Probability: 0.7195166667979935
Sequence778.csv_1: True Class: B, Predicted: A, Probability: 0.9998230412528951
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.9999993867744548
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.6626152152683535
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.9993984014803935
Sequence781.csv_1: True Class: A, Predicted: B, Probability: 0.9997796460126646
Sequence782.csv_1: True Class: B, Predicted: A, Probability: 0.9531394701912185
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.8553380653851699
Sequence784.csv_1: True Class: A, Predicted: B, Probability: 0.9998463498448362
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 0.9997778450996961
Sequence786.csv_1: True Class: B, Predicted: A, Probability: 0.9999999956087406
Sequence787.csv_1: True Class: B, Predicted: A, Probability: 0.9967150145879318
Sequence788.csv_1: True Class: B, Predicted: B, Probability: 0.9995882899841039
Sequence789.csv_1: True Class: B, Predicted: A, Probability: 0.8071083323379847
Sequence79.csv_1: True Class: A, Predicted: B, Probability: 0.9999760798259989
Sequence790.csv_1: True Class: A, Predicted: B, Probability: 0.9917558000288882
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 0.9678323526352777
Sequence792.csv_1: True Class: A, Predicted: B, Probability: 0.998599081949606
Sequence793.csv_1: True Class: A, Predicted: B, Probability: 0.9999993841778133
Sequence794.csv_1: True Class: A, Predicted: B, Probability: 0.9999428534472263
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9922295866488793
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.6069464250347668
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9999171555583639
Sequence798.csv_1: True Class: A, Predicted: B, Probability: 0.9996094677768429
Sequence799.csv_1: True Class: A, Predicted: B, Probability: 0.9940621182716107
Sequence8.csv_1: True Class: A, Predicted: B, Probability: 0.9999998129339684
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.695849510922818
Sequence800.csv_1: True Class: B, Predicted: B, Probability: 0.9905520971761176
Sequence801.csv_1: True Class: A, Predicted: A, Probability: 0.7627549312576455
Sequence802.csv_1: True Class: A, Predicted: B, Probability: 0.9846617117791048
Sequence803.csv_1: True Class: A, Predicted: B, Probability: 0.5104378554034511
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 0.8922175218010634
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.9112310283812303
Sequence806.csv_1: True Class: A, Predicted: B, Probability: 0.999998166682381
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9599915453116616
Sequence808.csv_1: True Class: B, Predicted: A, Probability: 0.9999954527723051
Sequence809.csv_1: True Class: A, Predicted: B, Probability: 0.9905580208966207
Sequence81.csv_1: True Class: A, Predicted: B, Probability: 0.9975959075198789
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 0.9240172395173967
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9990736007137214
Sequence812.csv_1: True Class: B, Predicted: A, Probability: 0.9999886713169123
Sequence813.csv_1: True Class: B, Predicted: A, Probability: 0.9813807867857375
Sequence814.csv_1: True Class: B, Predicted: B, Probability: 0.9996954129106468
Sequence815.csv_1: True Class: B, Predicted: A, Probability: 0.9947516979362514
Sequence816.csv_1: True Class: B, Predicted: A, Probability: 0.6085591945127281
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.8703551425757936
Sequence818.csv_1: True Class: A, Predicted: B, Probability: 0.9556027375658073
Sequence819.csv_1: True Class: A, Predicted: B, Probability: 0.9999992690006758
Sequence82.csv_1: True Class: B, Predicted: B, Probability: 0.8950782324195881
Sequence820.csv_1: True Class: B, Predicted: A, Probability: 0.9995387325096794
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.9999956372473391
Sequence822.csv_1: True Class: B, Predicted: B, Probability: 0.9579467489040399
Sequence823.csv_1: True Class: A, Predicted: B, Probability: 0.9996874023233694
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 0.6929100051740607
Sequence825.csv_1: True Class: A, Predicted: B, Probability: 0.9575474721036725
Sequence826.csv_1: True Class: B, Predicted: A, Probability: 0.9999895069436059
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9987184339937584
Sequence828.csv_1: True Class: A, Predicted: B, Probability: 0.9999558841613841
Sequence829.csv_1: True Class: B, Predicted: B, Probability: 0.9999608855651547
Sequence83.csv_1: True Class: A, Predicted: B, Probability: 0.9917613066889378
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.9999620630632728
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 0.9678223506600669
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.9999996157468006
Sequence833.csv_1: True Class: A, Predicted: B, Probability: 0.9999986633659737
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9994329073133752
Sequence835.csv_1: True Class: B, Predicted: A, Probability: 0.9999741225210055
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.9999936551403851
Sequence837.csv_1: True Class: A, Predicted: A, Probability: 0.9898785074969315
Sequence838.csv_1: True Class: A, Predicted: B, Probability: 0.9998371974201855
Sequence839.csv_1: True Class: B, Predicted: A, Probability: 0.996472207200768
Sequence84.csv_1: True Class: A, Predicted: B, Probability: 0.9954603911798806
Sequence840.csv_1: True Class: A, Predicted: B, Probability: 0.88709733239096
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.9947489099138246
Sequence842.csv_1: True Class: A, Predicted: B, Probability: 0.9999992676558619
Sequence843.csv_1: True Class: B, Predicted: B, Probability: 0.9804382906557161
Sequence844.csv_1: True Class: B, Predicted: A, Probability: 0.944701106015252
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.9999994200370871
Sequence846.csv_1: True Class: B, Predicted: B, Probability: 0.5401347130473547
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.8865912994482522
Sequence848.csv_1: True Class: B, Predicted: A, Probability: 0.999999998159405
Sequence849.csv_1: True Class: A, Predicted: A, Probability: 0.7816198736154955
Sequence85.csv_1: True Class: B, Predicted: B, Probability: 0.9999171658657943
Sequence850.csv_1: True Class: A, Predicted: A, Probability: 0.9955969613072603
Sequence851.csv_1: True Class: A, Predicted: B, Probability: 0.8925554177575153
Sequence852.csv_1: True Class: A, Predicted: B, Probability: 0.9994679922158062
Sequence853.csv_1: True Class: B, Predicted: A, Probability: 0.7636114334356586
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 0.99983903764747
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.9987391030611484
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 0.9999998607759121
Sequence857.csv_1: True Class: B, Predicted: B, Probability: 0.9997664868729137
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.7495013928263367
Sequence859.csv_1: True Class: B, Predicted: B, Probability: 0.9998529428676244
Sequence86.csv_1: True Class: B, Predicted: A, Probability: 0.994951349946213
Sequence860.csv_1: True Class: B, Predicted: A, Probability: 0.9999998175344716
Sequence861.csv_1: True Class: B, Predicted: B, Probability: 0.9999998755504339
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.969873071042838
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9204105627735185
Sequence864.csv_1: True Class: B, Predicted: A, Probability: 0.8025814389138982
Sequence865.csv_1: True Class: B, Predicted: A, Probability: 0.8874749245502688
Sequence866.csv_1: True Class: A, Predicted: B, Probability: 0.9998367921891815
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.7140915240751186
Sequence868.csv_1: True Class: A, Predicted: B, Probability: 0.8425731857028871
Sequence869.csv_1: True Class: B, Predicted: A, Probability: 0.9999999249171762
Sequence87.csv_1: True Class: B, Predicted: A, Probability: 0.6781021352131035
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9999998176093343
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9968282104196867
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.7826351455034773
Sequence873.csv_1: True Class: B, Predicted: B, Probability: 0.9999928082071471
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.8997094481290829
Sequence875.csv_1: True Class: A, Predicted: B, Probability: 0.9999983303511104
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.9996379582837729
Sequence877.csv_1: True Class: A, Predicted: B, Probability: 0.6525653053127441
Sequence878.csv_1: True Class: B, Predicted: B, Probability: 0.9227692162614218
Sequence879.csv_1: True Class: B, Predicted: B, Probability: 0.9999997497886058
Sequence88.csv_1: True Class: B, Predicted: B, Probability: 0.8372159301364465
