749659440-2715.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
765857466-2775.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
766157130-2776.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
766457023-2777.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
766757287-2778.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
76690678-2779.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
767057228-2780.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
767357057-2781.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
767657171-2782.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
767957227-2783.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
768257191-2784.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
768557155-2785.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
768857118-2786.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
769157082-2787.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
769457046-2788.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
769757009-2789.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
76990642-2790.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
770056973-2791.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
770356926-2792.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
770656664-2793.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
770956575-2794.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
771256764-2795.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
771556684-2796.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
771856513-2797.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
772156627-2798.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
772456683-2799.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
772756646-2800.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
77290606-2801.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
773056556-2802.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
773356453-2803.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
773656492-2804.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
773956502-2805.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
774256465-2806.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
774556214-2807.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
774855908-2808.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
775156172-2809.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
775456320-2810.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
775756284-2811.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
77590569-2812.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
776056140-2813.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
777351376-2814.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
777651340-2815.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
777951218-2816.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
778250956-2817.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
778550910-2818.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
778850949-2819.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
77890532-2820.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
779150987-2821.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
779450997-2822.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
779750961-2823.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
7799052-2824.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
780050979-2825.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
780351014-2826.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
780650978-2827.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
780950941-2828.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
781250905-2829.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
781550869-2830.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
781850821-2831.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
78190496-2832.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
782150560-2833.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
782450356-2834.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
782750245-2835.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
783050348-2836.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
783350530-2837.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
783650569-2838.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
783950550-2839.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
784250439-2840.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
784550435-2841.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
784850470-2842.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
78490459-2843.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
785150434-2844.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
785450397-2845.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
785750361-2846.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
786050325-2847.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
786350288-2848.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
786650252-2849.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
786950101-2850.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
787249765-2851.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
787549805-2852.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
787849975-2853.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
78790423-2854.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
788149789-2855.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
788449746-2856.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
788749935-2857.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
789049962-2858.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
789349926-2859.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
789649890-2860.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
789649890-2860.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
789949853-2861.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
789949853-2861.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
790249817-2862.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
790249817-2862.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
790549674-2863.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
790549674-2863.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
790849503-2864.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
79090358-2865.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
791149616-2866.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
791449672-2867.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
791749636-2868.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
792049385-2869.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
792349078-2870.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
792649342-2871.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
792649342-2871.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
793449430-2872.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
793749394-2873.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
79390247-2874.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
794049251-2875.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
794349080-2876.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
794649193-2877.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
794949249-2878.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
795249213-2879.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
795549177-2880.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
795849121-2881.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
796148710-2882.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
796448500-2883.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
796748614-2884.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
79690189-2885.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
797048781-2886.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
797048781-2886.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
797048781-2886.csv_3: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
797348948-2887.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
797348948-2887.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
797648687-2888.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
797948598-2889.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
797948598-2889.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
798248787-2890.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
798248787-2890.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
798548814-2891.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
798848774-2892.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
799148663-2893.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
799448580-2894.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
799748544-2895.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
79990156-2896.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
800048508-2897.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
800348475-2898.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
800648514-2899.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
800948524-2900.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
801248488-2901.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
801248488-2901.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
801548452-2902.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
801548452-2902.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
801848396-2903.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
802147985-2904.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
802147985-2904.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
802447804-2905.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
802447804-2905.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
802747993-2906.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
80290194-2907.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
803048128-2908.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
803348230-2909.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
803648119-2910.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
803648119-2910.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
803948065-2911.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
804248104-2912.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
804548089-2913.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
804548089-2913.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
804548089-2913.csv_3: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
804848034-2914.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
804848034-2914.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
804848034-2914.csv_3: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
805147623-2915.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
805147623-2915.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
805447413-2916.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
805447413-2916.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
805747527-2917.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
80590204-2918.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
806047479-2919.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
806347386-2920.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
806647650-2921.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
806947799-2922.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
806947799-2922.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
807247763-2923.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
807247763-2923.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
807547619-2924.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
807547619-2924.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
807847448-2925.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
808147562-2926.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
808147562-2926.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
808447618-2927.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
808447618-2927.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859296
808747581-2928.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
80890168-2929.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
809047545-2930.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
809347505-2931.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
809647394-2932.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
8099015-2933.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
809947340-2934.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
810247379-2935.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
810547364-2936.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
810547364-2936.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
810847328-2937.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
810847328-2937.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
811147292-2938.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
811447255-2939.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
811447255-2939.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
811747219-2940.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
811747219-2940.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
81190132-2941.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
812047183-2942.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
812047183-2942.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
812347146-2943.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
812347146-2943.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
812647110-2944.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
812947074-2945.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
813247037-2946.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
813247037-2946.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
813547001-2947.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
813547001-2947.csv_2: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
813846950-2948.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
814146614-2949.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
814446508-2950.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
814746771-2951.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
81490088-2952.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
815046820-2953.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
815346784-2954.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
815646748-2955.csv_1: True Class: low, Predicted: inactive, Probability: 0.6974874371859295
815646748-2955.csv_2: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
815946711-2956.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859295
816246675-2957.csv_1: True Class: high, Predicted: inactive, Probability: 0.6974874371859296
816246675-2957.csv_2: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859296
816546639-2958.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
816846602-2959.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
817146566-2960.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
817446530-2961.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
817746494-2962.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
81789901-2963.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
818046404-2964.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
818346300-2965.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
818646339-2966.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
818946349-2967.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
819246312-2968.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
819546222-2969.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
819846119-2970.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
820146157-2971.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
820446052-2972.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
820745716-2973.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
82089830-2974.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
821045810-2975.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
821346059-2976.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
821646023-2977.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
821945986-2978.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
822245950-2979.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
822545914-2980.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
822845877-2981.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
823145841-2982.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
823445805-2983.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
823745769-2984.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
82389943-2985.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
824045733-2986.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
824345696-2987.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
824645660-2988.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
824945624-2989.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
825245587-2990.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
825545551-2991.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
825845515-2992.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
826145479-2993.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
826445413-2994.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
826745302-2995.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
82689895-2996.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
827045191-2997.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
827345092-2998.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
827645205-2999.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
827945261-3000.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
828245225-3001.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
828545189-3002.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
828845152-3003.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
829145116-3004.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
829445080-3005.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
829745044-3006.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
82989792-3007.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
830045008-3008.csv_1: True Class: inactive, Predicted: inactive, Probability: 0.6974874371859295
