Sequence549.csv_1: True Class: A, Predicted: C, Probability: 0.5654182882297617
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9998341991973559
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.7296191359000421
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994018016
Sequence832.csv_1: True Class: B, Predicted: B, Probability: 0.9999839859863808
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.9999282058459081
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9995853719178476
Sequence835.csv_1: True Class: B, Predicted: B, Probability: 0.9748890554659663
Sequence836.csv_1: True Class: A, Predicted: B, Probability: 0.9999851579298048
Sequence837.csv_1: True Class: C, Predicted: C, Probability: 0.9999999933002791
Sequence838.csv_1: True Class: A, Predicted: C, Probability: 0.9999829354996257
Sequence839.csv_1: True Class: A, Predicted: B, Probability: 0.9999670953386215
Sequence84.csv_1: True Class: C, Predicted: B, Probability: 0.9999999883240244
Sequence840.csv_1: True Class: C, Predicted: C, Probability: 0.9999468874214679
Sequence841.csv_1: True Class: C, Predicted: B, Probability: 0.9945956043323266
Sequence842.csv_1: True Class: A, Predicted: A, Probability: 0.999962540926689
Sequence843.csv_1: True Class: B, Predicted: B, Probability: 0.989737278482898
Sequence844.csv_1: True Class: C, Predicted: C, Probability: 0.5353326229052736
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.9988455226024033
Sequence846.csv_1: True Class: B, Predicted: A, Probability: 0.9105479682011611
Sequence847.csv_1: True Class: A, Predicted: B, Probability: 0.9999962942817241
Sequence848.csv_1: True Class: A, Predicted: A, Probability: 0.9998688570187386
Sequence849.csv_1: True Class: C, Predicted: C, Probability: 0.9999999987455457
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 0.9999418644592036
Sequence850.csv_1: True Class: A, Predicted: B, Probability: 0.9999943769901457
Sequence851.csv_1: True Class: C, Predicted: A, Probability: 0.9999114613362912
Sequence852.csv_1: True Class: B, Predicted: B, Probability: 0.9998838059670672
Sequence853.csv_1: True Class: B, Predicted: B, Probability: 0.9999999094753387
Sequence854.csv_1: True Class: C, Predicted: C, Probability: 0.9999987697729137
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 0.9999991540211529
Sequence856.csv_1: True Class: B, Predicted: A, Probability: 0.6083837345331049
Sequence857.csv_1: True Class: A, Predicted: B, Probability: 0.9999983485652739
Sequence858.csv_1: True Class: B, Predicted: B, Probability: 0.9974544694419171
Sequence859.csv_1: True Class: C, Predicted: A, Probability: 0.9724309096908498
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9999998184868388
Sequence860.csv_1: True Class: C, Predicted: C, Probability: 0.9999998503283954
Sequence861.csv_1: True Class: A, Predicted: B, Probability: 0.9999949418397035
Sequence862.csv_1: True Class: A, Predicted: C, Probability: 0.8755395243308798
Sequence863.csv_1: True Class: B, Predicted: B, Probability: 0.9916529093617508
Sequence864.csv_1: True Class: C, Predicted: C, Probability: 0.9999999841422375
Sequence865.csv_1: True Class: C, Predicted: A, Probability: 0.9999984304419671
Sequence866.csv_1: True Class: B, Predicted: B, Probability: 0.9196033456575865
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.8546568579601035
Sequence868.csv_1: True Class: B, Predicted: B, Probability: 0.9988427200305801
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9985932614604803
Sequence87.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999994
Sequence870.csv_1: True Class: B, Predicted: B, Probability: 0.9999999652065864
Sequence871.csv_1: True Class: C, Predicted: C, Probability: 0.9998986501637703
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 0.6482522715742777
Sequence873.csv_1: True Class: B, Predicted: A, Probability: 0.9994636107360154
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 0.9999999378051886
Sequence875.csv_1: True Class: B, Predicted: C, Probability: 0.9999429229871699
Sequence876.csv_1: True Class: A, Predicted: B, Probability: 0.9817382329070246
Sequence877.csv_1: True Class: B, Predicted: A, Probability: 0.9919176007044774
Sequence878.csv_1: True Class: B, Predicted: B, Probability: 0.9955472175268328
Sequence879.csv_1: True Class: A, Predicted: A, Probability: 0.9998661833252177
Sequence88.csv_1: True Class: A, Predicted: B, Probability: 0.9905301429191014
