Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999828715769807
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999988
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999899
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999413695255208
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999964201024093
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999185935178996
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999851925897856
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999996088252914
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9998804465028499
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999792778441
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999938867
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999988
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999594071898563
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999998799566192
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999987248377307
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9998825077523829
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999899
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999987
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9937188660935203
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999982
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9999846336333729
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9947261110780254
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999949
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999808451028486
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999973
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9622162450597861
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9977559402180035
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9998874800366746
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9987160113542308
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.99268312829076
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999971
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998721
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999969
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999988904
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9933737290822396
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999982568
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9965984729712738
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992987172
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.6268165656561691
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9999934487952828
Sequence643.csv_1: True Class: A, Predicted: B, Probability: 0.9998042652394499
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.6988004080105696
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999982486387579
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999990478755958
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.9999999004720403
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999989
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9995936898253223
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence655.csv_1: True Class: A, Predicted: B, Probability: 0.9993694818141321
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999476
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998997373
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999999983043047
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9959358819021429
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999763763
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9692720604308747
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9973314988249272
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999981
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.8373816187760028
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998324478
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.999999845770885
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997159
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998304
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999156503
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999647
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.9999999806785306
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.99958469768101
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999917588
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999959
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999631932
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.8966694197899535
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.999820250554343
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999815069900981
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999896518481974
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9158114857947979
Sequence687.csv_1: True Class: A, Predicted: B, Probability: 0.9999999571301329
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998835
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9999787595887609
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999808
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9888140553607041
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998717
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999981
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995501611
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.6773766593284415
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999402
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.9999999321486711
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 0.9999785268680224
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.9901195844270839
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.971205254553807
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998265
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999956
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999799
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9993314453835199
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999984
Sequence714.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.9999999968530338
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.9999998448893582
Sequence72.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999962
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9999355595723888
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9944084966017863
Sequence725.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence726.csv_1: True Class: B, Predicted: A, Probability: 0.9999278875881544
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9999999757444644
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.9999988941014525
Sequence73.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999262
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999982264
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.7062757544355757
Sequence734.csv_1: True Class: B, Predicted: A, Probability: 0.9999999650389235
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999616
Sequence736.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.9999999982030818
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999664
Sequence742.csv_1: True Class: B, Predicted: A, Probability: 0.9863351403263154
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999969535
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999883
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999931822
Sequence749.csv_1: True Class: A, Predicted: B, Probability: 0.9973799874427743
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999945225
Sequence751.csv_1: True Class: A, Predicted: B, Probability: 0.9744469644700051
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999964
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.9999992570842314
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence756.csv_1: True Class: A, Predicted: A, Probability: 0.9998257970519451
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998948
Sequence758.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence759.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence76.csv_1: True Class: B, Predicted: A, Probability: 0.9998800558521008
Sequence760.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.976596209736732
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence763.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence764.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999982
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.9999998784724811
Sequence766.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993643266
Sequence767.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999586
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.9999999841309121
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999941644
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999264
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.9999999778738298
Sequence771.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence772.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence773.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998683247
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence775.csv_1: True Class: A, Predicted: A, Probability: 0.9999998673624352
Sequence776.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999989
Sequence778.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999761009
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence78.csv_1: True Class: A, Predicted: A, Probability: 0.9902228604312076
Sequence780.csv_1: True Class: B, Predicted: B, Probability: 0.9932203989808164
Sequence781.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence782.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.9999929256202565
Sequence784.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence785.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997604297
Sequence787.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995509954
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence789.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence79.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence790.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997019922
Sequence791.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence792.csv_1: True Class: B, Predicted: B, Probability: 0.9927021948522817
Sequence793.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence794.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997748769
Sequence795.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999206923
Sequence796.csv_1: True Class: A, Predicted: A, Probability: 0.5472202710271167
Sequence797.csv_1: True Class: A, Predicted: A, Probability: 0.9999997404261941
Sequence798.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence799.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999497993
Sequence8.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997785
Sequence800.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence801.csv_1: True Class: B, Predicted: A, Probability: 0.9996359332295177
Sequence802.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence803.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999892002
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence805.csv_1: True Class: A, Predicted: A, Probability: 0.9997867401970253
Sequence806.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998962675
Sequence808.csv_1: True Class: A, Predicted: B, Probability: 0.9999997915008874
Sequence809.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence81.csv_1: True Class: A, Predicted: A, Probability: 0.9999950034147602
Sequence810.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence811.csv_1: True Class: B, Predicted: A, Probability: 0.9940700902497186
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence813.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999858
Sequence814.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence815.csv_1: True Class: B, Predicted: B, Probability: 0.9572239550910311
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999845
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.999302182673019
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence820.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992134
Sequence821.csv_1: True Class: A, Predicted: B, Probability: 0.6693723711281654
Sequence822.csv_1: True Class: A, Predicted: B, Probability: 0.9749575767592806
Sequence823.csv_1: True Class: A, Predicted: A, Probability: 0.9999999379310762
Sequence824.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence825.csv_1: True Class: A, Predicted: B, Probability: 0.9900614792353237
Sequence826.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence827.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999976147
Sequence829.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence830.csv_1: True Class: A, Predicted: A, Probability: 0.999999978932873
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence832.csv_1: True Class: A, Predicted: A, Probability: 0.996914400103168
Sequence833.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999910273
Sequence834.csv_1: True Class: B, Predicted: B, Probability: 0.9992732049511761
Sequence835.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999980774
Sequence836.csv_1: True Class: A, Predicted: A, Probability: 0.6894826819160309
Sequence837.csv_1: True Class: A, Predicted: B, Probability: 0.999999080932783
Sequence838.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence839.csv_1: True Class: A, Predicted: A, Probability: 0.999999997267256
Sequence84.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence840.csv_1: True Class: A, Predicted: A, Probability: 0.861824239579646
Sequence841.csv_1: True Class: A, Predicted: A, Probability: 0.999999959181144
Sequence842.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence844.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence846.csv_1: True Class: A, Predicted: B, Probability: 0.6542786222878736
Sequence847.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999848485
Sequence848.csv_1: True Class: B, Predicted: B, Probability: 0.5091209086980377
Sequence849.csv_1: True Class: A, Predicted: A, Probability: 0.9935409785732542
Sequence85.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence850.csv_1: True Class: B, Predicted: B, Probability: 0.9953820852891122
Sequence851.csv_1: True Class: A, Predicted: A, Probability: 0.9999999736669528
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998801525
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.9999321772776215
Sequence854.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence855.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence856.csv_1: True Class: B, Predicted: B, Probability: 0.999630685175794
Sequence857.csv_1: True Class: A, Predicted: A, Probability: 0.9999998616296886
Sequence858.csv_1: True Class: B, Predicted: A, Probability: 0.999999723241428
Sequence859.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence86.csv_1: True Class: B, Predicted: B, Probability: 0.9999981148549378
Sequence860.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence862.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999990035
Sequence863.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999533
Sequence864.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999987936
Sequence865.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence866.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999917
Sequence867.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999947
Sequence868.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999929192
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999607
Sequence87.csv_1: True Class: A, Predicted: A, Probability: 0.9975064214839549
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence872.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence873.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence874.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence875.csv_1: True Class: A, Predicted: A, Probability: 0.9838072764705668
Sequence876.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence877.csv_1: True Class: A, Predicted: B, Probability: 0.9999667819081034
Sequence878.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence879.csv_1: True Class: A, Predicted: A, Probability: 0.9999999940371023
Sequence88.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence880.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence881.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence882.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence883.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence884.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999968
Sequence885.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence886.csv_1: True Class: A, Predicted: A, Probability: 0.9994437749588736
Sequence887.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence888.csv_1: True Class: A, Predicted: A, Probability: 0.9997865184567365
Sequence889.csv_1: True Class: A, Predicted: B, Probability: 0.8039684649986928
Sequence89.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence890.csv_1: True Class: B, Predicted: B, Probability: 0.9999830977122747
Sequence891.csv_1: True Class: A, Predicted: A, Probability: 0.9999999662131005
Sequence892.csv_1: True Class: A, Predicted: A, Probability: 0.999999422253275
Sequence893.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence894.csv_1: True Class: B, Predicted: A, Probability: 0.9997291504392276
Sequence895.csv_1: True Class: A, Predicted: B, Probability: 0.9999916160651331
Sequence896.csv_1: True Class: A, Predicted: A, Probability: 0.999999999947511
Sequence897.csv_1: True Class: A, Predicted: B, Probability: 0.6601887262655414
