Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9997586966050896
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997830974
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9997869931524261
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9841936809703701
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9979778304654124
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.999999799264357
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999839
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995204891
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9990998947602058
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999870409
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.922126181030722
Sequence619.csv_1: True Class: B, Predicted: A, Probability: 0.999998076767859
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9999999913404649
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.999990385376305
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9886794806815058
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9999989222414383
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9993666175644855
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999941537157561
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9947843193793333
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999679605
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9999838421048013
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.9996613703180561
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9821211466966951
Sequence63.csv_1: True Class: B, Predicted: A, Probability: 0.9997968075138198
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999999647439118
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999989455151
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999846232
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9968178633134519
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9999900405322714
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.9962560876108202
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999950243115819
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999999784891357
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999948931145
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9999066948256405
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999998364291307
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999992122621177
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995797493
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999946186201274
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9999999982916097
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.8688240951955024
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.8157112652905194
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.7696319022714976
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9998455288637975
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999322243
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.99985796216674
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9999999983864497
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9905914765123252
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.9926090513489101
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.9999999762111268
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999329864
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9883347572075448
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.7641051793963285
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9633162721637926
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9999932148408137
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9620251897247569
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999997644039129
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9576336173843412
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.999999999633801
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9999988694780038
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.999999989211405
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.6334127516532395
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999402
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999973065
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998667636
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.999306079843517
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999965987
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.999156430987497
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999990589830428
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.7025201405789573
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9999644482543301
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9999565086632048
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.99999761182162
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.6776494097511572
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9903629684999238
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999951
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9961758642323909
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999966043
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.9999999253529969
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9997343770216738
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999996769167732
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.5448962404518124
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999999002269877
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.999999958675648
Sequence685.csv_1: True Class: B, Predicted: A, Probability: 0.9999992668936657
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999373241
Sequence687.csv_1: True Class: B, Predicted: B, Probability: 0.9965759885740645
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.8378741799651899
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.9999998064864905
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999990188398651
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9548389605963816
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.9999998508725964
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.9501230669854551
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.99999980279733
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.999999990678241
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998987663
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 0.9550850769082441
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999936514984273
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999999827791926
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9998806505127353
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9999985188307849
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999999840438919
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.8770111481438793
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.9375133497965702
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.979994440817961
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.999999999771692
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9999994556228783
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999995232
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.9999203784093461
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.9917634097708193
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9997823925828242
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.9950125769149019
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999999728962029
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.999999999931389
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9999945349521173
Sequence712.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988502881
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.9997709563334096
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.9999999478771775
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998849151
Sequence716.csv_1: True Class: B, Predicted: B, Probability: 0.9999999923703832
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.7512047234415019
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9999999743234488
Sequence719.csv_1: True Class: B, Predicted: B, Probability: 0.6321570015631167
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.9999999964182491
Sequence720.csv_1: True Class: B, Predicted: B, Probability: 0.9999990752807468
Sequence721.csv_1: True Class: B, Predicted: B, Probability: 0.9999994959826672
Sequence722.csv_1: True Class: B, Predicted: B, Probability: 0.9892273595015811
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.998495511656851
Sequence724.csv_1: True Class: A, Predicted: B, Probability: 0.9999555537658805
Sequence725.csv_1: True Class: B, Predicted: A, Probability: 0.9999406164311877
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999796307
Sequence727.csv_1: True Class: B, Predicted: B, Probability: 0.5869354678042045
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999971
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.768502151809471
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9999999882205359
Sequence730.csv_1: True Class: B, Predicted: B, Probability: 0.9999999170201841
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.9999998651788417
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.999906503364171
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9999999244064366
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999989
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9999954711828822
Sequence736.csv_1: True Class: B, Predicted: A, Probability: 0.9999966316551366
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 0.9999514813450187
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999956196
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.9999999995158619
Sequence74.csv_1: True Class: A, Predicted: B, Probability: 0.9999957606186614
Sequence740.csv_1: True Class: B, Predicted: B, Probability: 0.9999998645246033
Sequence741.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence742.csv_1: True Class: A, Predicted: B, Probability: 0.9999998910794969
Sequence743.csv_1: True Class: B, Predicted: B, Probability: 0.9992609744930243
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 0.8680763296618191
Sequence745.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998666
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 0.9999977487305264
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 0.9896845071411547
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999846788
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991544194
Sequence75.csv_1: True Class: B, Predicted: B, Probability: 0.9995380539467493
Sequence750.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999923
Sequence751.csv_1: True Class: B, Predicted: A, Probability: 0.5336019854397652
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.9866139268274688
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9999999160288685
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.9998027661859393
Sequence755.csv_1: True Class: B, Predicted: B, Probability: 0.9999900834165717
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9999999904515559
Sequence757.csv_1: True Class: B, Predicted: B, Probability: 0.9999973827909124
Sequence758.csv_1: True Class: B, Predicted: B, Probability: 0.6974175015289291
Sequence759.csv_1: True Class: B, Predicted: B, Probability: 0.9999999035633553
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.9288383448163515
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 0.9999997983225118
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9999999950409635
Sequence762.csv_1: True Class: B, Predicted: A, Probability: 0.9999999220022011
Sequence763.csv_1: True Class: A, Predicted: B, Probability: 0.7647037374360597
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.8183129068135041
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.9972128092852459
Sequence766.csv_1: True Class: B, Predicted: B, Probability: 0.999999947457642
Sequence767.csv_1: True Class: B, Predicted: B, Probability: 0.9949535102717153
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9999961957432998
Sequence769.csv_1: True Class: B, Predicted: B, Probability: 0.9999158241071315
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.9883953324418034
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 0.999212205258011
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997919298
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.9999993940591028
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999714
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.9829335556664002
Sequence775.csv_1: True Class: B, Predicted: B, Probability: 0.8434897420272438
Sequence776.csv_1: True Class: B, Predicted: B, Probability: 0.950182150651703
Sequence777.csv_1: True Class: B, Predicted: A, Probability: 0.9743085531979488
Sequence778.csv_1: True Class: A, Predicted: B, Probability: 0.9999994719350184
Sequence779.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999204758
Sequence78.csv_1: True Class: B, Predicted: B, Probability: 0.999999999464905
Sequence780.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999869527
Sequence781.csv_1: True Class: B, Predicted: A, Probability: 0.9993682337479888
Sequence782.csv_1: True Class: B, Predicted: B, Probability: 0.999999997257103
Sequence783.csv_1: True Class: B, Predicted: B, Probability: 0.9999865476513314
Sequence784.csv_1: True Class: B, Predicted: B, Probability: 0.8768043040872261
Sequence785.csv_1: True Class: B, Predicted: B, Probability: 0.9999999958996018
Sequence786.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998912
Sequence787.csv_1: True Class: A, Predicted: B, Probability: 0.8786010985733902
Sequence788.csv_1: True Class: A, Predicted: A, Probability: 0.9915629831113477
Sequence789.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998757104
Sequence79.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999981153
Sequence790.csv_1: True Class: A, Predicted: A, Probability: 0.999999981805856
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998535286
Sequence792.csv_1: True Class: B, Predicted: B, Probability: 0.9999990919807765
Sequence793.csv_1: True Class: B, Predicted: B, Probability: 0.9556096451545277
Sequence794.csv_1: True Class: A, Predicted: B, Probability: 0.99999999221335
Sequence795.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998609
Sequence796.csv_1: True Class: B, Predicted: A, Probability: 0.9817328088799553
Sequence797.csv_1: True Class: B, Predicted: B, Probability: 0.9457117271390871
Sequence798.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999258
Sequence799.csv_1: True Class: B, Predicted: B, Probability: 0.9999994021830636
Sequence8.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999420713
Sequence80.csv_1: True Class: B, Predicted: B, Probability: 0.83764814130799
Sequence800.csv_1: True Class: B, Predicted: A, Probability: 0.9999998868986755
Sequence801.csv_1: True Class: B, Predicted: B, Probability: 0.9999999983559008
Sequence802.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999820816
Sequence803.csv_1: True Class: B, Predicted: B, Probability: 0.9999998853612965
Sequence804.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence805.csv_1: True Class: B, Predicted: B, Probability: 0.9999999259728627
Sequence806.csv_1: True Class: B, Predicted: B, Probability: 0.9999998253782686
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.777259711401156
Sequence808.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996230821
Sequence809.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999360207
Sequence81.csv_1: True Class: A, Predicted: B, Probability: 0.9996245944835178
Sequence810.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995880328
Sequence811.csv_1: True Class: A, Predicted: A, Probability: 0.9999991079495477
Sequence812.csv_1: True Class: A, Predicted: A, Probability: 0.8461036617216561
Sequence813.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999971
Sequence814.csv_1: True Class: B, Predicted: B, Probability: 0.999966273113808
Sequence815.csv_1: True Class: A, Predicted: A, Probability: 0.999998825018888
Sequence816.csv_1: True Class: A, Predicted: A, Probability: 0.9993051816252206
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.9999999926750435
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 0.9616243307794049
Sequence819.csv_1: True Class: A, Predicted: A, Probability: 0.999999999992185
Sequence82.csv_1: True Class: B, Predicted: A, Probability: 0.9582873737871006
Sequence820.csv_1: True Class: B, Predicted: B, Probability: 0.9999995227043255
Sequence821.csv_1: True Class: B, Predicted: A, Probability: 0.9994421674283205
Sequence822.csv_1: True Class: B, Predicted: B, Probability: 0.9999999750090007
Sequence823.csv_1: True Class: A, Predicted: B, Probability: 0.9886628449063709
Sequence824.csv_1: True Class: B, Predicted: B, Probability: 0.9999174525587898
Sequence825.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999967548
Sequence826.csv_1: True Class: B, Predicted: B, Probability: 0.9991911054052918
Sequence827.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996745
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.9999999871082192
Sequence829.csv_1: True Class: B, Predicted: A, Probability: 0.9880171424525936
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence830.csv_1: True Class: B, Predicted: B, Probability: 0.9967142220494102
Sequence831.csv_1: True Class: B, Predicted: A, Probability: 0.9999999494017798
Sequence832.csv_1: True Class: B, Predicted: A, Probability: 0.9876837658258585
Sequence833.csv_1: True Class: B, Predicted: A, Probability: 0.9999967180374948
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9627408493177376
Sequence835.csv_1: True Class: A, Predicted: B, Probability: 0.9999948484812717
Sequence836.csv_1: True Class: B, Predicted: B, Probability: 0.9999240469991966
Sequence837.csv_1: True Class: B, Predicted: B, Probability: 0.9999999992549254
Sequence838.csv_1: True Class: A, Predicted: A, Probability: 0.9999999691299908
Sequence839.csv_1: True Class: B, Predicted: B, Probability: 0.9966486487706112
Sequence84.csv_1: True Class: B, Predicted: A, Probability: 0.999878453113866
Sequence840.csv_1: True Class: B, Predicted: B, Probability: 0.9999507988966319
Sequence841.csv_1: True Class: A, Predicted: B, Probability: 0.9999988352679521
Sequence842.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990926385
Sequence843.csv_1: True Class: B, Predicted: B, Probability: 0.9794320254768364
Sequence844.csv_1: True Class: B, Predicted: B, Probability: 0.9999123615408544
Sequence845.csv_1: True Class: A, Predicted: A, Probability: 0.9999546695120013
Sequence846.csv_1: True Class: B, Predicted: B, Probability: 0.9999999926516502
Sequence847.csv_1: True Class: B, Predicted: B, Probability: 0.9999999932870327
Sequence848.csv_1: True Class: A, Predicted: B, Probability: 0.6103810045526965
Sequence849.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997289871
Sequence85.csv_1: True Class: B, Predicted: A, Probability: 0.9623920826732739
Sequence850.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999975029
Sequence851.csv_1: True Class: B, Predicted: B, Probability: 0.9999999928189316
Sequence852.csv_1: True Class: A, Predicted: A, Probability: 0.999999991223805
Sequence853.csv_1: True Class: A, Predicted: A, Probability: 0.837754687019702
Sequence854.csv_1: True Class: B, Predicted: B, Probability: 0.6134346919980048
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9978965853532077
Sequence856.csv_1: True Class: B, Predicted: B, Probability: 0.9993617258891747
Sequence857.csv_1: True Class: B, Predicted: B, Probability: 0.9989806788048479
Sequence858.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999992
Sequence859.csv_1: True Class: B, Predicted: A, Probability: 0.99999984024287
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9921033645713714
Sequence860.csv_1: True Class: B, Predicted: B, Probability: 0.9999964574069885
Sequence861.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999515466
Sequence862.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999482521
Sequence863.csv_1: True Class: B, Predicted: B, Probability: 0.5504146372506604
Sequence864.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995901696
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9991271394322975
Sequence866.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999948432
Sequence867.csv_1: True Class: B, Predicted: B, Probability: 0.9999889717353606
Sequence868.csv_1: True Class: B, Predicted: B, Probability: 0.9309280839067396
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.9999998771328416
Sequence87.csv_1: True Class: B, Predicted: B, Probability: 0.9999992226950152
Sequence870.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999961275
Sequence871.csv_1: True Class: B, Predicted: B, Probability: 0.9999983345407785
Sequence872.csv_1: True Class: A, Predicted: B, Probability: 0.9923549088578231
Sequence873.csv_1: True Class: B, Predicted: A, Probability: 0.9999971442504133
Sequence874.csv_1: True Class: B, Predicted: B, Probability: 0.9999999979580825
Sequence875.csv_1: True Class: B, Predicted: B, Probability: 0.7113343658484558
Sequence876.csv_1: True Class: B, Predicted: A, Probability: 0.9999999977774394
Sequence877.csv_1: True Class: B, Predicted: B, Probability: 0.7505818264229518
Sequence878.csv_1: True Class: A, Predicted: B, Probability: 0.7735455888210749
Sequence879.csv_1: True Class: B, Predicted: A, Probability: 0.9999099028950929
Sequence88.csv_1: True Class: A, Predicted: A, Probability: 0.9999768931476569
